Company_Name,Category,Address,Url,latitude,longtitude
Sheikh Ul Alam Hospital,Private hospital,"Opp Petrol Pump Kani Kadal, Karan Nagar, Srinagar, Jammu and Kashmir 190010",https://www.google.co.kr/maps/place/Sheikh+Ul+Alam+Hospital/data=!4m5!3m4!1s0x38e18ff37d45387d:0x1c8b397e4fbfed82!8m2!3d34.0805501!4d74.8014611?authuser=0&hl=en&rclk=1,34.0805501,74.8014611
Baba Nanak Medicity,Hospital,"MRCP+H2V, Gadigarh, Jammu, Jammu and Kashmir 180003",https://www.google.co.kr/maps/place/Baba+Nanak+Medicity/data=!4m5!3m4!1s0x391e9bbdc0e9de53:0x2ecec8be77d264f8!8m2!3d32.6714937!4d74.8350598?authuser=0&hl=en&rclk=1,32.6714937,74.8350598
American Oncology Institute (Cancer Treatment Hospital) - Jammu,Private hospital,"Acharya Shri Chander College of Medical Sciences (ASCOMS By-Pass Road, Sidrah, Jammu, Jammu and Kashmir 180017",https://www.google.co.kr/maps/place/American+Oncology+Institute+(Cancer+Treatment+Hospital)+-+Jammu/data=!4m5!3m4!1s0x391e83008b1b4f0f:0x5dc6b8d15ebed492!8m2!3d32.7511347!4d74.9102711?authuser=0&hl=en&rclk=1,32.7511347,74.9102711
Govt. S.M.G.S. Hospital,Government hospital,"Shalamar, Resham Ghar Colony, Jammu, Jammu and Kashmir 180001",https://www.google.co.kr/maps/place/Govt.+S.M.G.S.+Hospital/data=!4m5!3m4!1s0x391e848871b88785:0x45760beabb3985fd!8m2!3d32.7328647!4d74.8613726?authuser=0&hl=en&rclk=1,32.7328647,74.8613726
Madaan Hospital & Research Centre,Hospital,"37A/C, Gandhi Nagar, Jammu, Jammu and Kashmir 180004",https://www.google.co.kr/maps/place/Madaan+Hospital+%26+Research+Centre/data=!4m5!3m4!1s0x391e84bbf787df57:0xcebafc0e7882b14e!8m2!3d32.7062753!4d74.8587599?authuser=0&hl=en&rclk=1,32.7062753,74.8587599
MAHARISHI DAYANAND HOSPITAL & MEDICAL RESEARCH CENTRE,Hospital,"PVG3+6G9, Nawabad, Jammu, Jammu and Kashmir 180016",https://www.google.co.kr/maps/place/MAHARISHI+DAYANAND+HOSPITAL+%26+MEDICAL+RESEARCH+CENTRE/data=!4m5!3m4!1s0x391e848da9101f8d:0x1a97151ee01c4aec!8m2!3d32.7255321!4d74.8538661?authuser=0&hl=en&rclk=1,32.7255321,74.8538661
"NATIONAL HOSPITAL ,Karan Bagh ,Airport Road Jammu",Hospital,"Airport Road, Karan Bagh, Near St.Peter's School Jammu Jammu and Kashmir, 181101","https://www.google.co.kr/maps/place/NATIONAL+HOSPITAL+,Karan+Bagh+,Airport+Road+Jammu/data=!4m5!3m4!1s0x391e9b22a69929a1:0x9819ddb7d43ab5cc!8m2!3d32.666453!4d74.838023?authuser=0&hl=en&rclk=1",32.666453,74.838023
S.H.S Memorial Hospital & Maternity Centre,Private hospital,"33, Rehari Chungi, Gurudwara Road Jammu Jammu and Kashmir, 180005",https://www.google.co.kr/maps/place/S.H.S+Memorial+Hospital+%26+Maternity+Centre/data=!4m5!3m4!1s0x391e8465b2c9b843:0xaf65c3b8817e0be7!8m2!3d32.7431623!4d74.8586568?authuser=0&hl=en&rclk=1,32.7431623,74.8586568
Pulse Hospital and Research Center,Hospital,"NH 1, By Pass, opp. Channi Himmat, Jammu, Jammu and Kashmir 180015",https://www.google.co.kr/maps/place/Pulse+Hospital+and+Research+Center/data=!4m5!3m4!1s0x391e9ccbf1a418ff:0x42f9cd641b1c8482!8m2!3d32.6915974!4d74.902798?authuser=0&hl=en&rclk=1,32.6915974,74.902798
Trust medicate soura srinager jammu and kashmir,Hospital,"Soura, Main Chowk, Srinagar, Jammu and Kashmir 190011",https://www.google.co.kr/maps/place/Trust+medicate+soura+srinager+jammu+and+kashmir/data=!4m5!3m4!1s0x38e184dd473da8cd:0xffd8dee5948b2fd9!8m2!3d34.1394258!4d74.8025823?authuser=0&hl=en&rclk=1,34.1394258,74.8025823
