Company_Name,Category,Address,Url,Latitude,Longitude,State
Trinity Hospital,Hospital,"Aizawl, Mizoram 796005, India",https://www.google.co.kr/maps/place/Trinity+Hospital/data=!4m5!3m4!1s0x374d950f74629a55:0x387fcbd150937daf!8m2!3d23.6807524!4d92.7250209?authuser=0&hl=en&rclk=1,23.6807524,92.7250209,Mizoram
Redeem Hospital,Hospital,"College Veng, Aizawl, Mizoram 796005, India",https://www.google.co.kr/maps/place/Redeem+Hospital/data=!4m5!3m4!1s0x374d94c4e23bedcd:0xf3dd3a1ec302f745!8m2!3d23.7242564!4d92.7266844?authuser=0&hl=en&rclk=1,23.7242564,92.7266844,Mizoram
Christian Hospital Serkawn,Hospital,"WQ45+R85, Serkawn, Lunglei, Mizoram 796691, India",https://www.google.co.kr/maps/place/Christian+Hospital+Serkawn/data=!4m5!3m4!1s0x374d40954e84b81b:0x8f7b6f65818a185a!8m2!3d22.907003!4d92.7583677?authuser=0&hl=en&rclk=1,22.907003,92.7583677,Mizoram
Champhai District Hospital,Hospital,"F8J5+CVG, Vengsang, Champhai, Mizoram 796321, India",https://www.google.co.kr/maps/place/Champhai+District+Hospital/data=!4m5!3m4!1s0x374c5ba573a2fff3:0xb0fbc752fb07c7ac!8m2!3d23.4810501!4d93.3097003?authuser=0&hl=en&rclk=1,23.4810501,93.3097003,Mizoram
Bukpui PHC,Hospital,"Serkhan - Bagha Rd, Bukpui, Mizoram 796007, India",https://www.google.co.kr/maps/place/Bukpui+PHC/data=!4m5!3m4!1s0x374ddfc8b1617f3b:0x5d37e12d09fdb8be!8m2!3d24.0818779!4d92.7932417?authuser=0&hl=en&rclk=1,24.0818779,92.7932417,Mizoram
LRM Hospital Aizawl,Hospital,"Chanmari - Ramhlun Rd, Ramhlun Venglai, Chaltlang, Aizawl, Mizoram 796012, India",https://www.google.co.kr/maps/place/LRM+Hospital+Aizawl/data=!4m5!3m4!1s0x374deb33f6979755:0xf5e0809c7a5b5ead!8m2!3d23.7444191!4d92.7235053?authuser=0&hl=en&rclk=1,23.7444191,92.7235053,Mizoram
Health sub centre,Hospital,"CQ2V+3CQ, Saiphai, Mizoram 796101, India",https://www.google.co.kr/maps/place/Health+sub+centre/data=!4m5!3m4!1s0x374e6ca125e694cf:0xec0033796e01f5a2!8m2!3d24.400201!4d92.793606?authuser=0&hl=en&rclk=1,24.400201,92.793606,Mizoram
Public Health Centre,Hospital,"CQ4W+J53, Saiphai, Mizoram 796101, India",https://www.google.co.kr/maps/place/Public+Health+Centre/data=!4m5!3m4!1s0x374e6b5e55555555:0x9f280afb1c9c1614!8m2!3d24.4065055!4d92.7954106?authuser=0&hl=en&rclk=1,24.4065055,92.7954106,Mizoram
Ma & AM,Hospital,"PMPV+P34, Aizawl, Mizoram 796009, India",https://www.google.co.kr/maps/place/Ma+%26+AM/data=!4m5!3m4!1s0x374d93539ce6ffc3:0xf20cffce4cff1b9b!8m2!3d23.7367548!4d92.6927079?authuser=0&hl=en&rclk=1,23.7367548,92.6927079,Mizoram
District Hospital Kolasib,Hospital,"Venglai, Kolasib, Mizoram 796081, India",https://www.google.co.kr/maps/place/District+Hospital+Kolasib/data=!4m5!3m4!1s0x374e0ec710ffffff:0x393d81f66c9fed0b!8m2!3d24.2314191!4d92.6768014?authuser=0&hl=en&rclk=1,24.2314191,92.6768014,Mizoram
Med-Aim Hospital,Hospital,"F8FM+2QM, New Champhai, Champhai, Mizoram 796321, India",https://www.google.co.kr/maps/place/Med-Aim+Hospital/data=!4m5!3m4!1s0x374c5bf6ebb6746d:0x374eab3dbdae2bd3!8m2!3d23.4725763!4d93.3344371?authuser=0&hl=en&rclk=1,23.4725763,93.3344371,Mizoram
District Hospital Saitual,Hospital,"Saitual-Phullen-Suangpuilawn Rd, Saitual, Mizoram 796261, India",https://www.google.co.kr/maps/place/District+Hospital+Saitual/data=!4m5!3m4!1s0x374db70951b46b3d:0xbb20dc2d8c72a9f!8m2!3d23.6820624!4d92.9630899?authuser=0&hl=en&rclk=1,23.6820624,92.9630899,Mizoram
Synod Hospital,Hospital,"Durtlang Rd, Durtlang Leitan, Aizawl, Mizoram 796025, India",https://www.google.co.kr/maps/place/Synod+Hospital/data=!4m5!3m4!1s0x374deb1b1b1dd601:0xce95054aea022996!8m2!3d23.772153!4d92.7310195?authuser=0&hl=en&rclk=1,23.772153,92.7310195,Mizoram
Civil Hospital,Hospital,"Lunglei-Thenzawl Rd, Lunglei, Mizoram 796701, India",https://www.google.co.kr/maps/place/Civil+Hospital/data=!4m5!3m4!1s0x374d40d396a3ee31:0x3715ce142400932c!8m2!3d22.8863676!4d92.7441089?authuser=0&hl=en&rclk=1,22.8863676,92.7441089,Mizoram
Nazareth Hospital,Hospital,"C-50/A, K. Laihnuna Road, Ramhlun North, Aizawl, Mizoram 796012, India",https://www.google.co.kr/maps/place/Nazareth+Hospital/data=!4m5!3m4!1s0x374debebe5c990b3:0xfa638bf0c3452ea5!8m2!3d23.7486623!4d92.724242?authuser=0&hl=en&rclk=1,23.7486623,92.724242,Mizoram
Health Sub-Centre,Hospital,"MXV8+4GQ, Saitual, Mizoram 796261, India",https://www.google.co.kr/maps/place/Health+Sub-Centre/data=!4m5!3m4!1s0x374db7a60cdabdd5:0xa52e2282481e6f21!8m2!3d23.6928342!4d92.9663502?authuser=0&hl=en&rclk=1,23.6928342,92.9663502,Mizoram
JN Hospital,Government hospital,"8V54+5CG, Serchhip, Mizoram 796181, India",https://www.google.co.kr/maps/place/JN+Hospital/data=!4m5!3m4!1s0x374d0bd5469b65a1:0x749c4d651fb6e344!8m2!3d23.3079464!4d92.8560816?authuser=0&hl=en&rclk=1,23.3079464,92.8560816,Mizoram
