Company_Name,Category,Address,Url,Latitude,Longitude,Territory
Anand's fitness paradise gym,Gym,"Dry fish, market Rd, Matigara, West Bengal 734010, India",https://www.google.co.kr/maps/place/Anand's+fitness+paradise+gym/data=!4m5!3m4!1s0x39e446c01140b2cf:0xb344c05f0daf0462!8m2!3d26.7175026!4d88.3872983?authuser=0&hl=en&rclk=1,26.7175026,88.3872983,Sikkim
Star Gym & Fitness - Mirik,Gym,"Near, Rishi Rd, Mirik, West Bengal 734214, India",https://www.google.co.kr/maps/place/Star+Gym+%26+Fitness+-+Mirik/data=!4m5!3m4!1s0x39e43314d6a2c0bd:0x2a76492853e62d88!8m2!3d26.8899825!4d88.186309?authuser=0&hl=en&rclk=1,26.8899825,88.186309,Sikkim
कुमाई जनता मैदान,Gym,"कुमाई आदिबासी लाइन, कुमाई चया बगान, गोरुबथान, जिल्ला, Kumai, कालेबुङ, India",https://www.google.co.kr/maps/place/%E0%A4%95%E0%A5%81%E0%A4%AE%E0%A4%BE%E0%A4%88+%E0%A4%9C%E0%A4%A8%E0%A4%A4%E0%A4%BE+%E0%A4%AE%E0%A5%88%E0%A4%A6%E0%A4%BE%E0%A4%A8/data=!4m5!3m4!1s0x39e3f9eb1d6791bd:0x31b02c72f5991c74!8m2!3d27.0024623!4d88.827501?authuser=0&hl=en&rclk=1,27.0024623,88.827501,Sikkim
HIMALAYAN GYM METHIBARI,Gym,"METHIBARI, West Bengal, India",https://www.google.co.kr/maps/place/HIMALAYAN+GYM+METHIBARI/data=!4m5!3m4!1s0x39e44741cc1dc707:0x1c51132c560501f7!8m2!3d26.7673399!4d88.3830322?authuser=0&hl=en&rclk=1,26.7673399,88.3830322,Sikkim
Health Care Gym,Gym,"P.O. W.B.,, South Colony, Mal Bazar, 735221, India",https://www.google.co.kr/maps/place/Health+Care+Gym/data=!4m5!3m4!1s0x39e40bc9e7002631:0x3766be1e948c5dab!8m2!3d26.8624653!4d88.7435356?authuser=0&hl=en&rclk=1,26.8624653,88.7435356,Sikkim
I FITNESS GYM,Gym,"Mirik road, garidura bazzar, near garidura police station, Kurseong, West Bengal 734217, India",https://www.google.co.kr/maps/place/I+FITNESS+GYM/data=!4m5!3m4!1s0x39e437883db1e0e5:0x1af84a2849cc05d3!8m2!3d26.8065174!4d88.2819117?authuser=0&hl=en&rclk=1,26.8065174,88.2819117,Sikkim
Health World Fitness,Gym,"Ward 2, Pradhan Nagar, Siliguri, West Bengal 734003, India",https://www.google.co.kr/maps/place/Health+World+Fitness/data=!4m5!3m4!1s0x39e44124f80f7a09:0x450f006950a9db39!8m2!3d26.7319548!4d88.4142938?authuser=0&hl=en&rclk=1,26.7319548,88.4142938,Sikkim
Indian Yog Peeth,Yoga studio,"31 DB Giri Road, Darjeeling, West Bengal 734101, India",https://www.google.co.kr/maps/place/Indian+Yog+Peeth/data=!4m5!3m4!1s0x39e42e9323252e83:0xf137c5f54885f5f6!8m2!3d27.0371003!4d88.2645867?authuser=0&hl=en&rclk=1,27.0371003,88.2645867,Sikkim
Star Gym & Fitness - Shivmandir,Gym,"Shivmandir, Bairatisal, West Bengal 734013, India",https://www.google.co.kr/maps/place/Star+Gym+%26+Fitness+-+Shivmandir/data=!4m5!3m4!1s0x39e4478268a3070d:0x2c2c407dcffb3ed3!8m2!3d26.7077969!4d88.3606568?authuser=0&hl=en&rclk=1,26.7077969,88.3606568,Sikkim
Fitness Factory Gym & Boxing Corner,Gym,"NH110, Kurseong, West Bengal 734203, India",https://www.google.co.kr/maps/place/Fitness+Factory+Gym+%26+Boxing+Corner/data=!4m5!3m4!1s0x39e431c1eec9cf6d:0xf2a990c4a383460b!8m2!3d26.8808611!4d88.2769224?authuser=0&hl=en&rclk=1,26.8808611,88.2769224,Sikkim
Anandaloke Fitness Studio,Gym,"Anandaloke Complex, beside Maya Roy F. L. Off shop, Siliguri, West Bengal 734005, India",https://www.google.co.kr/maps/place/Anandaloke+Fitness+Studio/data=!4m5!3m4!1s0x39e4410ca28e5b1b:0x954f60f3a9a183aa!8m2!3d26.7040956!4d88.4239523?authuser=0&hl=en&rclk=1,26.7040956,88.4239523,Sikkim
Roy Gym Center,Gym,"Road, opposite side of Manglabri Post Office, near Ashram, Mangalbari, West Bengal 736182, India",https://www.google.co.kr/maps/place/Roy+Gym+Center/data=!4m5!3m4!1s0x39e3f51fe637080f:0x398a18ff336899bf!8m2!3d26.8653937!4d88.8046865?authuser=0&hl=en&rclk=1,26.8653937,88.8046865,Sikkim
My Fitness Studio,Gym,"PC62+P59, Shyam Nagar, Patiram Jote, Siliguri, West Bengal 734010, India",https://www.google.co.kr/maps/place/My+Fitness+Studio/data=!4m5!3m4!1s0x39e447e774310405:0x8c3b8c5bd7b4e079!8m2!3d26.7117755!4d88.400475?authuser=0&hl=en&rclk=1,26.7117755,88.400475,Sikkim
Himalayan Gym Sukna,Gym,"Sukna, Hill Cart Rd, Sukna Pratham Khanda, West Bengal 734009, India",https://www.google.co.kr/maps/place/Himalayan+Gym+Sukna/data=!4m5!3m4!1s0x39e43966131c24db:0x599fc7bac1e1287e!8m2!3d26.7896848!4d88.3626468?authuser=0&hl=en&rclk=1,26.7896848,88.3626468,Sikkim
Fitness Freak,Gym,"Unnamed Road, Ward 46, Champasari, Siliguri, West Bengal 734003, India",https://www.google.co.kr/maps/place/Fitness+Freak/data=!4m5!3m4!1s0x39e441e80f9347db:0x9b4dd426591c76ed!8m2!3d26.7505495!4d88.4161407?authuser=0&hl=en&rclk=1,26.7505495,88.4161407,Sikkim
Euro gym centre,Gym,"Unnamed Road, Oodlabari, West Bengal 735222, India",https://www.google.co.kr/maps/place/Euro+gym+centre/data=!4m5!3m4!1s0x39e413fdd571ebf9:0xa90eb58aab01ac52!8m2!3d26.8523898!4d88.6218766?authuser=0&hl=en&rclk=1,26.8523898,88.6218766,Sikkim
Health World Fitness,Gym,"Ramkrishna Club Hall, Sevoke Rd, Ward 14, Near Pani Tanki More (Clock Tower), Siliguri, West Bengal 734001, India",https://www.google.co.kr/maps/place/Health+World+Fitness/data=!4m5!3m4!1s0x39e441092a977581:0xda702a07f44eae9b!8m2!3d26.7203425!4d88.4272158?authuser=0&hl=en&rclk=1,26.7203425,88.4272158,Sikkim
Sculptnation Fitness Gym,Gym,"Montiviot Rd, Kurseong, West Bengal 734203, India",https://www.google.co.kr/maps/place/Sculptnation+Fitness+Gym/data=!4m5!3m4!1s0x39e4313d26eb46b5:0xd5d5b74f06b21800!8m2!3d26.8807635!4d88.2766854?authuser=0&hl=en&rclk=1,26.8807635,88.2766854,Sikkim
Zenith Gym & Fitness Center,Gym,"Q97P+RW4, Panchanai, West Bengal 734009, India",https://www.google.co.kr/maps/place/Zenith+Gym+%26+Fitness+Center/data=!4m5!3m4!1s0x39e44735ae2a6817:0xf28093b8310be782!8m2!3d26.7645167!4d88.387343?authuser=0&hl=en&rclk=1,26.7645167,88.387343,Sikkim
SHIV PARVATI FITNESS SERVICE CENTER,Fitness center,"Darjeeling more, Shiv Nagar, Sabji bazaar, Siliguri, West Bengal 734003, India",https://www.google.co.kr/maps/place/SHIV+PARVATI+FITNESS+SERVICE+CENTER/data=!4m5!3m4!1s0x39e441e0275c7c83:0x21aa9acbc7f53b74!8m2!3d26.7342633!4d88.4081706?authuser=0&hl=en&rclk=1,26.7342633,88.4081706,Sikkim
"Crossfit Gym Fitness Centre, Pranami Mandir Road",Fitness center,"Pranami Mandir Rd, Ward 40, Punjabi Para, Siliguri, West Bengal 734001, India","https://www.google.co.kr/maps/place/Crossfit+Gym+Fitness+Centre,+Pranami+Mandir+Road/data=!4m5!3m4!1s0x39e441e468a7b581:0x9f6da6d53ba19c70!8m2!3d26.726535!4d88.4360959?authuser=0&hl=en&rclk=1",26.726535,88.4360959,Sikkim
Power House Gym,Gym,"Q88R+VJF, Khopalasi, West Bengal 734009, India",https://www.google.co.kr/maps/place/Power+House+Gym/data=!4m5!3m4!1s0x39e447eae699ab95:0x9d17bde88606bd2e!8m2!3d26.7671854!4d88.3415346?authuser=0&hl=en&rclk=1,26.7671854,88.3415346,Sikkim
Sarkar Fitness,Gym,"157-Kelsons Complex, Sevoke Rd, Above Sarkar Sports, Siliguri, West Bengal 734003, India",https://www.google.co.kr/maps/place/Sarkar+Fitness/data=!4m5!3m4!1s0x39e44123a19ba72f:0x642b86cf4c82fc1e!8m2!3d26.7323333!4d88.417491?authuser=0&hl=en&rclk=1,26.7323333,88.417491,Sikkim
Royal Fitness Centre,Fitness center,"Radhika Bhawan, Champasari, Siliguri, West Bengal 734003, India",https://www.google.co.kr/maps/place/Royal+Fitness+Centre/data=!4m5!3m4!1s0x39e440d8afdc26ef:0xe9059ac2e121866!8m2!3d26.7406288!4d88.4156695?authuser=0&hl=en&rclk=1,26.7406288,88.4156695,Sikkim
Himalayan Yoga Bliss,Yoga studio,"Adhyaananta farm, Sherpa Goean, Kalimpong Khasmahal, Kalimpong, West Bengal 734301, India",https://www.google.co.kr/maps/place/Himalayan+Yoga+Bliss/data=!4m5!3m4!1s0x39e4221000000001:0x40330172ea7953b!8m2!3d27.0593562!4d88.4694535?authuser=0&hl=en&rclk=1,27.0593562,88.4694535,Sikkim
HIMALAYAN GYM KHAPRAIL,Gym,"Khaprail,Fulbari more ,Central busty, near Suresh bar and restaurant, Siliguri, West Bengal 734009, India",https://www.google.co.kr/maps/place/HIMALAYAN+GYM+KHAPRAIL/data=!4m5!3m4!1s0x39e4494d27a59d3f:0xbef80c28f3820bed!8m2!3d26.769098!4d88.3298579?authuser=0&hl=en&rclk=1,26.769098,88.3298579,Sikkim
Turbo Fitness 360,Gym,"Ward 46, Champasari, Siliguri, West Bengal 734003, India",https://www.google.co.kr/maps/place/Turbo+Fitness+360/data=!4m5!3m4!1s0x39e440dc068e6b6d:0xfac6266c89e076d1!8m2!3d26.7425058!4d88.417149?authuser=0&hl=en&rclk=1,26.7425058,88.417149,Sikkim
Jiwan fitness world,Gym,"Zila Parishad Rd, near bottle company, Ward 41, Bankim Nagar, Siliguri, West Bengal 734001, India",https://www.google.co.kr/maps/place/Jiwan+fitness+world/data=!4m5!3m4!1s0x39e441b9ca5ba859:0x73155b4bdc0f1b96!8m2!3d26.736833!4d88.4510234?authuser=0&hl=en&rclk=1,26.736833,88.4510234,Sikkim
Sandy's Fitness (Unisex Gym),Gym,"Ward 3, Gurung Basti, Siliguri, West Bengal 734003, India",https://www.google.co.kr/maps/place/Sandy's+Fitness+(Unisex+Gym)/data=!4m5!3m4!1s0x39e4413de461175b:0xc76ee656c246b1e2!8m2!3d26.7236612!4d88.4202299?authuser=0&hl=en&rclk=1,26.7236612,88.4202299,Sikkim
Nagrakata Uddyan,Gym,"VWP7+4RP, Kurti, Nagrakata, West Bengal 735225, India",https://www.google.co.kr/maps/place/Nagrakata+Uddyan/data=!4m5!3m4!1s0x39e3f227a291aaaf:0x13c79a0abec99350!8m2!3d26.8853461!4d88.9145762?authuser=0&hl=en&rclk=1,26.8853461,88.9145762,Sikkim
Fitness World,Gym,"Unnamed Road, Ward 8, Khalpara, Siliguri, West Bengal 734001, India",https://www.google.co.kr/maps/place/Fitness+World/data=!4m5!3m4!1s0x39e441690c2c39cd:0xe505a36a83b3221f!8m2!3d26.7096607!4d88.4238642?authuser=0&hl=en&rclk=1,26.7096607,88.4238642,Sikkim
Xtreme Fitness,Gym,"Jamuna Lal Bajaj St, Ward 9, Khalpara, Siliguri, West Bengal 734005, India",https://www.google.co.kr/maps/place/Xtreme+Fitness/data=!4m5!3m4!1s0x39e44110a5b6eef3:0x9ee700e3e3fbb6d2!8m2!3d26.7045426!4d88.4221681?authuser=0&hl=en&rclk=1,26.7045426,88.4221681,Sikkim
The Hammer Gym,Gym,"Ward 3 Nivedita Road, Near, Veer Jawan, Pradhan Nagar, Siliguri, West Bengal 734001, India",https://www.google.co.kr/maps/place/The+Hammer+Gym/data=!4m5!3m4!1s0x39e4413d0104826d:0xa2a684413e3cb46c!8m2!3d26.7282136!4d88.418419?authuser=0&hl=en&rclk=1,26.7282136,88.418419,Sikkim
JTS Gym,Gym,"37, Nazrul Sarani, Ward 14, Hakim Para, Siliguri, West Bengal 734001, India",https://www.google.co.kr/maps/place/JTS+Gym/data=!4m5!3m4!1s0x39e4410d45ef9799:0x2d84007f4e16db24!8m2!3d26.7182824!4d88.4317784?authuser=0&hl=en&rclk=1,26.7182824,88.4317784,Sikkim
Oxygen Fitness Ilam,Gym,"Nikunja Path, Ilam 57300, Nepal",https://www.google.co.kr/maps/place/Oxygen+Fitness+Ilam/data=!4m5!3m4!1s0x39e5c3221a79d263:0x62ceead51b44171!8m2!3d26.9099469!4d87.9276579?authuser=0&hl=en&rclk=1,26.9099469,87.9276579,Sikkim
Women's Fitness Zone,Gym,"Ward 27, Babupara, Siliguri, West Bengal 734001, India",https://www.google.co.kr/maps/place/Women's+Fitness+Zone/data=!4m5!3m4!1s0x39e4412bf9db83af:0x92305a1435d887e3!8m2!3d26.7040213!4d88.4274799?authuser=0&hl=en&rclk=1,26.7040213,88.4274799,Sikkim
Himalayan Yoga Bliss,Yoga studio,"Dr. Zakir Hussian Road, Rockville Rd, Darjeeling, West Bengal 734101, India",https://www.google.co.kr/maps/place/Himalayan+Yoga+Bliss/data=!4m5!3m4!1s0x39e42eeb64164941:0xf8a697ced43249fe!8m2!3d27.0398253!4d88.2671539?authuser=0&hl=en&rclk=1,27.0398253,88.2671539,Sikkim
Siliguri,Gym,"Anchal Bazar, Iskcon Rd, Siliguri, West Bengal, India",https://www.google.co.kr/maps/place/Siliguri/data=!4m5!3m4!1s0x39e441a7fe7cd427:0xa9a3987cad38fc64!8m2!3d26.7291607!4d88.4406545?authuser=0&hl=en&rclk=1,26.7291607,88.4406545,Sikkim
Royal Gym,Gym,"9, Station Feeder Road, Ward 9, Hakim Para, Siliguri, West Bengal 734001, India",https://www.google.co.kr/maps/place/Royal+Gym/data=!4m5!3m4!1s0x39e4415d6d853387:0xac4aacbba3973761!8m2!3d26.7033704!4d88.419972?authuser=0&hl=en&rclk=1,26.7033704,88.419972,Sikkim
Bini's Yoga Nexus,Fitness center,"SAINATH ROAD,B.ED COLLEGE PARA,KADAMTALA, Shiv Mandir Rd, Siliguri, West Bengal 734011, India",https://www.google.co.kr/maps/place/Bini's+Yoga+Nexus/data=!4m5!3m4!1s0x39e441cb42581a6f:0x94ad7b0fbc2f3e47!8m2!3d26.725344!4d88.4333403?authuser=0&hl=en&rclk=1,26.725344,88.4333403,Sikkim
Power House Gym,Gymnasium Cz,"Uco Bank Building, Lebong Cart Rd, North Point, Darjeeling, West Bengal 734104, India",https://www.google.co.kr/maps/place/Power+House+Gym/data=!4m5!3m4!1s0x39e42eaed976fa93:0xa974b6a14eaa8e98!8m2!3d27.0600812!4d88.2517576?authuser=0&hl=en&rclk=1,27.0600812,88.2517576,Sikkim
"MFC-Pandam, Play Ground",Gym,"Phikkal-Pashupatinagar Road, Suryodaya 57303, Nepal","https://www.google.co.kr/maps/place/MFC-Pandam,+Play+Ground/data=!4m5!3m4!1s0x39e5ce86ef5d30cb:0xb0cf93191f6ca624!8m2!3d26.9214768!4d88.0835938?authuser=0&hl=en&rclk=1",26.9214768,88.0835938,Sikkim
