Company_Name,Category,Address,Url,Latitude,Longitude,Territory
GODS GYM AND FITNESS,Gym,"No 64 2nd Floor, 45 Feet Rd, New Saram, Puducherry, 605013, India",https://www.google.co.kr/maps/place/GODS+GYM+AND+FITNESS/data=!4m5!3m4!1s0x3a5361670759a803:0x431a4587fe4917c6!8m2!3d11.9399533!4d79.8215345?authuser=0&hl=en&rclk=1,11.9399533,79.8215345,Puducherry
Pondichery Cricket Ground,Gym,"XR78+839, Goverment Quaters, Navarkulam, Puducherry, 605008, India",https://www.google.co.kr/maps/place/Pondichery+Cricket+Ground/data=!4m5!3m4!1s0x3a53610638e107a3:0x96bced70b881b5b8!8m2!3d11.9632904!4d79.8152279?authuser=0&hl=en&rclk=1,11.9632904,79.8152279,Puducherry
Great Gym,Gym,"Kamaraj Salai, Kamaraj Nagar, Puducherry, 605001, India",https://www.google.co.kr/maps/place/Great+Gym/data=!4m5!3m4!1s0x3a53617eb0b696cf:0x789ffa16d255b7ad!8m2!3d11.9370614!4d79.8246995?authuser=0&hl=en&rclk=1,11.9370614,79.8246995,Puducherry
Body Fit,Fitness center,"5, 1st Floor, New 45 Feet Road, Balaji Nagar, Puducherry, 605013, India",https://www.google.co.kr/maps/place/Body+Fit/data=!4m5!3m4!1s0x3a53617aa3361a3d:0x969fc1f43935877e!8m2!3d11.9423769!4d79.819143?authuser=0&hl=en&rclk=1,11.9423769,79.819143,Puducherry
La Fit Femina,Gym,"83,84 3rd floor, Sithananda Nagar, Puducherry, 605005, India",https://www.google.co.kr/maps/place/La+Fit+Femina/data=!4m5!3m4!1s0x3a5361cfd18c4e09:0xe84937d7bf8f7f45!8m2!3d11.9319492!4d79.8055332?authuser=0&hl=en&rclk=1,11.9319492,79.8055332,Puducherry
Excel Fitness,Gym,"100 Feet Road, Marapalam, 100 Peet Road Marapalam, Opposite To Ganesh Travels, Mudaliarpet, Puducherry, 605004, India",https://www.google.co.kr/maps/place/Excel+Fitness/data=!4m5!3m4!1s0x3a53617c295edb97:0x8c12b742e7bd7311!8m2!3d11.93844!4d79.82651?authuser=0&hl=en&rclk=1,11.93844,79.82651,Puducherry
Power Gym,Gym,"150, M.G. Road, Muthialpet, Puducherry, 605003, India",https://www.google.co.kr/maps/place/Power+Gym/data=!4m5!3m4!1s0x3a5363df2f60ce49:0x9631187eae927eec!8m2!3d11.95031!4d79.83203?authuser=0&hl=en&rclk=1,11.95031,79.83203,Puducherry
World Gym,Gym,"WRV5+MG5, Pakkamudayanpet, Lawspet, Puducherry, 605013, India",https://www.google.co.kr/maps/place/World+Gym/data=!4m5!3m4!1s0x3a53616d697666e3:0x7e2041a32ff6434b!8m2!3d11.9441441!4d79.8088463?authuser=0&hl=en&rclk=1,11.9441441,79.8088463,Puducherry
Jasicca Fitness Studio,Gym,"No.98, Villianur Main Rd, opp. to sathyamoorthy govt high school, Mothilal Nagar, Murungapakkam, Puducherry, 605011, India",https://www.google.co.kr/maps/place/Jasicca+Fitness+Studio/data=!4m5!3m4!1s0x3a536191f2aa1c5f:0x4d72d48f7f770d34!8m2!3d11.9310663!4d79.7849361?authuser=0&hl=en&rclk=1,11.9310663,79.7849361,Puducherry
kalai queen fitness gym,Physical fitness program,"meet point, 15, Bajanai madam st, &, Pookara St, near clock tower, Muthialpet, Puducherry, 605003, India",https://www.google.co.kr/maps/place/kalai+queen+fitness+gym/data=!4m5!3m4!1s0x3a5363d93a83a63d:0x5b4d05e502c7d56a!8m2!3d11.9475581!4d79.8329587?authuser=0&hl=en&rclk=1,11.9475581,79.8329587,Puducherry
Talwalkars HiFi,Gym,"No. 155, Mission St, Above World of Titan Showroom, Heritage Town, Puducherry, 605001, India",https://www.google.co.kr/maps/place/Talwalkars+HiFi/data=!4m5!3m4!1s0x3a5363d6ef0f5c99:0x84786cf80c285589!8m2!3d11.9361886!4d79.83134?authuser=0&hl=en&rclk=1,11.9361886,79.83134,Puducherry
JAI MARUTHI FITNESS & TRAINING HUB,Fitness center,"19 Barathi Street, Shanmugapuram Land Mark : Next, Mettupalayam, Police station, Puducherry, 605009, India",https://www.google.co.kr/maps/place/JAI+MARUTHI+FITNESS+%26+TRAINING+HUB/data=!4m5!3m4!1s0x3a5361f569fd3763:0x37f49a396b4ba266!8m2!3d11.9432104!4d79.7937393?authuser=0&hl=en&rclk=1,11.9432104,79.7937393,Puducherry
UNIVERSAL FITNESS & Gym,Gym,"26,2nd floor, Lenin St, Kuyavarpalayam, Puducherry, 605013, India",https://www.google.co.kr/maps/place/UNIVERSAL+FITNESS+%26+Gym/data=!4m5!3m4!1s0x3a5361fdd82773e7:0xcc6b9f299cd4cec4!8m2!3d11.9392179!4d79.8138769?authuser=0&hl=en&rclk=1,11.9392179,79.8138769,Puducherry
Aurofit Fitness,Fitness center,"No.D-208, Basement, 100feet road,, Mudailiarpet, Puducherry 605004, India",https://www.google.co.kr/maps/place/Aurofit+Fitness/data=!4m5!3m4!1s0x3a5361965b57f9a9:0xede3474d37d68c14!8m2!3d11.916768!4d79.8094055?authuser=0&hl=en&rclk=1,11.916768,79.8094055,Puducherry
Body Building Trainee,Gym,"No.3/A, Vazhudavoor Rd, Kavundanpalayam, Kurumbapet, Marie Oulgaret, Puducherry, 605009, India",https://www.google.co.kr/maps/place/Body+Building+Trainee/data=!4m5!3m4!1s0x3a53610e0e3a472d:0x7f0c6742afb9682b!8m2!3d11.9419328!4d79.801016?authuser=0&hl=en&rclk=1,11.9419328,79.801016,Puducherry
Shape Up Gym and Fitness.,Gym,"No 9 Periya kenathu street, Kamaraj Salai, Pillaithotam, Puducherry, 605013, India",https://www.google.co.kr/maps/place/Shape+Up+Gym+and+Fitness./data=!4m5!3m4!1s0x3a5361e6f13335db:0xac00767e8cf6de93!8m2!3d11.9389132!4d79.8159636?authuser=0&hl=en&rclk=1,11.9389132,79.8159636,Puducherry
DJ Party Pondicherry,Fitness center,"No.7, E.C.R Road, (Near Sivaji Statue), Lawspet, Puducherry-605008, Puducherry, 605008, India",https://www.google.co.kr/maps/place/DJ+Party+Pondicherry/data=!4m5!3m4!1s0x3a53616c3936d2b9:0x3cfe2de63d6d9e52!8m2!3d11.9470956!4d79.811705?authuser=0&hl=en&rclk=1,11.9470956,79.811705,Puducherry
Oxygen Fitness Centre,Gym,"7, SH 49, Pethuchettypet, Lawspet, Puducherry, 605008, India",https://www.google.co.kr/maps/place/Oxygen+Fitness+Centre/data=!4m5!3m4!1s0x3a5361691edd929d:0xfdab7be10a0c9fb4!8m2!3d11.9506429!4d79.8153936?authuser=0&hl=en&rclk=1,11.9506429,79.8153936,Puducherry
star hi tech gym,Gym,"#25, Mahatma Gandhi Rd, Muthialpet, Puducherry, 605104, India",https://www.google.co.kr/maps/place/star+hi+tech+gym/data=!4m5!3m4!1s0x3a5363e0f2ac34ab:0x351392e412e43591!8m2!3d11.956727!4d79.833143?authuser=0&hl=en&rclk=1,11.956727,79.833143,Puducherry
Amaze Holistic Fitness Studio,Fitness center,"No.2, First Floor, SH 49, Puducherry, 605008, India",https://www.google.co.kr/maps/place/Amaze+Holistic+Fitness+Studio/data=!4m5!3m4!1s0x3a536190fb2ed02f:0x329ab8371780136b!8m2!3d11.9515983!4d79.817725?authuser=0&hl=en&rclk=1,11.9515983,79.817725,Puducherry
Stayfit Gym,Boxing gym,"42, Thiruvalluvar St, Depasimpet, Puducherry, 605003, India",https://www.google.co.kr/maps/place/Stayfit+Gym/data=!4m5!3m4!1s0x3a5363df81005409:0xad4d05aa4a7fa824!8m2!3d11.9525483!4d79.8298723?authuser=0&hl=en&rclk=1,11.9525483,79.8298723,Puducherry
O2xygen Fitness Center,Gym,"No.7 Yoga Complex ECR Road, near Shivaji Statue, Samipillai Thottam, Puducherry, 605008, India",https://www.google.co.kr/maps/place/O2xygen+Fitness+Center/data=!4m5!3m4!1s0x1106af2206de6da7:0xce7429f6a216eb24!8m2!3d11.9577723!4d79.8281977?authuser=0&hl=en&rclk=1,11.9577723,79.8281977,Puducherry
Muscle Machine Gym,Gym,"Karnan St, vekkaliamman koil, Puducherry, 605012, India",https://www.google.co.kr/maps/place/Muscle+Machine+Gym/data=!4m5!3m4!1s0x3a5361615ead5773:0x2952d805806c806f!8m2!3d11.9537345!4d79.8289219?authuser=0&hl=en&rclk=1,11.9537345,79.8289219,Puducherry
Crossfit Fitness Centre Unisex Gym,Gym,"new ecr road, Ariyankuppam, Puducherry 605004, India",https://www.google.co.kr/maps/place/Crossfit+Fitness+Centre+Unisex+Gym/data=!4m5!3m4!1s0x3a5361c26a5aaaab:0xc3b5b2eee319b8f8!8m2!3d11.8998627!4d79.804249?authuser=0&hl=en&rclk=1,11.8998627,79.804249,Puducherry
PAP Fitness Centre,Gym,"XQ2V+4XP, Gorimedu, Priyadarshini Nagar, Puducherry, 605006, India",https://www.google.co.kr/maps/place/PAP+Fitness+Centre/data=!4m5!3m4!1s0x3a536136a688af1f:0x8a0596623c747dc2!8m2!3d11.9503301!4d79.7949568?authuser=0&hl=en&rclk=1,11.9503301,79.7949568,Puducherry
Stone Rock Gym (UNISEX),Gym,"No 234 2 nd floor, Lawspet Main Road, Pakkamudayanpet, Puducherry, 605008, India",https://www.google.co.kr/maps/place/Stone+Rock+Gym+(UNISEX)/data=!4m5!3m4!1s0x3a53616d189e9f35:0x52845f42e98c29e2!8m2!3d11.9454989!4d79.8086781?authuser=0&hl=en&rclk=1,11.9454989,79.8086781,Puducherry
R S SQUARE UNISEX FITNESS CENTRE,Fitness center,"No.7, 8Poothurai Rd Rajive Nagar, Mettupalayam, Puducherry, 605006, India",https://www.google.co.kr/maps/place/R+S+SQUARE+UNISEX+FITNESS+CENTRE/data=!4m5!3m4!1s0x3a5361d2e190b87b:0x39563254dd6062fc!8m2!3d11.9546045!4d79.7874484?authuser=0&hl=en&rclk=1,11.9546045,79.7874484,Puducherry
Bosch Gym,Gym,"No. 152, 1st Floor, Kamaraj Salai, Kamaraj Salai, Golden King Agencies, Kamaraj Salai, Puducherry, 605013, India",https://www.google.co.kr/maps/place/Bosch+Gym/data=!4m5!3m4!1s0x3a536170ac7d67f3:0x9fa9f119e9b912ac!8m2!3d11.93803!4d79.81808?authuser=0&hl=en&rclk=1,11.93803,79.81808,Puducherry
AOL,Gym,"Seethalakshmi hall, 39, Navarkulam Main Rd, Agathiyar Nagar, Gurusithananda Samy Nagar, Navarkulam, Puducherry, Tamil Nadu 605004, India",https://www.google.co.kr/maps/place/AOL/data=!4m5!3m4!1s0x3a536147676009d3:0x57b77296a58cec3f!8m2!3d11.961421!4d79.807699?authuser=0&hl=en&rclk=1,11.961421,79.807699,Puducherry
Muscle Studio,Fitness center,"no.3, 3 rd floor, Gangai Amman Koil St, Lawspet, Puducherry, 605008, India",https://www.google.co.kr/maps/place/Muscle+Studio/data=!4m5!3m4!1s0x3a5361a46d3893bd:0x320862e2a873eba6!8m2!3d11.9533993!4d79.8182092?authuser=0&hl=en&rclk=1,11.9533993,79.8182092,Puducherry
Jai Fitness & Gym,Gym,"Government Office, Mothilal Nagar, Moolakulam, Puducherry, 605010, India",https://www.google.co.kr/maps/place/Jai+Fitness+%26+Gym/data=!4m5!3m4!1s0x3a5360ff9441210f:0xee9db43eaed6e70b!8m2!3d11.93211!4d79.7831899?authuser=0&hl=en&rclk=1,11.93211,79.7831899,Puducherry
Milliennium Fitness Unisex Gym,Fitness center,"No 136, Bussy St, Chinnakadai, MG Road Area, Puducherry, 605001, India",https://www.google.co.kr/maps/place/Milliennium+Fitness+Unisex+Gym/data=!4m5!3m4!1s0x3a536180f64b6e67:0xb2ee92ef2cac8f33!8m2!3d11.9296189!4d79.827961?authuser=0&hl=en&rclk=1,11.9296189,79.827961,Puducherry
Maximum Fitness Gym,Gym,"Moogambigai Nagar, Nainar Mandapam, Thengaithittu, Puducherry, 605004, India",https://www.google.co.kr/maps/place/Maximum+Fitness+Gym/data=!4m5!3m4!1s0x3a5361678b8ba53f:0x54a4c067caeea181!8m2!3d11.9098656!4d79.8101274?authuser=0&hl=en&rclk=1,11.9098656,79.8101274,Puducherry
A One gym fitness,Gym,"School No 208, basement, 100 Feet Rd, Mudaliarpet, Puducherry, 605004, India",https://www.google.co.kr/maps/place/A+One+gym+fitness/data=!4m5!3m4!1s0x3a53611da666d623:0x7943d928c9d380d4!8m2!3d11.916676!4d79.8092043?authuser=0&hl=en&rclk=1,11.916676,79.8092043,Puducherry
Star Hi-tech Gym,Gym,"25, Mahatma Gandhi Rd, Muthialpet, Puducherry, 605001, India",https://www.google.co.kr/maps/place/Star+Hi-tech+Gym/data=!4m5!3m4!1s0x3a5363d7cdf45ca7:0x5e0121c6b4a95091!8m2!3d11.9413931!4d79.8303897?authuser=0&hl=en&rclk=1,11.9413931,79.8303897,Puducherry
Hot spot Gym and fitness center,Gym,"75, Krishna Nagar main Rd, Krishna Nagar, Puducherry, 605008, India",https://www.google.co.kr/maps/place/Hot+spot+Gym+and+fitness+center/data=!4m5!3m4!1s0x3a5361641ec839df:0xbc60f615c8311439!8m2!3d11.9489787!4d79.8229289?authuser=0&hl=en&rclk=1,11.9489787,79.8229289,Puducherry
Core Fitness Studio,Fitness center,"no 6, 2 nd floor, Villianur Main Rd, Arumparthapuram, Puducherry, 605110, India",https://www.google.co.kr/maps/place/Core+Fitness+Studio/data=!4m5!3m4!1s0x3a5360511a668f45:0xb10a5548ffd4982c!8m2!3d11.9234156!4d79.7769852?authuser=0&hl=en&rclk=1,11.9234156,79.7769852,Puducherry
Life Style,Fitness center,"119, 1st Floor, opposite TATA - Manakular Motors, Kavery Nagar, Reddiarpalayam, Puducherry 605010, India",https://www.google.co.kr/maps/place/Life+Style/data=!4m5!3m4!1s0x1106ae60a054bac9:0x961c825b52fe0a2d!8m2!3d11.9303689!4d79.7973389?authuser=0&hl=en&rclk=1,11.9303689,79.7973389,Puducherry
Thala,Gym,"29, Thiyagaraja Street, Iyyanar Nagar, Raja Nagar, Pudupalaiyam, Puducherry, 605005, India",https://www.google.co.kr/maps/place/Thala/data=!4m5!3m4!1s0x3a53619d54c615e7:0xa9bc3eb483841db5!8m2!3d11.9319254!4d79.8184084?authuser=0&hl=en&rclk=1,11.9319254,79.8184084,Puducherry
Miss rose Hi Tech Ladies Fitness Centre,Gym,"East Coast Rd, Vallalar Nagar, Ashok Nagar, Lawspet, Puducherry, 605003, India",https://www.google.co.kr/maps/place/Miss+rose+Hi+Tech+Ladies+Fitness+Centre/data=!4m5!3m4!1s0x3a5361a4334ea413:0x19f88ad55e587cd9!8m2!3d11.9516484!4d79.8167832?authuser=0&hl=en&rclk=1,11.9516484,79.8167832,Puducherry
Feet Functional Training & Zumba Fitness,Fitness center,"#2, East Coast Rd, near PWD Water Tank, Lawspet, Puducherry, 605008, India",https://www.google.co.kr/maps/place/Feet+Functional+Training+%26+Zumba+Fitness/data=!4m5!3m4!1s0x3a5361cc250c5641:0xd8a827df7fc45aa4!8m2!3d11.952969!4d79.8195252?authuser=0&hl=en&rclk=1,11.952969,79.8195252,Puducherry
OLYMPIA GYM,Gym,"D-Block No-5 Viduthalai Nagar, Mudaliarpet, Puducherry 605004, India",https://www.google.co.kr/maps/place/OLYMPIA+GYM/data=!4m5!3m4!1s0x3a5361f98a50f67d:0xaf7e88eabd2e4125!8m2!3d11.9417938!4d79.8154301?authuser=0&hl=en&rclk=1,11.9417938,79.8154301,Puducherry
Global 2 Fitness Centre And Gym,Gym,"4 Mary Uzhavarkarai Road Mettupalayam to Moolakulam Road, Puducherry 605009, India",https://www.google.co.kr/maps/place/Global+2+Fitness+Centre+And+Gym/data=!4m5!3m4!1s0x3a5361021fbb71f9:0x6c8fa11e4705a941!8m2!3d11.9370744!4d79.7860086?authuser=0&hl=en&rclk=1,11.9370744,79.7860086,Puducherry
Global Gym,Gym,"Muthu Pillai Nagar, Vanarapet, Puducherry, 605004, India",https://www.google.co.kr/maps/place/Global+Gym/data=!4m5!3m4!1s0x3a53619b26a4dc27:0xe093c1d158e52ddb!8m2!3d11.9240598!4d79.8174739?authuser=0&hl=en&rclk=1,11.9240598,79.8174739,Puducherry
New Star Fitness,Gym,"No 19 111 Cross, Mariyamman Koil Street, Karamanikuppam, Puducherry, 605004, India",https://www.google.co.kr/maps/place/New+Star+Fitness/data=!4m5!3m4!1s0x3a536198c9cdf745:0x336f5be6935b041d!8m2!3d11.925736!4d79.808707?authuser=0&hl=en&rclk=1,11.925736,79.808707,Puducherry
Bharath Fitness centre,Gym,"No.11, Kamaraj salai, Thattanchavady, Puducherry, 605006, India",https://www.google.co.kr/maps/place/Bharath+Fitness+centre/data=!4m5!3m4!1s0x3a53611216e28b55:0xf146d71a18f7e163!8m2!3d11.944098!4d79.802538?authuser=0&hl=en&rclk=1,11.944098,79.802538,Puducherry
Miss rose Hi Tech Ladies Fitness Xentre,Gym,"15A, Airport Road, Rajaji Nagar, Avvai Nagar, Lawspet, Puducherry, 605008, India",https://www.google.co.kr/maps/place/Miss+rose+Hi+Tech+Ladies+Fitness+Xentre/data=!4m5!3m4!1s0x3a536140e2d91125:0x4ec081e9f403f965!8m2!3d11.9576785!4d79.8097506?authuser=0&hl=en&rclk=1,11.9576785,79.8097506,Puducherry
Nutrition Centre,Gym,"No 168, Lawspet Main Road, Pakkamudayanpet, Lawspet, Puducherry, 605008, India",https://www.google.co.kr/maps/place/Nutrition+Centre/data=!4m5!3m4!1s0x3a5361cbef78006f:0x33e570ea7b8f0b42!8m2!3d11.9479638!4d79.8104784?authuser=0&hl=en&rclk=1,11.9479638,79.8104784,Puducherry
Sengathir Gym,Gym,"WRX4+MG6, Lawspet, Puducherry, 605008, India",https://www.google.co.kr/maps/place/Sengathir+Gym/data=!4m5!3m4!1s0x3a5361cfa9de0099:0x3177176a4279147f!8m2!3d11.9491738!4d79.806272?authuser=0&hl=en&rclk=1,11.9491738,79.806272,Puducherry
