Company_Name,Category,Address,Url,latitude,longtitude
The Fitness Gym,Gym,"Near, 2/107, Gurudwara Rd, Nishat Ganj, Lucknow, Uttar Pradesh 226007, India",https://www.google.co.kr/maps/place/The+Fitness+Gym/data=!4m5!3m4!1s0x399bfd6f74c0aa59:0x99165c7c420e0925!8m2!3d26.87038!4d80.95697?authuser=0&hl=en&rclk=1,26.87038,80.95697
Fitness Gym,Gym,"RD Complex 261505 U-3, Unnamed Rd, Sector 3, Avas Vikas Colony, Sikandra, Agra, Uttar Pradesh 282004, India",https://www.google.co.kr/maps/place/Fitness+Gym/data=!4m5!3m4!1s0x399f11e95c61d221:0x7ace84100eeae708!8m2!3d27.7794077!4d80.3435238?authuser=0&hl=en&rclk=1,27.7794077,80.3435238
Fitness Revolution - best gym in agra | zumba classes in agra | yoga classes in agra,Fitness center,"3rd Floor Ashok Plaza Bypass Road, NH2, near Omaxe SRK Mall, Agra, Uttar Pradesh 282003, India",https://www.google.co.kr/maps/place/Fitness+Revolution+-+best+gym+in+agra+%7C+zumba+classes+in+agra+%7C+yoga+classes+in+agra/data=!4m5!3m4!1s0x397477503d7cb94d:0x14681cd6c5e049b4!8m2!3d27.2108691!4d78.0001254?authuser=0&hl=en&rclk=1,27.2108691,78.0001254
TABATA FITNESS,Gym,"1st floor, 5/583, Vikaskhand 5, Gwari Village, Vikas Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",https://www.google.co.kr/maps/place/TABATA+FITNESS/data=!4m5!3m4!1s0x399be313e47a91eb:0x30d8ba6de248e94!8m2!3d26.8429129!4d80.9953816?authuser=0&hl=en&rclk=1,26.8429129,80.9953816
PREDATOR GYM,Gymnastics center,"7 A railbarirely, Raibareli Rd, Rajni Khand, Amrapali Vihar, Lucknow, Uttar Pradesh 226025, India",https://www.google.co.kr/maps/place/PREDATOR+GYM/data=!4m5!3m4!1s0x399bfb9d0ac0a149:0xf41fffb1e27fb13f!8m2!3d26.774509!4d80.94144?authuser=0&hl=en&rclk=1,26.774509,80.94144
Gold's Gym,Gym,"4/47 A, Bagh Farzana Rd, Lajpat Kunj, Civil Lines, Agra, Uttar Pradesh 282002, India",https://www.google.co.kr/maps/place/Gold's+Gym/data=!4m5!3m4!1s0x397477418d2cdbd7:0x887872fd3c95e449!8m2!3d27.2012147!4d77.9981456?authuser=0&hl=en&rclk=1,27.2012147,77.9981456
Oxygen Fitness GYM,Gym,"Platinum Mall, Flyover, Baghpat Rd, Malyana, Meerut, Uttar Pradesh 250002, India",https://www.google.co.kr/maps/place/Oxygen+Fitness+GYM/data=!4m5!3m4!1s0x390c6591b25e7f21:0xddae7ddaa9e06d63!8m2!3d28.971526!4d77.6692372?authuser=0&hl=en&rclk=1,28.971526,77.6692372
Powermax Fitness,Gym,"Near, Kaisarbagh Anand Cinema 57, Nazirabad, Aminabad, Lucknow, Uttar Pradesh 226018, India",https://www.google.co.kr/maps/place/Powermax+Fitness/data=!4m5!3m4!1s0x399bfdb62d267373:0xabed3fa99082eb64!8m2!3d26.8496066!4d80.9304361?authuser=0&hl=en&rclk=1,26.8496066,80.9304361
Fusion Fitness,Fitness center,"B-975, near Tulsi Ganga Mandap, Sector A, Mahanagar, Lucknow, Uttar Pradesh 226006, India",https://www.google.co.kr/maps/place/Fusion+Fitness/data=!4m5!3m4!1s0x399957c954c4d00d:0x831ff8125f7819c4!8m2!3d26.8760204!4d80.947268?authuser=0&hl=en&rclk=1,26.8760204,80.947268
Gold's Gym,Fitness center,"113, 4 G, Moti Jheel Ave, Khalasi Line, Swaroop Nagar, Kanpur, Uttar Pradesh 208003, India",https://www.google.co.kr/maps/place/Gold's+Gym/data=!4m5!3m4!1s0x399c386575bd25bf:0x91d6c87fa0810857!8m2!3d26.4806355!4d80.3111433?authuser=0&hl=en&rclk=1,26.4806355,80.3111433
Ankit Gym,Gym,"Sitapur Rd, Khadra, Lucknow, Uttar Pradesh 226020, India",https://www.google.co.kr/maps/place/Ankit+Gym/data=!4m5!3m4!1s0x399bfdf57624c583:0xae5fdba1a50cdd7a!8m2!3d26.879971!4d80.918049?authuser=0&hl=en&rclk=1,26.879971,80.918049
Athletic Studio (Gym and Fitness Centre),Gym,"109/X-1Block, Krishnapuram, GT road, near Bajaj RNG, Kanpur, Uttar Pradesh 208007, India",https://www.google.co.kr/maps/place/Athletic+Studio+(Gym+and+Fitness+Centre)/data=!4m5!3m4!1s0x399c4137f4733115:0x3b1c05f14c597f4d!8m2!3d26.4215475!4d80.3749344?authuser=0&hl=en&rclk=1,26.4215475,80.3749344
Oasis Fitness,Gym,"747 C,Meera Complex, Jaycees Road, Wazidpur, Jaunpur, Uttar Pradesh 222002, India",https://www.google.co.kr/maps/place/Oasis+Fitness/data=!4m5!3m4!1s0x39903bb64c600f33:0xb9bd9b38907609e0!8m2!3d25.73755!4d82.6836155?authuser=0&hl=en&rclk=1,25.73755,82.6836155
World Power Zone GYM,Gym,"Lucknow - Colonelganj - Gonda Rd, Shivaji Puram, Siddarth Nagar, Indira Nagar, Barabanki, Uttar Pradesh 225001, India",https://www.google.co.kr/maps/place/World+Power+Zone+GYM/data=!4m5!3m4!1s0x3999580e6c7182a9:0x9fe0e1fa134ea053!8m2!3d26.8963435!4d81.0026787?authuser=0&hl=en&rclk=1,26.8963435,81.0026787
Aesthetic Fitness Centre,Fitness center,"1, 102, near Bank Of India, Vikaskhand 5, Gwari Village, Vikas Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",https://www.google.co.kr/maps/place/Aesthetic+Fitness+Centre/data=!4m5!3m4!1s0x399be3273a62721d:0xdfa98a2008c31514!8m2!3d26.8431412!4d80.9934101?authuser=0&hl=en&rclk=1,26.8431412,80.9934101
AV FITNESS,Gym,"07, Paradise colony, Shyam Nagar Rd, Meerut, Uttar Pradesh 250002, India",https://www.google.co.kr/maps/place/AV+FITNESS/data=!4m5!3m4!1s0x390c65f9faa15259:0x1cb9a6ec94647b6!8m2!3d28.9570767!4d77.70573?authuser=0&hl=en&rclk=1,28.9570767,77.70573
Salim Fitness Jone,Gym,"Shivani Medicals, Ring Road Sitapur, Aliganj, Lucknow, Uttar Pradesh 226024, India",https://www.google.co.kr/maps/place/Salim+Fitness+Jone/data=!4m5!3m4!1s0x399957cb2e07702d:0x90686378267f0cba!8m2!3d26.9023!4d80.94324?authuser=0&hl=en&rclk=1,26.9023,80.94324
Gym Gyani Fitness Blog,Fitness center,"Babu Purwa, Kidwai Nagar, Kanpur, Uttar Pradesh 208011, India",https://www.google.co.kr/maps/place/Gym+Gyani+Fitness+Blog/data=!4m5!3m4!1s0x399c47ae45b199bd:0x3121e5a45bc7f2ee!8m2!3d26.4377157!4d80.3428946?authuser=0&hl=en&rclk=1,26.4377157,80.3428946
CULT,Fitness center,"Stellar IT Park, Tower II, Cult Sector 62 Noida, First Floor, C Block, Noida, Uttar Pradesh 201309, India",https://www.google.co.kr/maps/place/CULT/data=!4m5!3m4!1s0x390ce51c5b2ea0b7:0x4367db76ceb7c463!8m2!3d28.6128023!4d77.3623937?authuser=0&hl=en&rclk=1,28.6128023,77.3623937
Talwalkars Prime Fitness,Gym,"B-61, Acharya Narendradev Marg, Bans Mandi, Nirala Nagar, Lucknow, Uttar Pradesh 226020, India",https://www.google.co.kr/maps/place/Talwalkars+Prime+Fitness/data=!4m5!3m4!1s0x399bfd8410b63993:0xcbcc02b516dc00eb!8m2!3d26.8756469!4d80.936375?authuser=0&hl=en&rclk=1,26.8756469,80.936375
H2O GYM & FITNESS,Gym,"Renuka complex, Raghav Nagar, Deoria, Uttar Pradesh 274001, India",https://www.google.co.kr/maps/place/H2O+GYM+%26+FITNESS/data=!4m5!3m4!1s0x3993c566a57d0f81:0x3bd73ede562b1ef1!8m2!3d26.4976907!4d83.7787569?authuser=0&hl=en&rclk=1,26.4976907,83.7787569
Anytime Fitness Ashiyana Lucknow,Fitness center,"1st FLOOR Crystal City Centre, C.P-4/2 RATANKHAND,Ruchi khand (Ashiana, Sharda Nagar, YOJNA, Uttar Pradesh 226012, India",https://www.google.co.kr/maps/place/Anytime+Fitness+Ashiyana+Lucknow/data=!4m5!3m4!1s0x399bfb9188b9a029:0xf37407620217bae0!8m2!3d26.7807158!4d80.9255183?authuser=0&hl=en&rclk=1,26.7807158,80.9255183
Muscle lab,Gym,"1/218, Sector 1, Vikas Nagar, Lucknow, Uttar Pradesh 226022, India",https://www.google.co.kr/maps/place/Muscle+lab/data=!4m5!3m4!1s0x3999572c526e49ad:0x81099becc29e591d!8m2!3d26.8985119!4d80.9568592?authuser=0&hl=en&rclk=1,26.8985119,80.9568592
Narendra Fitness Center And Gym,Gym,"Front Of Purvanchal Inter College, Kanhaipur, Van Vihar Rd, Wazidpur, Jaunpur, Uttar Pradesh 222002, India",https://www.google.co.kr/maps/place/Narendra+Fitness+Center+And+Gym/data=!4m5!3m4!1s0x39903bd92ded65a3:0xc45d33e72880928c!8m2!3d25.7277976!4d82.6829411?authuser=0&hl=en&rclk=1,25.7277976,82.6829411
My Fitness,Fitness center,"CC-22, GTB Nagar, Kareli, Prayagraj, Uttar Pradesh 211016, India",https://www.google.co.kr/maps/place/My+Fitness/data=!4m5!3m4!1s0x39853560a529e35d:0x4f189b1c01c03735!8m2!3d25.4308227!4d81.8192652?authuser=0&hl=en&rclk=1,25.4308227,81.8192652
Wave Fitness,Gym,"Traffic crossroad, Bhauri, Chitrakoot Dham, Uttar Pradesh 210205, India",https://www.google.co.kr/maps/place/Wave+Fitness/data=!4m5!3m4!1s0x3984af4126525e6f:0xee5c378cf430338e!8m2!3d25.2140539!4d80.918165?authuser=0&hl=en&rclk=1,25.2140539,80.918165
The Body Architects Gym,Gym,"CP-3, first floor Shivam Plaza, above Easyday Club, Viram Khand 5, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",https://www.google.co.kr/maps/place/The+Body+Architects+Gym/data=!4m5!3m4!1s0x399be3e520cae0a1:0x2c3488c79c9a36f6!8m2!3d26.848649!4d81.0070052?authuser=0&hl=en&rclk=1,26.848649,81.0070052
Fitness Addiction,Gym,"86 gautam buddh marg shukla sweet house building muthud finens ke upar 2nd floor purana R.T.O officelatuh, rod, Lucknow, Uttar Pradesh 226018, India",https://www.google.co.kr/maps/place/Fitness+Addiction/data=!4m5!3m4!1s0x399bfdb6664eed21:0x6d77b177e7d373e2!8m2!3d26.8403733!4d80.9257657?authuser=0&hl=en&rclk=1,26.8403733,80.9257657
Cult Indirapuram,Fitness center,"1st Floor, Aditya Mall, Aditya Mega City, Vaibhav Khand, Indirapuram, Ghaziabad, Uttar Pradesh 201014, India",https://www.google.co.kr/maps/place/Cult+Indirapuram/data=!4m5!3m4!1s0x390cfb9423aa965d:0xfe1bec42b14de375!8m2!3d28.638285!4d77.3605367?authuser=0&hl=en&rclk=1,28.638285,77.3605367
Baba Fitness Center,Gym,"Ratanpur Vistar Part-2 B-94 Ratanpur Dooda Colony, Ratanpur Colony, Panki, Kanpur, Uttar Pradesh 208020, India",https://www.google.co.kr/maps/place/Baba+Fitness+Center/data=!4m5!3m4!1s0x399c37fb87f140f7:0x5e0891f158cdf58!8m2!3d26.4866987!4d80.2205839?authuser=0&hl=en&rclk=1,26.4866987,80.2205839
Z7 Fitness Club GYM,Gym,"2/516, Vijay Khand, Ujariyaon, Vijay Khand 2, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",https://www.google.co.kr/maps/place/Z7+Fitness+Club+GYM/data=!4m5!3m4!1s0x399be326c5155e65:0xafa9c2a2d95311e3!8m2!3d26.855292!4d80.990287?authuser=0&hl=en&rclk=1,26.855292,80.990287
Om Sai Health Club,Fitness center,"Royal Group, Rai Bihari Lal Rd, New Hyderabad, Hasanganj, Lucknow, Uttar Pradesh 226007, India",https://www.google.co.kr/maps/place/Om+Sai+Health+Club/data=!4m5!3m4!1s0x399bfd70e9c34203:0x38fe01e0d4dd5e90!8m2!3d26.8693272!4d80.9498325?authuser=0&hl=en&rclk=1,26.8693272,80.9498325
"SNAP FITNESS , Ashiyana , Lucknow",Gym,"CP 4, Gyanvati Plaza, Sector I, Ashiyana, Lucknow, Uttar Pradesh 226005, India","https://www.google.co.kr/maps/place/SNAP+FITNESS+,+Ashiyana+,+Lucknow/data=!4m5!3m4!1s0x399bfc08b3550397:0x730f9bb7b9986a84!8m2!3d26.7950241!4d80.9156709?authuser=0&hl=en&rclk=1",26.7950241,80.9156709
Olympia Fitness Zone- Gym in Indira nagar Lucknow,Gym,"1st Floor, D-2000 Sector, Indira Nagar, Lucknow, Uttar Pradesh 226016, India",https://www.google.co.kr/maps/place/Olympia+Fitness+Zone-+Gym+in+Indira+nagar+Lucknow/data=!4m5!3m4!1s0x39995809ed2de08b:0x156ba5b1090d0dc!8m2!3d26.8812055!4d80.9961692?authuser=0&hl=en&rclk=1,26.8812055,80.9961692
FITNESS POINT HEALTH CLUB,Gym,"GVGV+VJ5, Sikandarpur, Uttar Pradesh 251308, India",https://www.google.co.kr/maps/place/FITNESS+POINT+HEALTH+CLUB/data=!4m5!3m4!1s0x390c01b4efc077af:0x2b029ce29ca9603c!8m2!3d29.5271259!4d77.8941041?authuser=0&hl=en&rclk=1,29.5271259,77.8941041
Fire Fitness Gym,Gymnastics center,"GFQQ+Q47, Ab Nagar, Unnao, Uttar Pradesh 209801, India",https://www.google.co.kr/maps/place/Fire+Fitness+Gym/data=!4m5!3m4!1s0x399c1576e030aaf3:0x38b966e617808cd1!8m2!3d26.5394011!4d80.4877842?authuser=0&hl=en&rclk=1,26.5394011,80.4877842
New Body Line Gym,Fitness center,"645B/547, Ground Floor, Abhishekpuram, 60 Feet Road, Jankipuram, near Pioneer Montessori School, Lucknow, Uttar Pradesh 226021, India",https://www.google.co.kr/maps/place/New+Body+Line+Gym/data=!4m5!3m4!1s0x399956534dc12a99:0xdfe6be140b2dec6c!8m2!3d26.9253767!4d80.941687?authuser=0&hl=en&rclk=1,26.9253767,80.941687
Cult Sector 18 Noida,Gym,"3rd floor, Cult, N-16, above Haldiram’s, N Block, Pocket K, Sector 18, Noida, Uttar Pradesh 201301, India",https://www.google.co.kr/maps/place/Cult+Sector+18+Noida/data=!4m5!3m4!1s0x390ce5c9953139a1:0x2b030c4e4b582b7c!8m2!3d28.571996!4d77.323505?authuser=0&hl=en&rclk=1,28.571996,77.323505
Fitness Track,Gym,"Niswa School Gali, Paharpur, Azamgarh, Uttar Pradesh 276001, India",https://www.google.co.kr/maps/place/Fitness+Track/data=!4m5!3m4!1s0x3991a31631305959:0x732cad756ecf75b1!8m2!3d26.0727074!4d83.1826615?authuser=0&hl=en&rclk=1,26.0727074,83.1826615
Fitness Rockers GYM,Fitness center,"133, near sea news, Manas Nagar, Pandav Nagar, Shahganj, Agra, Uttar Pradesh 282010, India",https://www.google.co.kr/maps/place/Fitness+Rockers+GYM/data=!4m5!3m4!1s0x397477080125eb8d:0xef82328bf59fdf11!8m2!3d27.1840552!4d77.97492?authuser=0&hl=en&rclk=1,27.1840552,77.97492
Creedfit Wellness,Fitness center,"9, Pushpanjali Enclave, Keshav Nagar, Lucknow, Uttar Pradesh 226020, India",https://www.google.co.kr/maps/place/Creedfit+Wellness/data=!4m5!3m4!1s0x399957ff5176a447:0xb2d535d0ac6acae5!8m2!3d26.9051035!4d80.9264402?authuser=0&hl=en&rclk=1,26.9051035,80.9264402
Gold's Gym,Gym,"QWV8+X54, Sector I, Ashiyana, Lucknow, Uttar Pradesh 226012, India",https://www.google.co.kr/maps/place/Gold's+Gym/data=!4m5!3m4!1s0x399bfc0c27254dc5:0xc0578e8039edb3f8!8m2!3d26.7948855!4d80.9154392?authuser=0&hl=en&rclk=1,26.7948855,80.9154392
The Dad's Gym,Gym,"Sneh Nagar Road, Near, VIP Rd, Alambagh, Lucknow, Uttar Pradesh 226005, India",https://www.google.co.kr/maps/place/The+Dad's+Gym/data=!4m5!3m4!1s0x399bfc1adb0ebcfb:0xeef7b4fc8e824dab!8m2!3d26.799855!4d80.907896?authuser=0&hl=en&rclk=1,26.799855,80.907896
Gravity fitness gym,Gym,"Galla Mandi Rd, Sandila, Uttar Pradesh 241204, India",https://www.google.co.kr/maps/place/Gravity+fitness+gym/data=!4m5!3m4!1s0x399ebd3c951bf955:0xf42f571d7991ef76!8m2!3d27.0665483!4d80.5153836?authuser=0&hl=en&rclk=1,27.0665483,80.5153836
FITNESS INDUSTRY,Fitness center,"OPP POLICE CHOWKI NAKATIYA THANA CANTT, Uttar Pradesh 243123, India",https://www.google.co.kr/maps/place/FITNESS+INDUSTRY/data=!4m5!3m4!1s0x399bfdfcfdc35905:0x45e24a88a06bf28c!8m2!3d26.8467088!4d80.9461592?authuser=0&hl=en&rclk=1,26.8467088,80.9461592
Anytime Fitness,Gym,"2nd Floor Tulip Mall, Sector 48, Noida, Uttar Pradesh 201301, India",https://www.google.co.kr/maps/place/Anytime+Fitness/data=!4m5!3m4!1s0x390ce5f003125a89:0x660f5367e5e73eab!8m2!3d28.557833!4d77.367152?authuser=0&hl=en&rclk=1,28.557833,77.367152
Fitness Catalyst Gym & Spa,Physical fitness program,"D-24, RDC, Rajnagar, Ghaziabad, Uttar Pradesh 201001, India",https://www.google.co.kr/maps/place/Fitness+Catalyst+Gym+%26+Spa/data=!4m5!3m4!1s0x390cf1bbe8c2c9d7:0xa45c0e893a0a883f!8m2!3d28.673984!4d77.440352?authuser=0&hl=en&rclk=1,28.673984,77.440352
Body Fit Gym,Gym,"24, Sitapur Rd, Sector-A, Sector K, Aliganj, Lucknow, Uttar Pradesh 226024, India",https://www.google.co.kr/maps/place/Body+Fit+Gym/data=!4m5!3m4!1s0x39995633f16fc9cf:0xe1ff4a6631b70756!8m2!3d26.8993877!4d80.938511?authuser=0&hl=en&rclk=1,26.8993877,80.938511
Vega Fitness Factory Gym,Gym,"Vega Fitness factory, Chander Nagar Market, Chander Nagar, Alambagh, Lucknow, Uttar Pradesh 226005, India",https://www.google.co.kr/maps/place/Vega+Fitness+Factory+Gym/data=!4m5!3m4!1s0x399bfc205a75f2e7:0xe2d2452e55f24297!8m2!3d26.8123843!4d80.9023558?authuser=0&hl=en&rclk=1,26.8123843,80.9023558
Impala Fitness Hub,Gym,"Jawahar Nagar, Brahmpuri, Meerut, Uttar Pradesh 250002, India",https://www.google.co.kr/maps/place/Impala+Fitness+Hub/data=!4m5!3m4!1s0x390c645b773f6473:0x21b7853736e3c454!8m2!3d28.9724132!4d77.6905638?authuser=0&hl=en&rclk=1,28.9724132,77.6905638
Matrix Health Club,Gym,"Yahiyaganj, Lucknow, Uttar Pradesh 226003, India",https://www.google.co.kr/maps/place/Matrix+Health+Club/data=!4m5!3m4!1s0x399bfdf426f3399f:0xe9da5f2440a4ff59!8m2!3d26.8585871!4d80.9067475?authuser=0&hl=en&rclk=1,26.8585871,80.9067475
Satya Fit Gym & Wellness Center,Gym,"Pal tiraha near sbi bank , cms school, Sari Pura, Shivaji Puram, Alamnagar, Rajajipuram, Lucknow, Uttar Pradesh 226017, India",https://www.google.co.kr/maps/place/Satya+Fit+Gym+%26+Wellness+Center/data=!4m5!3m4!1s0x399bffcbf53c61bd:0xdbdd16e2c5b3a737!8m2!3d26.8477038!4d80.8713125?authuser=0&hl=en&rclk=1,26.8477038,80.8713125
TITAN FITNESS- The Unisex Fitness Arena,Gym,"128/24, B Block, Kidwainagar Ave, Kidwai Nagar, Kanpur, Uttar Pradesh 208011, India",https://www.google.co.kr/maps/place/TITAN+FITNESS-+The+Unisex+Fitness+Arena/data=!4m5!3m4!1s0x399c471b7214ab1f:0x3c8b317206fbb719!8m2!3d26.430631!4d80.334508?authuser=0&hl=en&rclk=1,26.430631,80.334508
Spartan Gym,Gym,"Eidgah, Near, Faizabad Rd, Lucknow, Uttar Pradesh 226028, India",https://www.google.co.kr/maps/place/Spartan+Gym/data=!4m5!3m4!1s0x399be29bfffffffd:0xbfca8b03fe1a6209!8m2!3d26.881304!4d81.01473?authuser=0&hl=en&rclk=1,26.881304,81.01473
Anytime Fitness,Gym,"D - 10, 2nd & 3rd floor, RDC, Raj Nagar, Ghaziabad, Uttar Pradesh 201001, India",https://www.google.co.kr/maps/place/Anytime+Fitness/data=!4m5!3m4!1s0x390cf1ae15ae7d21:0x1b3ec22b2697c940!8m2!3d28.6747535!4d77.4408376?authuser=0&hl=en&rclk=1,28.6747535,77.4408376
Iron-Core Fit,Gym,"2/86, Baldev Singh Arya Marg, near Mithaiwala chowraha, Vijay Khand, Ujariyaon, Vijay Khand 2, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",https://www.google.co.kr/maps/place/Iron-Core+Fit/data=!4m5!3m4!1s0x399be2ced08d9f85:0xa675b36d2a60e90!8m2!3d26.856252!4d80.994835?authuser=0&hl=en&rclk=1,26.856252,80.994835
Aditya Royal Health Club( Fitness World),Gym,"V -Mart, Malipur Rd, Shahzad Pur, Akbarpur, Uttar Pradesh 224122, India",https://www.google.co.kr/maps/place/Aditya+Royal+Health+Club(+Fitness+World)/data=!4m5!3m4!1s0x3990937cade806a1:0xe6a15183a2b43b3f!8m2!3d26.4173945!4d82.5372339?authuser=0&hl=en&rclk=1,26.4173945,82.5372339
Gold's Gym,Gym,"CP1/5, 2nd Floor, R Square Building, near CMS School, Vipul Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",https://www.google.co.kr/maps/place/Gold's+Gym/data=!4m5!3m4!1s0x399be2d343e36371:0x6470a5bee9abfd57!8m2!3d26.8457048!4d80.9881298?authuser=0&hl=en&rclk=1,26.8457048,80.9881298
Fitness Station,Gym,"Above axis bank station road, near khilona cinema, Jhansi, Uttar Pradesh 284002, India",https://www.google.co.kr/maps/place/Fitness+Station/data=!4m5!3m4!1s0x397770daab40fdff:0x4042539d3feaffc3!8m2!3d25.438498!4d78.554451?authuser=0&hl=en&rclk=1,25.438498,78.554451
Shashwat Fitness (Only for ladies),Gym,"Gol Market, F4&5, Sai complex, Hapur, Uttar Pradesh 245101, India",https://www.google.co.kr/maps/place/Shashwat+Fitness+(Only+for+ladies)/data=!4m5!3m4!1s0x390c8567c9d04cff:0x1266d6c4967939a9!8m2!3d28.7285425!4d77.7823723?authuser=0&hl=en&rclk=1,28.7285425,77.7823723
Physc Gym,Fitness center,"Shalimar Chauraha, A Block, Block A, Indira Nagar, Lucknow, Uttar Pradesh 226016, India",https://www.google.co.kr/maps/place/Physc+Gym/data=!4m5!3m4!1s0x399bfd4fe09212d7:0x514d65d90486a9a0!8m2!3d26.8769465!4d80.9783161?authuser=0&hl=en&rclk=1,26.8769465,80.9783161
VKS FITNESS CLUB,Gym,"Patel Nagar, Gyanpur, Uttar Pradesh 221304, India",https://www.google.co.kr/maps/place/VKS+FITNESS+CLUB/data=!4m5!3m4!1s0x398fe78a73371aed:0xf6b61218f9d5cf8f!8m2!3d25.3437003!4d82.4776572?authuser=0&hl=en&rclk=1,25.3437003,82.4776572
Gymfreek,Fitness center,"11/2, Tikait Rai Talab Colony, Rajajipuram, Lucknow, Uttar Pradesh 226017, India",https://www.google.co.kr/maps/place/Gymfreek/data=!4m5!3m4!1s0x399bffc1c1789f03:0xf1d38f25380ee3b4!8m2!3d26.844748!4d80.8914422?authuser=0&hl=en&rclk=1,26.844748,80.8914422
I FITNESS CLUB,Gym,"basement, lakme saloon, near Raj mahal hotel, Civil Lines, Moradabad, Uttar Pradesh 244001, India",https://www.google.co.kr/maps/place/I+FITNESS+CLUB/data=!4m5!3m4!1s0x390afb5899d5a61f:0x93550b0da947f209!8m2!3d28.8456263!4d78.7682914?authuser=0&hl=en&rclk=1,28.8456263,78.7682914
K4 Fitness,Gymnasium school,"Sector 6A, K.K. Complex, In front of Akash Enclave, Vrindavan Colony, Telibagh, Lucknow, Uttar Pradesh 226002, India",https://www.google.co.kr/maps/place/K4+Fitness/data=!4m5!3m4!1s0x399bfb24d8e1441b:0x2a842cfc539b0720!8m2!3d26.7760144!4d80.9503585?authuser=0&hl=en&rclk=1,26.7760144,80.9503585
InShape GYM,Gym,"Rohta Rd, Tej Vihar, Fazalpur, Meerut, Uttar Pradesh 250001, India",https://www.google.co.kr/maps/place/InShape+GYM/data=!4m5!3m4!1s0x390c65cd61dcc643:0x65a3a5887162cd22!8m2!3d28.988127!4d77.6651075?authuser=0&hl=en&rclk=1,28.988127,77.6651075
Gymnasia The Fitness Club,Gymnasium Cz,"Sector 6 Rd, Sector 6, Vikas Nagar, Lucknow, Uttar Pradesh 226022, India",https://www.google.co.kr/maps/place/Gymnasia+The+Fitness+Club/data=!4m5!3m4!1s0x3999576ebe004483:0x78da4f83f34fbfe7!8m2!3d26.8928578!4d80.9646914?authuser=0&hl=en&rclk=1,26.8928578,80.9646914
Simran Sahni's Health Zone Aliganj,Fitness center,"1st Floor,C-25, Sector-C, Alkapuri, Aliganj, Lucknow, Uttar Pradesh 226024, India",https://www.google.co.kr/maps/place/Simran+Sahni's+Health+Zone+Aliganj/data=!4m5!3m4!1s0x399957cf478bada9:0x494ee4b68903d81a!8m2!3d26.888023!4d80.938988?authuser=0&hl=en&rclk=1,26.888023,80.938988
UFC GYM Noida,Gym,"4th Floor, Starling Edge, Hazipur, Sector 104, Noida, Uttar Pradesh 201301, India",https://www.google.co.kr/maps/place/UFC+GYM+Noida/data=!4m5!3m4!1s0x390ce7ffc8dfe907:0x69578bf5cb4425a1!8m2!3d28.5417841!4d77.3698623?authuser=0&hl=en&rclk=1,28.5417841,77.3698623
New Bon Sante,Gym,"Sadaf Center, Kapoorthala, C-4 Sector -f, Kapoorthala Road, Aliganj, Lucknow, Uttar Pradesh 226017, India",https://www.google.co.kr/maps/place/New+Bon+Sante/data=!4m5!3m4!1s0x399957d59ccea5ef:0x7f59036b1e4753f8!8m2!3d26.88349!4d80.94589?authuser=0&hl=en&rclk=1,26.88349,80.94589
Som Multi Gym,Gym,"M.D.1/319, Kanpur Rd, LDA Colony, Lucknow, Uttar Pradesh 226012, India",https://www.google.co.kr/maps/place/Som+Multi+Gym/data=!4m5!3m4!1s0x399bfbfc2c24d671:0x44bc70f6e61beccf!8m2!3d26.780135!4d80.90172?authuser=0&hl=en&rclk=1,26.780135,80.90172
Fitness Factory Gym,Gym,"Pachenda Rd, Gandhi Colony, Muzaffarnagar, Uttar Pradesh 251001, India",https://www.google.co.kr/maps/place/Fitness+Factory+Gym/data=!4m5!3m4!1s0x390c1bef3cb621c5:0x47cc40063ac66dd5!8m2!3d29.4783364!4d77.7182709?authuser=0&hl=en&rclk=1,29.4783364,77.7182709
Fit & fine Gym,Gym,"Jal Nigam Rd, near Blue Moti Mahal, Balaganj, Lucknow, Uttar Pradesh 226003, India",https://www.google.co.kr/maps/place/Fit+%26+fine+Gym/data=!4m5!3m4!1s0x399955b8f2c04e5d:0x7303bdda67bfb00d!8m2!3d26.8796877!4d80.8858747?authuser=0&hl=en&rclk=1,26.8796877,80.8858747
Tauheed's Gym And Snooker Academy,Gym,"A-2/4, Chauraha, LDA Colony, Kanpur Rd, Sector M1, Ashiyana, Lucknow, Uttar Pradesh 226012, India",https://www.google.co.kr/maps/place/Tauheed's+Gym+And+Snooker+Academy/data=!4m5!3m4!1s0x399bfbfbf32b989f:0x19c97c0c7b8b674d!8m2!3d26.779369!4d80.904684?authuser=0&hl=en&rclk=1,26.779369,80.904684
Flex Gym fitness,Fitness center,"near amaya hotel, Rampur Garden, Bareilly, Uttar Pradesh 243001, India",https://www.google.co.kr/maps/place/Flex+Gym+fitness/data=!4m5!3m4!1s0x39a0013231b35ea9:0xb2f9982396e0c0e9!8m2!3d28.3486554!4d79.4213415?authuser=0&hl=en&rclk=1,28.3486554,79.4213415
