Company_Name,Category,Address,Url,latitude,longtitude
Fitness Trainer Delhi,Fitness center,"Plot 1, Street Number 1, Ram Nagar, Om Vihar, Uttam Nagar, Delhi, 110059, India",https://www.google.co.kr/maps/place/Fitness+Trainer+Delhi/data=!4m5!3m4!1s0x390d0529e09bac35:0xe9dc01f99a91ffdd!8m2!3d28.6208173!4d77.0513211?authuser=0&hl=en&rclk=1,28.6208173,77.0513211
Anytime Fitness,Gym,"2nd & 3rd floor, C -53, Vikas Marg, C Block, Preet Vihar, New Delhi, Delhi 110092, India",https://www.google.co.kr/maps/place/Anytime+Fitness/data=!4m5!3m4!1s0x390cfb512f8efae3:0x902343d5488bce54!8m2!3d28.6390735!4d77.2924585?authuser=0&hl=en&rclk=1,28.6390735,77.2924585
21 FITNESS,Gym,"272 AGCR ENCLAVE, East Delhi, Delhi 110092, India",https://www.google.co.kr/maps/place/21+FITNESS/data=!4m5!3m4!1s0x390cfb4313e91f83:0x199f75566d72c02d!8m2!3d28.6499243!4d77.2997926?authuser=0&hl=en&rclk=1,28.6499243,77.2997926
TORQ FITNESS,Fitness center,"31st satnam park chander nagar, bhagat singh road Chander nagar KRISHNA NAGAR, landmark, union bank of india building, Delhi, 110051, India",https://www.google.co.kr/maps/place/TORQ+FITNESS/data=!4m5!3m4!1s0x390cfb9a583a90e1:0xbb34536462d240!8m2!3d28.6556722!4d77.2820144?authuser=0&hl=en&rclk=1,28.6556722,77.2820144
Anytime Fitness,Gym,"B-37 & 38, 1st Floor, Connaught Place, New Delhi, Delhi 110001, India",https://www.google.co.kr/maps/place/Anytime+Fitness/data=!4m5!3m4!1s0x390cfd39d0d18699:0x38b5b257e58c4d5e!8m2!3d28.6342771!4d77.2194521?authuser=0&hl=en&rclk=1,28.6342771,77.2194521
Gym I Lift Fitness with Cult.fit,Gymnasium Cz,"S-2, 1st & 2nd Floor, Green Park, New Delhi, Delhi 110016, India",https://www.google.co.kr/maps/place/Gym+I+Lift+Fitness+with+Cult.fit/data=!4m5!3m4!1s0x390ce359b2fcead1:0xfb4e5439a432db25!8m2!3d28.5582969!4d77.2027029?authuser=0&hl=en&rclk=1,28.5582969,77.2027029
Health India Gym,Gym,"1809/B, Guru Ravidas Marg, Govindpuri Extension, Kalkaji, New Delhi, Delhi 110019, India",https://www.google.co.kr/maps/place/Health+India+Gym/data=!4m5!3m4!1s0x390ce1618372a659:0x2b808cadace5e492!8m2!3d28.5328569!4d77.2584393?authuser=0&hl=en&rclk=1,28.5328569,77.2584393
Fitness First,Gym,"C-61, Block C, Surya Enclave, Shakur Basti, Delhi, 110063, India",https://www.google.co.kr/maps/place/Fitness+First/data=!4m5!3m4!1s0x390d038b0169ae8f:0x50058b6edca1fd43!8m2!3d28.6788757!4d77.1056278?authuser=0&hl=en&rclk=1,28.6788757,77.1056278
KIRAT INTERNATIONAL,Importer,"#19, Forest Lane, Mehrauli-Gurgaon Rd, Sultanpur, New Delhi, Delhi 110030, India",https://www.google.co.kr/maps/place/KIRAT+INTERNATIONAL/data=!4m5!3m4!1s0x390d1ef231229f05:0xb8256bb3bbd5ab45!8m2!3d28.4998118!4d77.1511825?authuser=0&hl=en&rclk=1,28.4998118,77.1511825
InHouseGym - Treadmill Rental Service,Equipment rental agency,"Style Plaza, #206, Jharsa Rd, Kirti Nagar, Sector 15 Part 1, Sector 15, Gurugram, Haryana 122001, India",https://www.google.co.kr/maps/place/InHouseGym+-+Treadmill+Rental+Service/data=!4m5!3m4!1s0x390d18467ea07e29:0xf8022d94e9f2bc0b!8m2!3d28.454516!4d77.0388164?authuser=0&hl=en&rclk=1,28.454516,77.0388164
Anytime Fitness,Gym,"D-83 Main Market, opp. Mother Dairy, Malviya Nagar, New Delhi, Delhi 110017, India",https://www.google.co.kr/maps/place/Anytime+Fitness/data=!4m5!3m4!1s0x390ce21c145daac1:0x1902d0830c08bbee!8m2!3d28.5350541!4d77.210484?authuser=0&hl=en&rclk=1,28.5350541,77.210484
Workout Studio,Gym,"Floor C-50, 2, Block C, Malviya Nagar, New Delhi, Delhi 110017, India",https://www.google.co.kr/maps/place/Workout+Studio/data=!4m5!3m4!1s0x390ce21c12c0af39:0x45dac518ae993e63!8m2!3d28.5356377!4d77.2104016?authuser=0&hl=en&rclk=1,28.5356377,77.2104016
Fitness health club,Gym,"M5JG+MQP, Bunkar Colony, Bunker Colony, Nimri Colony, Ashok Vihar, New Delhi, Delhi 110052, India",https://www.google.co.kr/maps/place/Fitness+health+club/data=!4m5!3m4!1s0x390d0393c1a38189:0xd189e241c91e9e89!8m2!3d28.681713!4d77.1769397?authuser=0&hl=en&rclk=1,28.681713,77.1769397
Health India Gym,Gym,"65 -A Mehrauli Badarpur Road, Khanpur Village, Khanpur, New Delhi, Delhi 110062, India",https://www.google.co.kr/maps/place/Health+India+Gym/data=!4m5!3m4!1s0x390ce1999c17945f:0x7573ea365f544f4a!8m2!3d28.5151349!4d77.2315998?authuser=0&hl=en&rclk=1,28.5151349,77.2315998
"CrossFit Himalaya, Chattarpur",Gym,"Qutab Minar Metro Station, The Dhanmill Compund,100 Foot Road Chattarpur, Near:, New Delhi, Delhi 110074, India","https://www.google.co.kr/maps/place/CrossFit+Himalaya,+Chattarpur/data=!4m5!3m4!1s0x390d1e22f87cf3c3:0xdf9b664186bd3a37!8m2!3d28.5034899!4d77.1844786?authuser=0&hl=en&rclk=1",28.5034899,77.1844786
Fitness First Mall of India,Gym,"Plot No M, DLF Mall of India, 03, Sector 18, Noida, Uttar Pradesh 201301, India",https://www.google.co.kr/maps/place/Fitness+First+Mall+of+India/data=!4m5!3m4!1s0x390ce448811f4f45:0x41f569f37841521d!8m2!3d28.5668972!4d77.3213901?authuser=0&hl=en&rclk=1,28.5668972,77.3213901
Anaerobic Gym,Gym,"Building No 37, 1st Floor, Community Center, near M Cinema, East of Kailash, New Delhi, Delhi 110065, India",https://www.google.co.kr/maps/place/Anaerobic+Gym/data=!4m5!3m4!1s0x390ce1325e0ee6c1:0xd4d671c6b3630976!8m2!3d28.5234032!4d77.2077992?authuser=0&hl=en&rclk=1,28.5234032,77.2077992
Cult South Extension,Fitness center,"1st & 2nd Floor, D-16, South Extension II, New Delhi, Delhi 110049, India",https://www.google.co.kr/maps/place/Cult+South+Extension/data=!4m5!3m4!1s0x390cfd366599619b:0xc472e8b0b7fdeece!8m2!3d28.5684242!4d77.217188?authuser=0&hl=en&rclk=1,28.5684242,77.217188
Fitness First Health Club,Gymnastics club,"878 /37B, Ward NUMBER 6, MEHRAULI, New Delhi, Delhi 110030, India",https://www.google.co.kr/maps/place/Fitness+First+Health+Club/data=!4m5!3m4!1s0x390d1e0e6de60051:0x1f289ec94ad44fd1!8m2!3d28.5181131!4d77.1780605?authuser=0&hl=en&rclk=1,28.5181131,77.1780605
REHAB GYM,Gym,"OFFICE 1st FLOOR, MADAN LAL MLA, 79, Amrit Nagar, South Extension I, New Delhi, Delhi 110003, India",https://www.google.co.kr/maps/place/REHAB+GYM/data=!4m5!3m4!1s0x390ce34e6e333f05:0xd55bf70bcdd3ff92!8m2!3d28.5748937!4d77.2189638?authuser=0&hl=en&rclk=1,28.5748937,77.2189638
Anytime Fitness,Gym,"B-4/8, 1st Floor, Shahid Ramprasad Bismil Marg, Model Town Phase I, New Delhi, Delhi 110009, India",https://www.google.co.kr/maps/place/Anytime+Fitness/data=!4m5!3m4!1s0x390cfdf87d81b2d7:0x84e1015141290092!8m2!3d28.7044565!4d77.1952193?authuser=0&hl=en&rclk=1,28.7044565,77.1952193
The Fitness Center,Gym,"Middle Cir, Block G, Connaught Place, New Delhi, Delhi 110001, India",https://www.google.co.kr/maps/place/The+Fitness+Center/data=!4m5!3m4!1s0x390cfd4828c15feb:0x2b9ad081f53b2a6c!8m2!3d28.6326005!4d77.2171947?authuser=0&hl=en&rclk=1,28.6326005,77.2171947
First Fitness Gym,Gym,"1/204, 2nd Floor, Sadar Bazar Near Indian Overseas Bank) Gurudwara, above Piyare Lal Hari Singh Builders, New Delhi, Delhi 110010, India",https://www.google.co.kr/maps/place/First+Fitness+Gym/data=!4m5!3m4!1s0x390d1d79410ca09b:0x1d6445f889ada670!8m2!3d28.5915596!4d77.11997?authuser=0&hl=en&rclk=1,28.5915596,77.11997
Stamina A Complete Fitness And Wellness Centre,Gym,"72, E Block, Hansraj Gupta Rd, Greater Kailash-1, Block E, Greater Kailash I, Greater Kailash, New Delhi, Delhi 110048, India",https://www.google.co.kr/maps/place/Stamina+A+Complete+Fitness+And+Wellness+Centre/data=!4m5!3m4!1s0x390ce2330755f86d:0x513ab5f4f5c57b72!8m2!3d28.5504997!4d77.2436482?authuser=0&hl=en&rclk=1,28.5504997,77.2436482
Anytime Fitness,Gym,"47, Mathura Rd, Block A, Friends Colony East, New Friends Colony, New Delhi, Delhi 110025, India",https://www.google.co.kr/maps/place/Anytime+Fitness/data=!4m5!3m4!1s0x390ce3636f382e2d:0x31fe9e8fb566bcd0!8m2!3d28.5612767!4d77.2670911?authuser=0&hl=en&rclk=1,28.5612767,77.2670911
D3 Fitness,Gym,"WZ-80A, 2nd floor, Pankha Rd, near Neelgagan Hotel, Mohan Nagar, New Delhi, Delhi 110046, India",https://www.google.co.kr/maps/place/D3+Fitness/data=!4m5!3m4!1s0x390d05edda4c9017:0xc7b13a8c9ac5cef9!8m2!3d28.6066239!4d77.1064214?authuser=0&hl=en&rclk=1,28.6066239,77.1064214
Anytime Fitness,Gym,"D-10 1st & 2nd Floor, South Extension II, Delhi 110049, India",https://www.google.co.kr/maps/place/Anytime+Fitness/data=!4m5!3m4!1s0x390ce25dbad548bb:0xdd9a0d7e5e61b5b3!8m2!3d28.5683899!4d77.2188544?authuser=0&hl=en&rclk=1,28.5683899,77.2188544
The Fitness First,Gym,"1513, Lower Ground Floor, Bhishma Pitamah Marg, Wazir Nagar, South Extension 1, New Delhi, Delhi 110003, India",https://www.google.co.kr/maps/place/The+Fitness+First/data=!4m5!3m4!1s0x390ce25b1afd5f9b:0x6b158a065b9a1077!8m2!3d28.5703844!4d77.2264097?authuser=0&hl=en&rclk=1,28.5703844,77.2264097
Anytime Fitness Bungalow Road,Gym,"1st floor, 38, Bungalow Rd, opp. Amithab Banquit, Kamla Nagar, Delhi, 110007, India",https://www.google.co.kr/maps/place/Anytime+Fitness+Bungalow+Road/data=!4m5!3m4!1s0x390cfd8e15487031:0x6730c390055d7005!8m2!3d28.683863!4d77.204629?authuser=0&hl=en&rclk=1,28.683863,77.204629
Gold's Gym,Gym,"A1, 289, Pankha Rd, Block A1, Janakpuri, New Delhi, Delhi 110058, India",https://www.google.co.kr/maps/place/Gold's+Gym/data=!4m5!3m4!1s0x390d04b60e0530cf:0x6f533cb08438aad2!8m2!3d28.6225239!4d77.0691558?authuser=0&hl=en&rclk=1,28.6225239,77.0691558
SS Fitness Personal Training - Best Fitness Centre in New Delhi | Fitness Studio,Gym,"C-37 Basement, East of Kailash, New Delhi, Delhi 110065, India",https://www.google.co.kr/maps/place/SS+Fitness+Personal+Training+-+Best+Fitness+Centre+in+New+Delhi+%7C+Fitness+Studio/data=!4m5!3m4!1s0x390ce3b8c8f03bfb:0x9ced1c1e94e988a4!8m2!3d28.5599757!4d77.2571663?authuser=0&hl=en&rclk=1,28.5599757,77.2571663
Craft Fitness Gym,Gym,"DCA JCO Club, A Block, Block A, Defence Colony, New Delhi, Delhi 110024, India",https://www.google.co.kr/maps/place/Craft+Fitness+Gym/data=!4m5!3m4!1s0x390ce25765407ed5:0x7b85b73c1fd957a8!8m2!3d28.5764157!4d77.2309152?authuser=0&hl=en&rclk=1,28.5764157,77.2309152
Her Fitness,Gym,"B-1/7, Janakpuri East, New Delhi, Delhi 110058, India",https://www.google.co.kr/maps/place/Her+Fitness/data=!4m5!3m4!1s0x390d055d6319a3fd:0xbd5e287314cb1487!8m2!3d28.6335122!4d77.0884342?authuser=0&hl=en&rclk=1,28.6335122,77.0884342
Classic Fitness Academy,Fitness center,"d-83, 3rd floor next to canara bank, Malviya Nagar, New Delhi, Delhi 110017, India",https://www.google.co.kr/maps/place/Classic+Fitness+Academy/data=!4m5!3m4!1s0x390ce21dcdd28a89:0x78f6045335f74a53!8m2!3d28.5349744!4d77.2103925?authuser=0&hl=en&rclk=1,28.5349744,77.2103925
The Life Fitness,Gym,"D-97, 98, LGF, Near Jungpura Faatak, Dr Ramlal Verma Marg, Block D, Lajpat Nagar I, Lajpat Nagar, New Delhi, Delhi 110024, India",https://www.google.co.kr/maps/place/The+Life+Fitness/data=!4m5!3m4!1s0x390ce3aac4c137a7:0x6ec990337c5796f6!8m2!3d28.5771771!4d77.241578?authuser=0&hl=en&rclk=1,28.5771771,77.241578
The World Gym,Gym,"4, Club Road, Western Avenue, Anupam Garden, Punjabi Bagh, Sainik Farm, New Delhi, Delhi 110026, India",https://www.google.co.kr/maps/place/The+World+Gym/data=!4m5!3m4!1s0x390ce1e5e329eb8d:0x419cbc381b555398!8m2!3d28.5133479!4d77.2054392?authuser=0&hl=en&rclk=1,28.5133479,77.2054392
Anytime Fitness,Gym,"N 41, 42, Block N, Kirti Nagar, New Delhi, Delhi 110015, India",https://www.google.co.kr/maps/place/Anytime+Fitness/data=!4m5!3m4!1s0x390d031359de48e1:0x5ce6f19d722cee8e!8m2!3d28.6557259!4d77.1405281?authuser=0&hl=en&rclk=1,28.6557259,77.1405281
Fitness,Fitness center,"Janakpuri A-1 302 Block-C, New Delhi, Delhi, India",https://www.google.co.kr/maps/place/Fitness/data=!4m5!3m4!1s0x390d04c4c16c670f:0xdcd8880e63a751f1!8m2!3d28.6246245!4d77.0691558?authuser=0&hl=en&rclk=1,28.6246245,77.0691558
FITNESS STUDIO GYM,Gym,"C24, A Baisment, Acharya Niketan, Mayur Vihar, Delhi 110091, India",https://www.google.co.kr/maps/place/FITNESS+STUDIO+GYM/data=!4m5!3m4!1s0x390ce5f3d3142515:0x37d27db1607d3287!8m2!3d28.60719!4d77.296092?authuser=0&hl=en&rclk=1,28.60719,77.296092
Anytime Fitness,Gym,"A-3/25, Block A3, Janakpuri, Delhi, 110058, India",https://www.google.co.kr/maps/place/Anytime+Fitness/data=!4m5!3m4!1s0x390d04b7539376b7:0x42d38913c687a58f!8m2!3d28.6211471!4d77.0811799?authuser=0&hl=en&rclk=1,28.6211471,77.0811799
Fitness Destination Gym,Gym,"Block F, Malka Ganj, Delhi, 110007, India",https://www.google.co.kr/maps/place/Fitness+Destination+Gym/data=!4m5!3m4!1s0x390cfd85232d6937:0x99ee787dcbfda025!8m2!3d28.6773426!4d77.2048075?authuser=0&hl=en&rclk=1,28.6773426,77.2048075
LIONIX Fitness Studio,Gym,"410, Sultanpur Mandi Rd, new delhi, New Delhi, Delhi 110030, India",https://www.google.co.kr/maps/place/LIONIX+Fitness+Studio/data=!4m5!3m4!1s0x390d1e45e9f456ad:0xd8ab557fd059bf40!8m2!3d28.4935765!4d77.1648119?authuser=0&hl=en&rclk=1,28.4935765,77.1648119
Fitness online,Fitness center,"J- 195 First floor, New Delhi, Delhi 110018, India",https://www.google.co.kr/maps/place/Fitness+online/data=!4m5!3m4!1s0x390d0491bed066a5:0xcfc98932e9f2574b!8m2!3d28.6436082!4d77.0869837?authuser=0&hl=en&rclk=1,28.6436082,77.0869837
Anytime Fitness,Gym,"2nd Floor, AL Market, Shalimar Bagh, New Delhi, Delhi 110088, India",https://www.google.co.kr/maps/place/Anytime+Fitness/data=!4m5!3m4!1s0x390d0225db697d21:0xc4c6bfd71a9bfab0!8m2!3d28.70349!4d77.161984?authuser=0&hl=en&rclk=1,28.70349,77.161984
FITWELL MANTRA| Experience The True Fitness,Fitness center,"145, J-Block, Rampuri, Kalkaji, New Delhi, Delhi 110019, India",https://www.google.co.kr/maps/place/FITWELL+MANTRA%7C+Experience+The+True+Fitness/data=!4m5!3m4!1s0x390ce317c1865c39:0xbb48daafea836e10!8m2!3d28.5370736!4d77.2604128?authuser=0&hl=en&rclk=1,28.5370736,77.2604128
O2 Fitness Studio/ Outwork Fitness Studio,Gym,"C1 LAJPAT NAGAR 1, near KRISHNA MARKET, New Delhi, Delhi 110024, India",https://www.google.co.kr/maps/place/O2+Fitness+Studio%2F+Outwork+Fitness+Studio/data=!4m5!3m4!1s0x390ce3f6add5f407:0x91e5c017eede6b24!8m2!3d28.5772431!4d77.2413319?authuser=0&hl=en&rclk=1,28.5772431,77.2413319
The X Gym,Fitness center,"B1/10 (Basement) Road No.30 Near PC Jeweller, India, Paschim Vihar, Delhi, 110063, India",https://www.google.co.kr/maps/place/The+X+Gym/data=!4m5!3m4!1s0x390d038f5f7229f7:0x4c6d13714feb2fdd!8m2!3d28.6702878!4d77.1095516?authuser=0&hl=en&rclk=1,28.6702878,77.1095516
Fitness World Gym,Gym,"Krishna Plaza, Plot No.1, Block 88, Basement,, main Bazar, Paharganj, New Delhi, Delhi 110055, India",https://www.google.co.kr/maps/place/Fitness+World+Gym/data=!4m5!3m4!1s0x390cfd43f23ce44d:0x95277c5087a018b5!8m2!3d28.6404453!4d77.2104114?authuser=0&hl=en&rclk=1,28.6404453,77.2104114
Fitness Manzil,Fitness center,"E - 187, Block E, East of Kailash, New Delhi, Delhi 110065, India",https://www.google.co.kr/maps/place/Fitness+Manzil/data=!4m5!3m4!1s0x390ce3d445cd4d1b:0xcaf4eec4f40cef28!8m2!3d28.5565945!4d77.2423335?authuser=0&hl=en&rclk=1,28.5565945,77.2423335
Fitness First Health Club,Gym,"Block D, Shashi Garden, Mayur Vihar, New Delhi, Delhi 110091, India",https://www.google.co.kr/maps/place/Fitness+First+Health+Club/data=!4m5!3m4!1s0x390ce54c9b659505:0x499f77e14d4cc718!8m2!3d28.610041!4d77.2927369?authuser=0&hl=en&rclk=1,28.610041,77.2927369
Anytime Fitness,Gym,"Basement, 01, Ring Rd, near Moolchand Metro Station, Nirmal Puri, Nirmal Colony, Block 6, Lajpat Nagar IV, Lajpat Nagar 4, New Delhi, Delhi 110024, India",https://www.google.co.kr/maps/place/Anytime+Fitness/data=!4m5!3m4!1s0x390ce3b3324102f1:0xccc306f101f8cf32!8m2!3d28.564549!4d77.240773?authuser=0&hl=en&rclk=1,28.564549,77.240773
Crush Fitness,Gym,"81/3, Sri Aurobindo Marg, MMTC Colony, Sarvodaya Enclave, New Delhi, Delhi 110017, India",https://www.google.co.kr/maps/place/Crush+Fitness/data=!4m5!3m4!1s0x390ce206d5de2c31:0x3d9aef662327a26e!8m2!3d28.5357769!4d77.1974915?authuser=0&hl=en&rclk=1,28.5357769,77.1974915
Gold's Gym Rohini,Fitness center,"Gold's Gym 8th Floor Ring Road Mall, Sector 3, Mangalam Place,Rohini New, Delhi,, Rohini New Delhi, Delhi 110085, India",https://www.google.co.kr/maps/place/Gold's+Gym+Rohini/data=!4m5!3m4!1s0x390d03e49000001f:0xaa195424c484cf79!8m2!3d28.6981159!4d77.1160218?authuser=0&hl=en&rclk=1,28.6981159,77.1160218
Anytime Fitness,Gym,"PVR Anupam Saket, 28, Community Center, Saket, New Delhi, Delhi 110017, India",https://www.google.co.kr/maps/place/Anytime+Fitness/data=!4m5!3m4!1s0x390ce18e5ce62465:0xec114b173432c05e!8m2!3d28.5237397!4d77.2077637?authuser=0&hl=en&rclk=1,28.5237397,77.2077637
Her Fitness,Fitness center,"A -29, Vishal Cinema Rd, Block A, Vishal Enclave, Rajouri Garden, New Delhi, Delhi 110027, India",https://www.google.co.kr/maps/place/Her+Fitness/data=!4m5!3m4!1s0x390d03714a9e33db:0xc17f193ccd281389!8m2!3d28.6494491!4d77.1208192?authuser=0&hl=en&rclk=1,28.6494491,77.1208192
Green Fitness,Gym,"Harsh Bhawan, 67-68 Building, 3rd Floor, Nehru Place, New Delhi, Delhi 110019, India, Nehru Place, New Delhi, Delhi 110048, India",https://www.google.co.kr/maps/place/Green+Fitness/data=!4m5!3m4!1s0x390ce3a11cf2b7db:0xe913190b382e96c5!8m2!3d28.549669!4d77.253475?authuser=0&hl=en&rclk=1,28.549669,77.253475
FITNESS EQUIPMENT IMPORTERS IN DELHI,Gym,"Veer Savarkar Block, Block U, Shakarpur Khas, New Delhi, Delhi 110092, India",https://www.google.co.kr/maps/place/FITNESS+EQUIPMENT+IMPORTERS+IN+DELHI/data=!4m5!3m4!1s0x390cfcacd899439f:0x67c4857e4d5f219c!8m2!3d28.6300922!4d77.2778964?authuser=0&hl=en&rclk=1,28.6300922,77.2778964
Fitness Tree,Gym,"Tagore Park Extension, 301, Prince Road, Opposite HDFC Bank, Model Town Phase I, Delhi, 110009, India",https://www.google.co.kr/maps/place/Fitness+Tree/data=!4m5!3m4!1s0x390cfdf90ca8a7dd:0xa465d6fd17bb360c!8m2!3d28.7041043!4d77.1951413?authuser=0&hl=en&rclk=1,28.7041043,77.1951413
Body Cult Gym,Fitness center,"249, 1, Nelson Mandela Marg, Rama Market, Anand Gram, Vasant Vihar, New Delhi, Delhi 110070, India",https://www.google.co.kr/maps/place/Body+Cult+Gym/data=!4m5!3m4!1s0x390d1dbd766d84bf:0x50b840aee58fe1c6!8m2!3d28.5399032!4d77.1541332?authuser=0&hl=en&rclk=1,28.5399032,77.1541332
Beyond Yoga Fitness-Online Yoga Sessions( Best yoga center in delhi) Best yoga classes and zumba classes in Delhi and India,Yoga studio,"199, Kalyan Vihar, Delhi, 110009, India",https://www.google.co.kr/maps/place/Beyond+Yoga+Fitness-Online+Yoga+Sessions(+Best+yoga+center+in+delhi)+Best+yoga+classes+and+zumba+classes+in+Delhi+and+India/data=!4m5!3m4!1s0x390cfdabf02cfa27:0x7d2101255495f103!8m2!3d28.6908209!4d77.1974671?authuser=0&hl=en&rclk=1,28.6908209,77.1974671
Her Fitness,Fitness center,"H 1 Block, 139, Block H, Vikaspuri, New Delhi, Delhi 110019, India",https://www.google.co.kr/maps/place/Her+Fitness/data=!4m5!3m4!1s0x390d04ec02678593:0xc4e37c6be14b4617!8m2!3d28.6430397!4d77.0791578?authuser=0&hl=en&rclk=1,28.6430397,77.0791578
Cult Punjabi Bagh,Fitness center,"1st floor, Cult, 15-C, Club Rd, Punjabi Bagh, Delhi, 110026, India",https://www.google.co.kr/maps/place/Cult+Punjabi+Bagh/data=!4m5!3m4!1s0x390d0354af5270bb:0xbf91a475bc062c39!8m2!3d28.6664377!4d77.1256225?authuser=0&hl=en&rclk=1,28.6664377,77.1256225
Anytime Fitness,Gym,"M-64, 2nd & 3RD Floor, Near Twenty Four Seven Convenience Store Market, Block M, Greater Kailash II, New Delhi, Delhi 110048, India",https://www.google.co.kr/maps/place/Anytime+Fitness/data=!4m5!3m4!1s0x390ce17e3041f731:0xcf799a34a8b27ed2!8m2!3d28.5333356!4d77.2439157?authuser=0&hl=en&rclk=1,28.5333356,77.2439157
Fitness Groovee,Yoga studio,"60, Maharaja Agrasen Marg, Pocket 9, Sector 6A, Pitam Pura, New Delhi, Delhi 110085, India",https://www.google.co.kr/maps/place/Fitness+Groovee/data=!4m5!3m4!1s0x390d03d5fcb5ed53:0xc794713d5184f9e3!8m2!3d28.7078697!4d77.1086291?authuser=0&hl=en&rclk=1,28.7078697,77.1086291
Fitness Planet,Gym,"C-66, Bhimsen Dhingra Rd, Block C, Kirti Nagar, New Delhi, Delhi 110015, India",https://www.google.co.kr/maps/place/Fitness+Planet/data=!4m5!3m4!1s0x390d03051033eb5b:0x1c9cf21d592e68b4!8m2!3d28.65235!4d77.139006?authuser=0&hl=en&rclk=1,28.65235,77.139006
