Company_Name,Category,Address,Url,Latitude,Longitude,State
Lynx Fitness Sivasagar,Gym,"Temple Rd, Sivasagar, Assam 785640, India",https://www.google.co.kr/maps/place/Lynx+Fitness+Sivasagar/data=!4m5!3m4!1s0x374731a7ba9485d9:0x5d759589c79e0ee9!8m2!3d26.9848896!4d94.6330477?authuser=0&hl=en&rclk=1,26.9848896,94.6330477,Assam
Fitness Empire,Gym,"In And Out Building, 3rd, RG Baruah Rd, Guwahati, 781024, India",https://www.google.co.kr/maps/place/Fitness+Empire/data=!4m5!3m4!1s0x375a59b12817f535:0xb24d452fa6d80ace!8m2!3d26.1721528!4d91.7777948?authuser=0&hl=en&rclk=1,26.1721528,91.7777948,Assam
HARDCORE FITNESS,Gym,"Public Health, near Ananta path, GMC Ward Number 44, Hengrabari, Guwahati, Assam 781036, India",https://www.google.co.kr/maps/place/HARDCORE+FITNESS/data=!4m5!3m4!1s0x375a59beba057441:0x3043ed6a573c31c1!8m2!3d26.1530329!4d91.7915625?authuser=0&hl=en&rclk=1,26.1530329,91.7915625,Assam
Change 4 Life,Fitness center,"Guwahati-Shillong Rd, Rajbari Path, Ganeshguri, Guwahati, Assam 781005, India",https://www.google.co.kr/maps/place/Change+4+Life/data=!4m5!3m4!1s0x375a5917779dc889:0xb3d34d1f1d0c26b8!8m2!3d26.1517335!4d91.7824355?authuser=0&hl=en&rclk=1,26.1517335,91.7824355,Assam
Unisex Gym,Gym,"4QPW+3RV, Bali Baat, Rukmini Gaon, Guwahati, Assam 781036, India",https://www.google.co.kr/maps/place/Unisex+Gym/data=!4m5!3m4!1s0x375a58d747a1eb71:0x26662a6e42370fb0!8m2!3d26.1352295!4d91.7970615?authuser=0&hl=en&rclk=1,26.1352295,91.7970615,Assam
SARAIGHAT FITNESS CENTRE,Gym,"MG Road, Rangia, Assam 781354, India",https://www.google.co.kr/maps/place/SARAIGHAT+FITNESS+CENTRE/data=!4m5!3m4!1s0x375bb3abaf65a51f:0x7fb5da0029f76fcd!8m2!3d26.4372518!4d91.6201102?authuser=0&hl=en&rclk=1,26.4372518,91.6201102,Assam
Stay Fit Live Pure Fitness Academy,Fitness center,"2nd Floor, House No. 87, Rajgarh Main Rd Opposite Guwahati Eye Center, adjacent to Canon Servicing Center, Guwahati, Assam 781003, India",https://www.google.co.kr/maps/place/Stay+Fit+Live+Pure+Fitness+Academy/data=!4m5!3m4!1s0x375a59f751e3dcb3:0x889f570d82948f85!8m2!3d26.1731639!4d91.7721659?authuser=0&hl=en&rclk=1,26.1731639,91.7721659,Assam
Saikia gym,Gym,"Borpukhuri Rd, Biswanath Charali, Assam 784176, India",https://www.google.co.kr/maps/place/Saikia+gym/data=!4m5!3m4!1s0x37445f275fd35183:0xdfdc4e81bf995f2a!8m2!3d26.7443057!4d93.144615?authuser=0&hl=en&rclk=1,26.7443057,93.144615,Assam
Viva Health And Fitness - Gym for Women,Gym,"5QC7+FCG, South Sarania, Lachit Nagar, Guwahati, Assam 781003, India",https://www.google.co.kr/maps/place/Viva+Health+And+Fitness+-+Gym+for+Women/data=!4m5!3m4!1s0x375a59781e33a3d9:0x5bb5567b8386396a!8m2!3d26.1711808!4d91.7635665?authuser=0&hl=en&rclk=1,26.1711808,91.7635665,Assam
Body Flex,Gym,"2nd Floor, RG Baruah Rd, Near Punjab National Bank, Sunderpur, Guwahati, Assam 781005, India",https://www.google.co.kr/maps/place/Body+Flex/data=!4m5!3m4!1s0x375a5919be7de983:0x3d7f4135955d20ae!8m2!3d26.1533183!4d91.7841957?authuser=0&hl=en&rclk=1,26.1533183,91.7841957,Assam
