Company_Name,Category,Address,Url,latitude,longtitude
Sports Authority of India,Gym,"PP67+VGV, Mission Vengthlang, Aizawl, Mizoram 796005, India",https://www.google.co.kr/maps/place/Sports+Authority+of+India/data=!4m5!3m4!1s0x374d94942fafb507:0xbaae953348f7addb!8m2!3d23.7122325!4d92.7138001?authuser=0&hl=en&rclk=1,23.7122325,92.7138001
Kulikawn Indoor Stadium,Gym,"Kulikawn Indoor Stadium, Kulikawn, Aizawl, Mizoram 796005, India",https://www.google.co.kr/maps/place/Kulikawn+Indoor+Stadium/data=!4m5!3m4!1s0x374d94eb7d5aaaab:0x4573d402d07055fe!8m2!3d23.7097876!4d92.7201764?authuser=0&hl=en&rclk=1,23.7097876,92.7201764
LayUp Fitness Studio,Fitness center,"C.Lalthansanga building, T-1, Venghlui, Republic Veng Road Pi Pangi Peng Republic Veng, Tawntirh, Mualpui Rd, Aizawl, Mizoram 796001, India",https://www.google.co.kr/maps/place/LayUp+Fitness+Studio/data=!4m5!3m4!1s0x374d95822bd51ec3:0xbb69d4c167279edb!8m2!3d23.7222873!4d92.7196734?authuser=0&hl=en&rclk=1,23.7222873,92.7196734
Open air gym,Gym,"QP5H+5F5, Bawngkawn, Aizawl, Mizoram 796012, India",https://www.google.co.kr/maps/place/Open+air+gym/data=!4m5!3m4!1s0x374debf97bf165b9:0x9908b285ec66b285!8m2!3d23.7578994!4d92.728746?authuser=0&hl=en&rclk=1,23.7578994,92.728746
Tennis Court,Gym,"Ramhlun Sport Complex Rd, Ramhlun Vengthar, Aizawl, Mizoram 796012, India",https://www.google.co.kr/maps/place/Tennis+Court/data=!4m5!3m4!1s0x374deb32395ce2e7:0x356bd79b4726e6b0!8m2!3d23.7441492!4d92.7265972?authuser=0&hl=en&rclk=1,23.7441492,92.7265972
Republic GYM,Gym,"Republic Veng, Aizawl, Mizoram 796005, India",https://www.google.co.kr/maps/place/Republic+GYM/data=!4m5!3m4!1s0x374d95e7dcf7dec1:0x3f3c966b3c79f47f!8m2!3d23.7204604!4d92.7218277?authuser=0&hl=en&rclk=1,23.7204604,92.7218277
Play Ground,Gym,"9Q2W+H9X, Sailam, Mizoram 796230, India",https://www.google.co.kr/maps/place/Play+Ground/data=!4m5!3m4!1s0x374d0aa22811ad31:0x4a349a5044dda63d!8m2!3d23.3514964!4d92.7959866?authuser=0&hl=en&rclk=1,23.3514964,92.7959866
Xpose Gym,Gym,"Tuivamit, Aizawl, Mizoram 796009, India",https://www.google.co.kr/maps/place/Xpose+Gym/data=!4m5!3m4!1s0x374dedbbd802da6f:0xf727489d4d83e177!8m2!3d23.7477786!4d92.6813775?authuser=0&hl=en&rclk=1,23.7477786,92.6813775
ROPIANGLIANA BUILDING,Gym,"HOUSE NO D-4, Y-SECTION, Nursery Veng, Aizawl, Mizoram 796005, India",https://www.google.co.kr/maps/place/ROPIANGLIANA+BUILDING/data=!4m5!3m4!1s0x374d9587c2923643:0x8127f9df46137a8a!8m2!3d23.7173058!4d92.7107685?authuser=0&hl=en&rclk=1,23.7173058,92.7107685
Freddie's Power Gym,Gym,"PPHG+MXG, Bethlehem Vengthlang, Aizawl, Mizoram 796007, India",https://www.google.co.kr/maps/place/Freddie's+Power+Gym/data=!4m5!3m4!1s0x374d959d213d80c1:0xfdd6e81153eb2a87!8m2!3d23.7291944!4d92.7274579?authuser=0&hl=en&rclk=1,23.7291944,92.7274579
B.Thangpuia Building,Gym,"VPQV+34C, Lunglei, Mizoram 796701, India",https://www.google.co.kr/maps/place/B.Thangpuia+Building/data=!4m5!3m4!1s0x374d4189f485998f:0xaa32d5dac2539cea!8m2!3d22.8876824!4d92.7427549?authuser=0&hl=en&rclk=1,22.8876824,92.7427549
Elite MMA & Fitness Gym,Gym,"PPQ6+G5Q, Vaivakawn, Aizawl, Mizoram 796009, India",https://www.google.co.kr/maps/place/Elite+MMA+%26+Fitness+Gym/data=!4m5!3m4!1s0x374d95f1b5206649:0x520918904fec1d86!8m2!3d23.7388441!4d92.7104951?authuser=0&hl=en&rclk=1,23.7388441,92.7104951
Tennis Court,Gym,"Unnamed Road, Electric Veng, Mizoram 796701, India",https://www.google.co.kr/maps/place/Tennis+Court/data=!4m5!3m4!1s0x374d412431b1fd09:0xed490d84635f029a!8m2!3d22.8903285!4d92.7474326?authuser=0&hl=en&rclk=1,22.8903285,92.7474326
Rebel gym,Gym,"Lungli Rd, Thakthing Veng Rd, Mission Veng, Aizawl, Mizoram 796005, India",https://www.google.co.kr/maps/place/Rebel+gym/data=!4m5!3m4!1s0x374d95df2ccc9adf:0x2a2fd25983587920!8m2!3d23.7145643!4d92.7202883?authuser=0&hl=en&rclk=1,23.7145643,92.7202883
Cijw Gym,Gym,"FQP4+793, Vairengte, Mizoram 788163, India",https://www.google.co.kr/maps/place/Cijw+Gym/data=!4m5!3m4!1s0x374e15685c2682cf:0xd3ac78a22d85b089!8m2!3d24.4856336!4d92.7559118?authuser=0&hl=en&rclk=1,24.4856336,92.7559118
Laltea,Gym,"PPG9+R3R, Aizawl, Mizoram 796001, India",https://www.google.co.kr/maps/place/Laltea/data=!4m5!3m4!1s0x374d94b81b2d9743:0xba95b8bb013f339b!8m2!3d23.727107!4d92.7176389?authuser=0&hl=en&rclk=1,23.727107,92.7176389
"Basketball Court, Mizoram University",Gym,"Mizoram University, Aizawl, Mizoram 796004, India","https://www.google.co.kr/maps/place/Basketball+Court,+Mizoram+University/data=!4m5!3m4!1s0x374d932ee9fe783b:0x5fe5d67b3c05ce35!8m2!3d23.7326016!4d92.6648558?authuser=0&hl=en&rclk=1",23.7326016,92.6648558
"PHQ BADMINTON HALL, AIZAWL",Gym,"Mizoram Police Headquarters, SHIVAJI TILLAH, Khatla, Aizawl, Mizoram 796005, India","https://www.google.co.kr/maps/place/PHQ+BADMINTON+HALL,+AIZAWL/data=!4m5!3m4!1s0x374d95577ee1f7b1:0x26c4327a0c96d123!8m2!3d23.720177!4d92.7145776?authuser=0&hl=en&rclk=1",23.720177,92.7145776
RL Building,Gym,"Chanmari - Ramhlun Rd, Ramhlun Venglai, Chaltlang, Aizawl, Mizoram 796012, India",https://www.google.co.kr/maps/place/RL+Building/data=!4m5!3m4!1s0x374debbd4eb30941:0xa90a818896a9f1c3!8m2!3d23.7445013!4d92.7237464?authuser=0&hl=en&rclk=1,23.7445013,92.7237464
Indoor Stadium,Gym,"6MPG+R64, Hmar Veng, Kolasib, Mizoram 796081, India",https://www.google.co.kr/maps/place/Indoor+Stadium/data=!4m5!3m4!1s0x374e0ec1aef0d605:0x4549f21475f46987!8m2!3d24.2370026!4d92.6755918?authuser=0&hl=en&rclk=1,24.2370026,92.6755918
Khawhai Indoor,Gym,"94MG+5XF, Khawhai, Mizoram 796310, India",https://www.google.co.kr/maps/place/Khawhai+Indoor/data=!4m5!3m4!1s0x374c55a855332fed:0xe5456abd64ca5e9d!8m2!3d23.382935!4d93.1274084?authuser=0&hl=en&rclk=1,23.382935,93.1274084
Laipuitlang Recreation Centre,Gym,"PPVC+86J, Laipuitlang, Aizawl, Mizoram 796012, India",https://www.google.co.kr/maps/place/Laipuitlang+Recreation+Centre/data=!4m5!3m4!1s0x374deb35b249f50f:0xdac4958da35eae76!8m2!3d23.743341!4d92.7205304?authuser=0&hl=en&rclk=1,23.743341,92.7205304
Hlimen football field,Gym,"MPC6+HVC, Aizawl, Mizoram 796005, India",https://www.google.co.kr/maps/place/Hlimen+football+field/data=!4m5!3m4!1s0x374d946c608ad8d1:0x3dc2ffd7c090a47d!8m2!3d23.6714294!4d92.7121317?authuser=0&hl=en&rclk=1,23.6714294,92.7121317
Boxing Training Hall,Gym,"PPWG+229, Ramhlun Venglai, Aizawl, Mizoram 796012, India",https://www.google.co.kr/maps/place/Boxing+Training+Hall/data=!4m5!3m4!1s0x374deb33d9e1b6d5:0x72f9e370e710bdd3!8m2!3d23.7450358!4d92.7251045?authuser=0&hl=en&rclk=1,23.7450358,92.7251045
V & V Fitness Gym,Gym,"Bus Station, Vairengte, Mizoram 788114, India",https://www.google.co.kr/maps/place/V+%26+V+Fitness+Gym/data=!4m5!3m4!1s0x374e159dc0aa95bb:0x7068023c004cdf9e!8m2!3d24.4963988!4d92.7609496?authuser=0&hl=en&rclk=1,24.4963988,92.7609496
A.P. Tlâng Tennis Court,Gym,"Lunglei-Thenzawl Rd, Lunglei, Mizoram 796701, India",https://www.google.co.kr/maps/place/A.P.+Tl%C3%A2ng+Tennis+Court/data=!4m5!3m4!1s0x374d41e35abd4a5d:0x2d65bf12e504acdc!8m2!3d22.8871514!4d92.7432735?authuser=0&hl=en&rclk=1,22.8871514,92.7432735
Daddy's Secret (The Fitness Cafe),Gym,"Chanmari, Aizawl, Mizoram 796007, India",https://www.google.co.kr/maps/place/Daddy's+Secret+(The+Fitness+Cafe)/data=!4m5!3m4!1s0x374deb4abee87bb5:0x85ff91b6e89bd807!8m2!3d23.7407406!4d92.7172265?authuser=0&hl=en&rclk=1,23.7407406,92.7172265
Lemonvale Gym,Gym,"Serkawn - Zotlang, Serkawn, Lunglei, Mizoram 796691, India",https://www.google.co.kr/maps/place/Lemonvale+Gym/data=!4m5!3m4!1s0x374d410847f76f63:0x7098eb1585773815!8m2!3d22.910015!4d92.7567945?authuser=0&hl=en&rclk=1,22.910015,92.7567945
Basketball Court,Gym,"VPJR+X79, Lungdai, Mizoram 796014, India",https://www.google.co.kr/maps/place/Basketball+Court/data=!4m5!3m4!1s0x374de854d7bf8d6d:0xfeec88f5c0ede280!8m2!3d23.8824213!4d92.7407345?authuser=0&hl=en&rclk=1,23.8824213,92.7407345
Outdoor Climbing Wall,Gym,"VPRX+63X, Electric Veng, Mizoram 796701, India",https://www.google.co.kr/maps/place/Outdoor+Climbing+Wall/data=!4m5!3m4!1s0x374d40d1d0dd881b:0xbccd59593400d181!8m2!3d22.8906143!4d92.7477241?authuser=0&hl=en&rclk=1,22.8906143,92.7477241
Community Hall,Gym,"VQ2V+4GP, Hrangchalkawn, Lunglei, Mizoram 796701, India",https://www.google.co.kr/maps/place/Community+Hall/data=!4m5!3m4!1s0x374d391d69438009:0x19d847a514fc9bfe!8m2!3d22.8503315!4d92.7938208?authuser=0&hl=en&rclk=1,22.8503315,92.7938208
Kulikawn YMA Field,Fitness center,"Health Department Rd, Kulikawn, Aizawl, Mizoram 796005, India",https://www.google.co.kr/maps/place/Kulikawn+YMA+Field/data=!4m5!3m4!1s0x374d950cb390903d:0x12219a072e3f4d60!8m2!3d23.7093984!4d92.7152145?authuser=0&hl=en&rclk=1,23.7093984,92.7152145
Chhimveng Volleyball Court,Gym,"9RGV+8QR, Chhiahtlang, Serchhip, Mizoram 796181, India",https://www.google.co.kr/maps/place/Chhimveng+Volleyball+Court/data=!4m5!3m4!1s0x374da0b96c93513f:0x33174223faec3b02!8m2!3d23.3758515!4d92.8443854?authuser=0&hl=en&rclk=1,23.3758515,92.8443854
Sihphir Multipurpose Center,Gym,"RP7P+MVM, Theihaingaw Veng, Sihphir, Mizoram 796036, India",https://www.google.co.kr/maps/place/Sihphir+Multipurpose+Center/data=!4m5!3m4!1s0x374debcb234a8889:0xf72247376d1829fe!8m2!3d23.8142153!4d92.7371594?authuser=0&hl=en&rclk=1,23.8142153,92.7371594
Sailamzawl Leilet,Gym,"9QMW+C7G, Aizawl, Mizoram 796230, India",https://www.google.co.kr/maps/place/Sailamzawl+Leilet/data=!4m5!3m4!1s0x374da03fb1f8208f:0xcb1e40963fd08444!8m2!3d23.3835569!4d92.7957104?authuser=0&hl=en&rclk=1,23.3835569,92.7957104
