Company_Name,Category,Address,Url,Latitude,Longitude,State,Territory
Accel fit,Fitness center,"Bh, Crystal Mall Rajkot, Kalawad Road, Jyoti Nagar Main Rd, Opposite Rani Tower, Ghanshyam Nagar, Rajkot, Gujarat 360005, India",https://www.google.co.kr/maps/place/Accel+fit/data=!4m5!3m4!1s0x3959cbb5162d491d:0x4f746e5bb5af24b6!8m2!3d22.279956!4d70.7630132?authuser=0&hl=en&rclk=1,22.279956,70.7630132,Gujarat,West 2
AR FITNESS,Fitness center,"Science Square Complex, Sola, Ahmedabad, Gujarat 380060, India",https://www.google.co.kr/maps/place/AR+FITNESS/data=!4m5!3m4!1s0x395e9dcdada751e9:0xf930aa98bbce54dc!8m2!3d23.0756991!4d72.5098853?authuser=0&hl=en&rclk=1,23.0756991,72.5098853,Gujarat,West 2
All Time Fitness,Gym,"Shop No. 30, Plot No. 138, Sector-8 C.L. Sharma Complex, Oslo Circle Road, Sector 8, Gandhidham, Gujarat 370201, India",https://www.google.co.kr/maps/place/All+Time+Fitness/data=!4m5!3m4!1s0x3950b9f79a93ccad:0xc3d6c9b16baa88a4!8m2!3d23.0614964!4d70.1313332?authuser=0&hl=en&rclk=1,23.0614964,70.1313332,Gujarat,West 2
Public open gym,Gym,"8Q2R+Q48, Race Course, Sadar, Rajkot, Gujarat 360001, India",https://www.google.co.kr/maps/place/Public+open+gym/data=!4m5!3m4!1s0x3959c91c9d521cb7:0x8a886e3d5b3b6e33!8m2!3d22.3019199!4d70.7903235?authuser=0&hl=en&rclk=1,22.3019199,70.7903235,Gujarat,West 2
She Fitness Centre,Gym,"Polyclinic Centre, Premchand Nagar Rd, Vastrapur, Ahmedabad, Gujarat 380015, India",https://www.google.co.kr/maps/place/She+Fitness+Centre/data=!4m5!3m4!1s0x395e84b7cb29c877:0x66565bad998257a8!8m2!3d23.0360472!4d72.5174909?authuser=0&hl=en&rclk=1,23.0360472,72.5174909,Gujarat,West 2
The Golden Gym,Gym,"2nd floor, Jilla Panchayat Rd, above Raymond Show Room, near bus stand, Amreli Irrigation Division, D.L.B. Society, Amreli, Gujarat 365601, India",https://www.google.co.kr/maps/place/The+Golden+Gym/data=!4m5!3m4!1s0x3958813bd8fa10c1:0xe00c5745019a3071!8m2!3d21.6030345!4d71.2205476?authuser=0&hl=en&rclk=1,21.6030345,71.2205476,Gujarat,West 2
STARK FITNESS AND SPORTS,Gym,"103 Pride Square, Pushkar Dham Main Rd, near j k chowk, opp. Aalap Avenue, Rajkot, Gujarat 360005, India",https://www.google.co.kr/maps/place/STARK+FITNESS+AND+SPORTS/data=!4m5!3m4!1s0x3959cbaf165384eb:0x7e214e26f69c9da5!8m2!3d22.2855856!4d70.7560851?authuser=0&hl=en&rclk=1,22.2855856,70.7560851,Gujarat,West 2
Neel's Fitness,Gym,"""Atithi Party Plot"", 150ft. Ring Road, Beside Mangalam Hospital, Nr. K.K.V., Hall, Rajkot, Gujarat 360002, India",https://www.google.co.kr/maps/place/Neel's+Fitness/data=!4m5!3m4!1s0x3959ca30e564824b:0x7916ef760a2db271!8m2!3d22.2845194!4d70.7740429?authuser=0&hl=en&rclk=1,22.2845194,70.7740429,Gujarat,West 2
BB FITNESS GYM,Fitness center,"3rd floor SHAGUN BANQUET, opp. JALARAM HOSPITAL, Warasiya, Vadodara, Gujarat 390006, India",https://www.google.co.kr/maps/place/BB+FITNESS+GYM/data=!4m5!3m4!1s0x395fcf0c5d44ae19:0x59df7e95990f5d2d!8m2!3d22.3090526!4d73.218463?authuser=0&hl=en&rclk=1,22.3090526,73.218463,Gujarat,West 2
nyc fitness,Boxing gym,"Songadh, Gujarat 394670, India",https://www.google.co.kr/maps/place/nyc+fitness/data=!4m5!3m4!1s0x3bdfd130dbb7abbf:0x47bcd198bb9ea17b!8m2!3d21.1661621!4d73.5687172?authuser=0&hl=en&rclk=1,21.1661621,73.5687172,Gujarat,West 2
Life Fitness Gyms,Gym,"301/302, SHANTI NIKETAN BUSINESS CENTER ,, GANGOTRI CIRCLE ,NIKOL., Ahmedabad, Gujarat 382350, India",https://www.google.co.kr/maps/place/Life+Fitness+Gyms/data=!4m5!3m4!1s0x395e87195d3fef69:0x29dd9086b503cc47!8m2!3d23.0455264!4d72.6694166?authuser=0&hl=en&rclk=1,23.0455264,72.6694166,Gujarat,West 2
Power Fitness,Gym,"Basement, Ansh Enclave Nr. Maruti Spandan, Ananad - Borsad Rd, opposite Aakruti Nagar Society, Anand, Gujarat 388001, India",https://www.google.co.kr/maps/place/Power+Fitness/data=!4m5!3m4!1s0x395e4db7edf2f369:0xea35128630a13685!8m2!3d22.5346572!4d72.954269?authuser=0&hl=en&rclk=1,22.5346572,72.954269,Gujarat,West 2
Rmc gym,Gym,"Nandanavan Society, Ram Park, Rajkot, Gujarat 360005, India",https://www.google.co.kr/maps/place/Rmc+gym/data=!4m5!3m4!1s0x3959ca336a569ad5:0xc19820a599c8eae2!8m2!3d22.2827668!4d70.7660706?authuser=0&hl=en&rclk=1,22.2827668,70.7660706,Gujarat,West 2
Dreamland G.Y.M,Fitness center,"Modasa Bypass Rd Below Dreamland Theatre, Farms Area, Om Nagar Society, Modasa, Gujarat 383315, India",https://www.google.co.kr/maps/place/Dreamland+G.Y.M/data=!4m5!3m4!1s0x395df1d676d0198b:0x4fbb07b87b53b8f6!8m2!3d23.450995!4d73.3152508?authuser=0&hl=en&rclk=1,23.450995,73.3152508,Gujarat,West 2
Tiger Fitness,Boxing gym,"44H8+4PG, Janki Nagar, Mangrol, Gujarat 362225, India",https://www.google.co.kr/maps/place/Tiger+Fitness/data=!4m5!3m4!1s0x3bfd43ff552e9177:0x279b0e6a08f4b37a!8m2!3d21.127801!4d70.1168298?authuser=0&hl=en&rclk=1,21.127801,70.1168298,Gujarat,West 2
W8 Fitness,Gym,"4th floor, Central Bazzar, near Shivam Traders, Navsari, Gujarat 396445, India",https://www.google.co.kr/maps/place/W8+Fitness/data=!4m5!3m4!1s0x3be0f7aa0b745d4d:0x88e826b9bbf023f4!8m2!3d20.9366761!4d72.9405069?authuser=0&hl=en&rclk=1,20.9366761,72.9405069,Gujarat,West 2
Platinum Fitness Zone,Gym,"Shop No. 208, 2nd Floor, Platinum Industrial Park, opp. Jaimin Park Society, near Vatva Over Bridge, Vatva, Ahmedabad, Gujarat 382445, India",https://www.google.co.kr/maps/place/Platinum+Fitness+Zone/data=!4m5!3m4!1s0x395e8999657467f7:0xa5a0bcc75979637!8m2!3d22.9577393!4d72.6257793?authuser=0&hl=en&rclk=1,22.9577393,72.6257793,Gujarat,West 2
Fitness villa Gym Polaris,Gym,"shop no 454,453 4th floor polaris mall puna brts, Canal Rd, near resma house, Punagam, Varachha, Surat, Gujarat 395010, India",https://www.google.co.kr/maps/place/Fitness+villa+Gym+Polaris/data=!4m5!3m4!1s0x3be04feaf14b4a2f:0x1eb9c3d85e19fcaa!8m2!3d21.1980076!4d72.8747643?authuser=0&hl=en&rclk=1,21.1980076,72.8747643,Gujarat,West 2
O2 Fitness Gym,Gym,"3th floor, city point complex, above icici bank, Mahendranagar, Morbi - 2, Gujarat 363641, India",https://www.google.co.kr/maps/place/O2+Fitness+Gym/data=!4m5!3m4!1s0x39598d59bbabf6b3:0x9ed838a0e93b070b!8m2!3d22.8429041!4d70.8576342?authuser=0&hl=en&rclk=1,22.8429041,70.8576342,Gujarat,West 2
Lee-on fitness,Gym,"Sanala Rd, Savsar Plot, Sardar Nagar, Morbi, Gujarat 363641, India",https://www.google.co.kr/maps/place/Lee-on+fitness/data=!4m5!3m4!1s0x39598d3db9d0be57:0x12596df660407d1f!8m2!3d22.8137422!4d70.8300056?authuser=0&hl=en&rclk=1,22.8137422,70.8300056,Gujarat,West 2
X Fitness Gym,Gym,"Titanium Suncity building Santiniketan Park, Radhika Park, Rajkot, Gujarat 360005, India",https://www.google.co.kr/maps/place/X+Fitness+Gym/data=!4m5!3m4!1s0x3959c9a5d11ca58b:0x9d60426cae48f165!8m2!3d22.303678!4d70.763583?authuser=0&hl=en&rclk=1,22.303678,70.763583,Gujarat,West 2
Gym Lounge Premium - New Ranip,Gym,"Floor 6, Savn Square Nr Chenpur Gam, New Ranip, Ahmedabad, Gujarat 382480, India",https://www.google.co.kr/maps/place/Gym+Lounge+Premium+-+New+Ranip/data=!4m5!3m4!1s0x395e832e16a17ddb:0x93cf6e4ad29864f1!8m2!3d23.0996872!4d72.5596737?authuser=0&hl=en&rclk=1,23.0996872,72.5596737,Gujarat,West 2
Mahila Gymnasium (RMC's Gym for Ladies)asmita,Gymnastics center,"150 Feet Ring Rd, Chandra Park, Rajkot, Gujarat 360005, India",https://www.google.co.kr/maps/place/Mahila+Gymnasium+(RMC's+Gym+for+Ladies)asmita/data=!4m5!3m4!1s0x3959ca47eb98f409:0xf5fb982fe0495bc7!8m2!3d22.2760642!4d70.7775843?authuser=0&hl=en&rclk=1,22.2760642,70.7775843,Gujarat,West 2
SFW The Gym- Gota,Gym,"601, NY Square, NR Vandematram Cross Rd, above SBI Bank, Gota, Ahmedabad, Gujarat 382481, India",https://www.google.co.kr/maps/place/SFW+The+Gym-+Gota/data=!4m5!3m4!1s0x395e831be9d7ab85:0xf0e146628be69104!8m2!3d23.0990976!4d72.5510233?authuser=0&hl=en&rclk=1,23.0990976,72.5510233,Gujarat,West 2
Forever Fitness,Gym,"3rd Floor, Siddharth Annexe-1, Sama-Savli Rd, above Domino Pizza, Vemali, Vadodara, Gujarat 390024, India",https://www.google.co.kr/maps/place/Forever+Fitness/data=!4m5!3m4!1s0x395fcf386f9ab301:0xdedf28e640eb162e!8m2!3d22.3514571!4d73.2012014?authuser=0&hl=en&rclk=1,22.3514571,73.2012014,Gujarat,West 2
Diyus Fitness Point,Gym,"2nd floor, Nothplaza building beside - 4d mall, Chandkheda, GJ SH 41, Motera, Ahmedabad, Gujarat 380005, India",https://www.google.co.kr/maps/place/Diyus+Fitness+Point/data=!4m5!3m4!1s0x395c43beef36e949:0xde44cfcc3e8cda21!8m2!3d23.6234121!4d72.3890749?authuser=0&hl=en&rclk=1,23.6234121,72.3890749,Gujarat,West 2
Sarvice Center,Gym,"At vidi jambudiya, ta, Wankaner, Gujarat 363621, India",https://www.google.co.kr/maps/place/Sarvice+Center/data=!4m5!3m4!1s0x39599c70081cf439:0x2c9887d83fc91a77!8m2!3d22.6213691!4d70.9530477?authuser=0&hl=en&rclk=1,22.6213691,70.9530477,Gujarat,West 2
Songar's Gym,Gym,"Sheetal Varsha Complex, 108 Songars gym, Shivranjani Cross Rd, Ahmedabad, Gujarat 380015, India",https://www.google.co.kr/maps/place/Songar's+Gym/data=!4m5!3m4!1s0x395e84cfb4e54079:0x96da791741fda3dd!8m2!3d23.0253455!4d72.5295982?authuser=0&hl=en&rclk=1,23.0253455,72.5295982,Gujarat,West 2
Modern Gym,Gym,"Surat - Kadodara Rd, Near Sardar Market, Anjana, Sanjay Nagar, Surat, Gujarat 394210, India",https://www.google.co.kr/maps/place/Modern+Gym/data=!4m5!3m4!1s0x3be04e52a6531b87:0x25868a6c4c2fd80e!8m2!3d21.1906073!4d72.8506596?authuser=0&hl=en&rclk=1,21.1906073,72.8506596,Gujarat,West 2
Concept Gym & Fitness,Gym,"949R+8CJ, Karachiya, Gujarat 391346, India",https://www.google.co.kr/maps/place/Concept+Gym+%26+Fitness/data=!4m5!3m4!1s0x395fc9915d6e8afd:0xce885ba11bb89ac6!8m2!3d22.3683451!4d73.1410074?authuser=0&hl=en&rclk=1,22.3683451,73.1410074,Gujarat,West 2
Unity Fitness Zone,Fitness center,"Nr,Main Gate, opp. Bas Stand, Por, Gujarat 391243, India",https://www.google.co.kr/maps/place/Unity+Fitness+Zone/data=!4m5!3m4!1s0x395fc2224000001f:0xc3715a62b4732c28!8m2!3d22.13937!4d73.189537?authuser=0&hl=en&rclk=1,22.13937,73.189537,Gujarat,West 2
Tron Fitness Factory,Gym,"TF 501, Empire Hub, Ghodasar Cross Rd, Ghodasar, Ahmedabad, Gujarat 380050, India",https://www.google.co.kr/maps/place/Tron+Fitness+Factory/data=!4m5!3m4!1s0x395e8ff4d760b063:0x83435bb02b385354!8m2!3d22.9781728!4d72.611251?authuser=0&hl=en&rclk=1,22.9781728,72.611251,Gujarat,West 2
Vyom fitness gym,Gym,"Dev Arcade, 313|/314, Near, Naranpura Railway Crossing Rd, above havmor restaurant, Ahmedabad, Gujarat 380013, India",https://www.google.co.kr/maps/place/Vyom+fitness+gym/data=!4m5!3m4!1s0x395e85251e64eef9:0xed4027d9f34261c!8m2!3d23.0518744!4d72.5622129?authuser=0&hl=en&rclk=1,23.0518744,72.5622129,Gujarat,West 2
Plus Fitness 24/7 Science City,Gym,"Level 2, Sangam Sapphire, Science City Rd, opposite The Capital, Sola, Ahmedabad, Gujarat 380060, India",https://www.google.co.kr/maps/place/Plus+Fitness+24%2F7+Science+City/data=!4m5!3m4!1s0x395e9d744f1040e7:0x22b74a763c2d8fd5!8m2!3d23.0772117!4d72.5054958?authuser=0&hl=en&rclk=1,23.0772117,72.5054958,Gujarat,West 2
Avengers The Gym,Fitness center,"1st-3rd Floor, Vidhi Square, BPC Rd, next to Govardhan Nathji Haveli, Alkapuri, Vadodara, Gujarat 390020, India",https://www.google.co.kr/maps/place/Avengers+The+Gym/data=!4m5!3m4!1s0x395fc9041691da49:0x6d9a265da240ada8!8m2!3d22.3032728!4d73.1733105?authuser=0&hl=en&rclk=1,22.3032728,73.1733105,Gujarat,West 2
Gym Center (Akhada),Gym,"J659+9F2, Sukhniwas Colony, Amreli, Gujarat 365601, India",https://www.google.co.kr/maps/place/Gym+Center+(Akhada)/data=!4m5!3m4!1s0x395880c7d6902d71:0x3362670314241bbb!8m2!3d21.6083932!4d71.2186257?authuser=0&hl=en&rclk=1,21.6083932,71.2186257,Gujarat,West 2
IIT Gandhinagar- Fitness Centre,Gym,"6M7P+M3J, Gandhinagar, Gujarat 382355, India",https://www.google.co.kr/maps/place/IIT+Gandhinagar-+Fitness+Centre/data=!4m5!3m4!1s0x395c2b1fe50997b1:0xa3b6ddc96512ca8f!8m2!3d23.2142028!4d72.6851539?authuser=0&hl=en&rclk=1,23.2142028,72.6851539,Gujarat,West 2
Om Fitness Gym,Gym,"421, Rd Number 6, Gayatrinagar Society, Doubledaker, Sector 27, Gandhinagar, Gujarat 382027, India",https://www.google.co.kr/maps/place/Om+Fitness+Gym/data=!4m5!3m4!1s0x395c2b8e5397798b:0x2711a4875e3cdc6f!8m2!3d23.2463305!4d72.6465983?authuser=0&hl=en&rclk=1,23.2463305,72.6465983,Gujarat,West 2
Government Gym,Gym,"New Commercial Mills Staff Society, Ellisbridge, Ahmedabad, Gujarat 380009, India",https://www.google.co.kr/maps/place/Government+Gym/data=!4m5!3m4!1s0x395e84ee266ebdd1:0x94c7271f8429699a!8m2!3d23.0299655!4d72.5554011?authuser=0&hl=en&rclk=1,23.0299655,72.5554011,Gujarat,West 2
J.K. Fitness (only for ladies),Fitness center,"3rd floor, paridhan complex, Mangnath Rd, Junagadh, Gujarat 362001, India",https://www.google.co.kr/maps/place/J.K.+Fitness+(only+for+ladies)/data=!4m5!3m4!1s0x395801425fa6abe7:0xcca98241467bc74d!8m2!3d21.5175979!4d70.4627776?authuser=0&hl=en&rclk=1,21.5175979,70.4627776,Gujarat,West 2
Kyk gym,Gym,"JC44+XFJ, Mehsana, Gujarat 384001, India",https://www.google.co.kr/maps/place/Kyk+gym/data=!4m5!3m4!1s0x395c4371c022f9e9:0xa037323c815c1d45!8m2!3d23.6074616!4d72.4061418?authuser=0&hl=en&rclk=1,23.6074616,72.4061418,Gujarat,West 2
JM Fitness,Fitness center,"behind gurudwara, West End Park, Thaltej, Ahmedabad, Gujarat 380059, India",https://www.google.co.kr/maps/place/JM+Fitness/data=!4m5!3m4!1s0x395e9bfdf907736b:0x12c7d544b12cd3a5!8m2!3d23.0481731!4d72.5142773?authuser=0&hl=en&rclk=1,23.0481731,72.5142773,Gujarat,West 2
O2 Fitness Gym,Gym,"HX36+Q5M, Gamdi Vad, Sardar Ganj, Anand, Gujarat 388001, India",https://www.google.co.kr/maps/place/O2+Fitness+Gym/data=!4m5!3m4!1s0x395e4f68e55ab433:0xed11bc3ad82b535d!8m2!3d22.554471!4d72.9604264?authuser=0&hl=en&rclk=1,22.554471,72.9604264,Gujarat,West 2
QUANTUM SOLUTIONS INDIA (STEAM BATH EQUIPMENT MFG AHMEDABAD),Gym,"SORAINAGAR VASNA AHMEDABAD RAJYESH RIVERIUM, Ahmedabad, Gujarat 380007, India",https://www.google.co.kr/maps/place/QUANTUM+SOLUTIONS+INDIA+(STEAM+BATH+EQUIPMENT+MFG+AHMEDABAD)/data=!4m5!3m4!1s0x395e85cb4b8c6fed:0x49b905fadc3a226!8m2!3d23.003922!4d72.5460687?authuser=0&hl=en&rclk=1,23.003922,72.5460687,Gujarat,West 2
Maruti Fitness Gym,Gym,"2nd floor, to, Shyamdham Rd, opp. Kashyap jeweller, Nana Varachha, Surat, Gujarat 395006, India",https://www.google.co.kr/maps/place/Maruti+Fitness+Gym/data=!4m5!3m4!1s0x3be04f257a9f2371:0x624dddd48b1a6d20!8m2!3d21.2194703!4d72.8931847?authuser=0&hl=en&rclk=1,21.2194703,72.8931847,Gujarat,West 2
Fitness point the beast gym,Gym,"HX56+3R9, Gamdi Vad, Sardar Ganj, Anand, Gujarat 388001, India",https://www.google.co.kr/maps/place/Fitness+point+the+beast+gym/data=!4m5!3m4!1s0x395e4ff220a12a57:0x11dbe3e7283ae751!8m2!3d22.5576523!4d72.9621178?authuser=0&hl=en&rclk=1,22.5576523,72.9621178,Gujarat,West 2
AIM fitness,Gym,"opp. Ashokvan Society, Ashokvan Society, Shakti Nagar Society, Alka Society, Chhapra, Navsari, Gujarat 396445, India",https://www.google.co.kr/maps/place/AIM+fitness/data=!4m5!3m4!1s0x3be0f745cb7aa769:0xd8ba717002960cd6!8m2!3d20.9395719!4d72.9288427?authuser=0&hl=en&rclk=1,20.9395719,72.9288427,Gujarat,West 2
Modern Gym,Gym,"Katargam Road Kuber Market, Near Katargam Darwaja, Kubernagar, Katargam, Surat, Gujarat 395004, India",https://www.google.co.kr/maps/place/Modern+Gym/data=!4m5!3m4!1s0x3be04e9285359625:0xdb99367113e20ab6!8m2!3d21.2115092!4d72.8256839?authuser=0&hl=en&rclk=1,21.2115092,72.8256839,Gujarat,West 2
muscular body fitness,Gym,"Sanjay Nagar, Bajrang Wadi, Rajkot, Gujarat 360006, India",https://www.google.co.kr/maps/place/muscular+body+fitness/data=!4m5!3m4!1s0x3959c972b5904e31:0xda79ea33c0c39d05!8m2!3d22.3212399!4d70.7796656?authuser=0&hl=en&rclk=1,22.3212399,70.7796656,Gujarat,West 2
Fit First,Fitness center,"150 feet ring road, Nana Mauva Circle, Opp Silver Heights, 360004, Rajkot, Gujarat, India",https://www.google.co.kr/maps/place/Fit+First/data=!4m5!3m4!1s0x3959ca2e7aede3e5:0x7850a22ca6d5f530!8m2!3d22.2901051!4d70.7709785?authuser=0&hl=en&rclk=1,22.2901051,70.7709785,Gujarat,West 2
Bahubali Fitness Gym,Gym,"MXVF+5X4, bhajjuwala society, Bharuch, Gujarat 392001, India",https://www.google.co.kr/maps/place/Bahubali+Fitness+Gym/data=!4m5!3m4!1s0x3be0273c10556cb1:0x340010b4cebbe6bb!8m2!3d21.6928913!4d72.9749406?authuser=0&hl=en&rclk=1,21.6928913,72.9749406,Gujarat,West 2
Taluka Gym Center Jambughoda,Gym,"Unnamed Road, Kaliavav, Gujarat 389390, India",https://www.google.co.kr/maps/place/Taluka+Gym+Center+Jambughoda/data=!4m5!3m4!1s0x3960655456787c67:0x8e3d2ecfa12f502a!8m2!3d22.3679987!4d73.7309262?authuser=0&hl=en&rclk=1,22.3679987,73.7309262,Gujarat,West 2
Infinity Fitness Gym,Gym,"5VVP+XFV, Saroli, Surat, Gujarat 395010, India",https://www.google.co.kr/maps/place/Infinity+Fitness+Gym/data=!4m5!3m4!1s0x3be04f5a9b492181:0xc72cffbce0ab335b!8m2!3d21.1949838!4d72.8861775?authuser=0&hl=en&rclk=1,21.1949838,72.8861775,Gujarat,West 2
YOGATA,Gym,"Satnam Complex, Yogeshwar Nagar, Morbi, Gujarat 363641, India",https://www.google.co.kr/maps/place/YOGATA/data=!4m5!3m4!1s0x39598d768a557f21:0x1ef0a2f00db0c512!8m2!3d22.8033405!4d70.8253818?authuser=0&hl=en&rclk=1,22.8033405,70.8253818,Gujarat,West 2
Dynamo fitness Morbi,Gym,"Dynamo fitness Virpar, Rajkot - Morbi Hwy, Morbi, Gujarat, India",https://www.google.co.kr/maps/place/Dynamo+fitness+Morbi/data=!4m5!3m4!1s0x3959ed1b00383bb5:0xf264e16de81d09f8!8m2!3d22.754466!4d70.7964597?authuser=0&hl=en&rclk=1,22.754466,70.7964597,Gujarat,West 2
Saiyed gym,Gym,"Bus Stop, Jitali, Gujarat 393001, India",https://www.google.co.kr/maps/place/Saiyed+gym/data=!4m5!3m4!1s0x3be0235e9ab9d711:0x623b9aa0de5a9341!8m2!3d21.62014!4d73.063378?authuser=0&hl=en&rclk=1,21.62014,73.063378,Gujarat,West 2
MK26 GYM And Fitness,Fitness center,"GJ SH 65, Gujarat 394110, India",https://www.google.co.kr/maps/place/MK26+GYM+And+Fitness/data=!4m5!3m4!1s0x3be03946cc44f24b:0x7d2d61a261a5bd35!8m2!3d21.4072476!4d72.9083687?authuser=0&hl=en&rclk=1,21.4072476,72.9083687,Gujarat,West 2
Nilambaug Palace Gym,Gym,"Gaurishankar Lake Rd, Devbagh, Bhavnagar, Gujarat 364002, India",https://www.google.co.kr/maps/place/Nilambaug+Palace+Gym/data=!4m5!3m4!1s0x395f5086f843ba45:0x58b7669f1def67de!8m2!3d21.7664198!4d72.1328348?authuser=0&hl=en&rclk=1,21.7664198,72.1328348,Gujarat,West 2
Fit Planet (The Gym),Gym,"Fit Planet The Gym, Om Panchavati Society, Sikka, Gujarat 361140, India",https://www.google.co.kr/maps/place/Fit+Planet+(The+Gym)/data=!4m5!3m4!1s0x395718394480b0cb:0xcc0bce74ee2e3373!8m2!3d22.4265131!4d69.8409509?authuser=0&hl=en&rclk=1,22.4265131,69.8409509,Gujarat,West 2
Veer Maruti Gym,Gym,"2nd floor, champaranya, Nr. circle, Vagheshwari Plot, Porbandar, Gujarat 360575, India",https://www.google.co.kr/maps/place/Veer+Maruti+Gym/data=!4m5!3m4!1s0x3956345b99fa6ac9:0x7e77c52384fb6539!8m2!3d21.6366107!4d69.613223?authuser=0&hl=en&rclk=1,21.6366107,69.613223,Gujarat,West 2
Abc healthcare,Gym,"2/5, Sadhu Vaswani Road, Vishwakarma Society, Hari Nagar, Rajkot, Gujarat 360005, India",https://www.google.co.kr/maps/place/Abc+healthcare/data=!4m5!3m4!1s0x3959cbd3a853f5cd:0xf804080d957b96e9!8m2!3d22.290077!4d70.7612882?authuser=0&hl=en&rclk=1,22.290077,70.7612882,Gujarat,West 2
Fitness_first_gym,Gym,"3725+2GC, Valod, Gujarat 394640, India",https://www.google.co.kr/maps/place/Fitness_first_gym/data=!4m5!3m4!1s0x3be0639251920aa9:0x6b006a7c8a41af9a!8m2!3d21.0500657!4d73.2587574?authuser=0&hl=en&rclk=1,21.0500657,73.2587574,Gujarat,West 2
Health Fats Gym,Boxing gym,"Kherva, Gujarat 391135, India",https://www.google.co.kr/maps/place/Health+Fats+Gym/data=!4m5!3m4!1s0x39606e93c3460bd7:0x1d6c3170697ed236!8m2!3d22.2802243!4d73.7165947?authuser=0&hl=en&rclk=1,22.2802243,73.7165947,Gujarat,West 2
Mission Health,Rehabilitation center,"3rd Floor, The Capital, Science City Rd, opposite Hetarth Party Plot, Ahmedabad, Gujarat 38006, India",https://www.google.co.kr/maps/place/Mission+Health/data=!4m5!3m4!1s0x395e9d1e9a8b342f:0x7e0e37cfd9b464a8!8m2!3d23.0759956!4d72.5093133?authuser=0&hl=en&rclk=1,23.0759956,72.5093133,Gujarat,West 2
Transform The Gymnasium,Gym,"2 nd floor, chaps estate, Karamsad Rd, Anand, India",https://www.google.co.kr/maps/place/Transform+The+Gymnasium/data=!4m5!3m4!1s0x395e4e78c8f27e6d:0x3360931c5ba4b1e1!8m2!3d22.5467757!4d72.9186562?authuser=0&hl=en&rclk=1,22.5467757,72.9186562,Gujarat,West 2
AKSHAR SILVER,Gym,"Unnamed Road, Kanaknagar, Shakti Industrial Zone, Rajkot, Gujarat 360003, India",https://www.google.co.kr/maps/place/AKSHAR+SILVER/data=!4m5!3m4!1s0x3959b5fb1c658847:0xdfbd0d8bc6bccc52!8m2!3d22.297758!4d70.823991?authuser=0&hl=en&rclk=1,22.297758,70.823991,Gujarat,West 2
BEING FIT STUDIO,Gymnasium Cz,"A 202 , S Mall, Motera Stadium Rd, near HP Petrol Pump, Motera, Ahmedabad, Gujarat 380005, India",https://www.google.co.kr/maps/place/BEING+FIT+STUDIO/data=!4m5!3m4!1s0x395e83a974e6caff:0xfae7d2cc74ad5bb8!8m2!3d23.1101906!4d72.6058843?authuser=0&hl=en&rclk=1,23.1101906,72.6058843,Gujarat,West 2
Prashant Faldu,Gym,"Block no.:-63/B, 6, Nana Mava Main Rd, Parnakuti Society, Rajkot, Gujarat 360001, India",https://www.google.co.kr/maps/place/Prashant+Faldu/data=!4m5!3m4!1s0x3959cbf7e8475255:0xefa0b0dbedaacf76!8m2!3d22.2805761!4d70.7824368?authuser=0&hl=en&rclk=1,22.2805761,70.7824368,Gujarat,West 2
YOGA STUDIO,Yoga studio,"109 ANAND SAPPHIRE, Eulogia Hotel Rd, opp. GMART, Gota, Ahmedabad, Gujarat 382481, India",https://www.google.co.kr/maps/place/YOGA+STUDIO/data=!4m5!3m4!1s0x395e85a7c140e4f7:0x431514a45ad153db!8m2!3d23.0285312!4d72.5794816?authuser=0&hl=en&rclk=1,23.0285312,72.5794816,Gujarat,West 2
Life Ashtang Yoga Unit,Yoga studio,"Race Course Rd, Race Course, Sadar, Rajkot, Gujarat 360001, India",https://www.google.co.kr/maps/place/Life+Ashtang+Yoga+Unit/data=!4m5!3m4!1s0x3959c98acf7cdd53:0x5a45bc0159dd0914!8m2!3d22.3032354!4d70.7874812?authuser=0&hl=en&rclk=1,22.3032354,70.7874812,Gujarat,West 2
નાત માટે માન ને દોસ્ત માટે જાન.AK,Gym,"GJ SH 6, Bed, Gujarat 361003, India",https://www.google.co.kr/maps/place/%E0%AA%A8%E0%AA%BE%E0%AA%A4+%E0%AA%AE%E0%AA%BE%E0%AA%9F%E0%AB%87+%E0%AA%AE%E0%AA%BE%E0%AA%A8+%E0%AA%A8%E0%AB%87+%E0%AA%A6%E0%AB%8B%E0%AA%B8%E0%AB%8D%E0%AA%A4+%E0%AA%AE%E0%AA%BE%E0%AA%9F%E0%AB%87+%E0%AA%9C%E0%AA%BE%E0%AA%A8.AK/data=!4m5!3m4!1s0x39571738bf5c9909:0x966dc65d49a0487f!8m2!3d22.4344807!4d69.8983508?authuser=0&hl=en&rclk=1,22.4344807,69.8983508,Gujarat,West 2
TAVISI - The Yoga Studio,Yoga studio,"B-336, Advance Business Park, opp. Swaminarayan Mandir, Shahibag, Ahmedabad, Gujarat 380004, India",https://www.google.co.kr/maps/place/TAVISI+-+The+Yoga+Studio/data=!4m5!3m4!1s0x395e853def13034d:0x4c81bc94f12ea3ef!8m2!3d23.0457001!4d72.589313?authuser=0&hl=en&rclk=1,23.0457001,72.589313,Gujarat,West 2
