Company_Name,Category,Address,Url,Latitude,Longitude,State,Territory
Ramesh Hospitals,General hospital,"Collector Office Rd, Beside Hindu College Grounds, Nagarampalem, Guntur, Andhra Pradesh 522004, India",https://www.google.co.kr/maps/place/Ramesh+Hospitals/data=!4m5!3m4!1s0x3a4a7541dfb7c1e3:0x7ec1d2166ad7d7b8!8m2!3d16.2933727!4d80.4425041?authuser=0&hl=en&rclk=1,16.2933727,80.4425041,Andhra Pradesh,South
Area Government Hospital,Hospital,"R7XM+PHQ, Swarna, Andhra Pradesh 523170, India",https://www.google.co.kr/maps/place/Area+Government+Hospital/data=!4m5!3m4!1s0x3a4a4356ebc3a725:0x1249caeeea58a7d!8m2!3d15.8493469!4d80.2839929?authuser=0&hl=en&rclk=1,15.8493469,80.2839929,Andhra Pradesh,South
Govt Hospital,Hospital,"govt hospital road, Martur, Andhra Pradesh 523301, India",https://www.google.co.kr/maps/place/Govt+Hospital/data=!4m5!3m4!1s0x3a4a61da09c13de9:0x246ef365d11a829a!8m2!3d15.9882045!4d80.1047374?authuser=0&hl=en&rclk=1,15.9882045,80.1047374,Andhra Pradesh,South
Sravani Hospital,Hospital,"Puvada Vari St, Pottur Vari Thota, Guntur, Andhra Pradesh 522001, India",https://www.google.co.kr/maps/place/Sravani+Hospital/data=!4m5!3m4!1s0x3a4a754a4e40ecaf:0x2bacf73cae70c79a!8m2!3d16.29686!4d80.4514638?authuser=0&hl=en&rclk=1,16.29686,80.4514638,Andhra Pradesh,South
Tulasi Multi Speciality Hospital,Private hospital,"5th Lane, GV Thota, Gunturvari Thota, Christian Pet, Kothapeta, Guntur, Andhra Pradesh 522001, India",https://www.google.co.kr/maps/place/Tulasi+Multi+Speciality+Hospital/data=!4m5!3m4!1s0x3a4a754b3caa0d77:0x2d19151d00228298!8m2!3d16.2985278!4d80.4542461?authuser=0&hl=en&rclk=1,16.2985278,80.4542461,Andhra Pradesh,South
KIMS - Saveera Hospital,General hospital,"Office, 1-1348 Near crescent function Hall Opp. to Sakshi, 80 Feet Rd, Anantapur, Andhra Pradesh 515004, India",https://www.google.co.kr/maps/place/KIMS+-+Saveera+Hospital/data=!4m5!3m4!1s0x3bb14a8c7e4c0ef7:0xc37b60fc8a82056f!8m2!3d14.6554881!4d77.584036?authuser=0&hl=en&rclk=1,14.6554881,77.584036,Andhra Pradesh,South
Government Hospital,Hospital,"MRW8+3MQ, Seethampeta, Andhra Pradesh 532443, India",https://www.google.co.kr/maps/place/Government+Hospital/data=!4m5!3m4!1s0x3a3c6270159567e3:0xacd94eeaad512b21!8m2!3d18.6952164!4d83.816725?authuser=0&hl=en&rclk=1,18.6952164,83.816725,Andhra Pradesh,South
Hospital,Hospital,"FV6C+FGH, Janapadu, Andhra Pradesh 522413, India",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x3a35659c4a2134c7:0xb69904a014c85f8d!8m2!3d16.4611796!4d79.8713491?authuser=0&hl=en&rclk=1,16.4611796,79.8713491,Andhra Pradesh,South
Government General Hospital,Hospital,"8FJQ+PHH, Guntur, Andhra Pradesh 522509, India",https://www.google.co.kr/maps/place/Government+General+Hospital/data=!4m5!3m4!1s0x3a35f57008c8c131:0xb4c30b20017ab76d!8m2!3d16.3318064!4d80.4889773?authuser=0&hl=en&rclk=1,16.3318064,80.4889773,Andhra Pradesh,South
"ESI Hospital, Bapatla",Hospital,"WF27+QC5, Maddiboinavaripalem, Bapatla, Andhra Pradesh 522101, India","https://www.google.co.kr/maps/place/ESI+Hospital,+Bapatla/data=!4m5!3m4!1s0x3a4a3f4cc1d4a377:0xe4ade536a456dc94!8m2!3d15.9018934!4d80.4636177?authuser=0&hl=en&rclk=1",15.9018934,80.4636177,Andhra Pradesh,South
Ramesh Sanghamitra Hospital,Hospital,"NH 5 Near Nellore Bus Stand, Ongole, Andhra Pradesh 523001, India",https://www.google.co.kr/maps/place/Ramesh+Sanghamitra+Hospital/data=!4m5!3m4!1s0x3a4b01269e8b2717:0x52a71eccb6ef8fa8!8m2!3d15.479061!4d80.048297?authuser=0&hl=en&rclk=1,15.479061,80.048297,Andhra Pradesh,South
Gowri Gopal Hospital,Private hospital,"46/87 , Woodland Complex Budhawarpet, Andhra Pradesh 518002, India",https://www.google.co.kr/maps/place/Gowri+Gopal+Hospital/data=!4m5!3m4!1s0x3bb5ddf55c8e65ed:0x31e9b91ac3d1941e!8m2!3d15.8245511!4d78.0410539?authuser=0&hl=en&rclk=1,15.8245511,78.0410539,Andhra Pradesh,South
Infectious Diseases Hospital,Government hospital,"Amaravathi Rd, Gorantla, Guntur, Andhra Pradesh 522034, India",https://www.google.co.kr/maps/place/Infectious+Diseases+Hospital/data=!4m5!3m4!1s0x3a358abca27a05df:0x648f5e69eaee71bf!8m2!3d16.3304756!4d80.4377358?authuser=0&hl=en&rclk=1,16.3304756,80.4377358,Andhra Pradesh,South
Santhi Lab,Hospital,"Perala Rd, Perala, Chirala, Andhra Pradesh 523157, India",https://www.google.co.kr/maps/place/Santhi+Lab/data=!4m5!3m4!1s0x3a4a44194313ef0f:0xb919984954934b8c!8m2!3d15.8303494!4d80.3591484?authuser=0&hl=en&rclk=1,15.8303494,80.3591484,Andhra Pradesh,South
Pala hospital,Government hospital,"7FQ2+J4M, Lalapet, Guntur, Andhra Pradesh 522003, India",https://www.google.co.kr/maps/place/Pala+hospital/data=!4m5!3m4!1s0x3a4a758188efa69b:0x1c3a8d6a93afe4ba!8m2!3d16.289081!4d80.4502865?authuser=0&hl=en&rclk=1,16.289081,80.4502865,Andhra Pradesh,South
ESI Clinic,Hospital,"C2-38, Sriharikota Rd, Pulicat Nagar, Sullurupeta, Andhra Pradesh 524121, India",https://www.google.co.kr/maps/place/ESI+Clinic/data=!4m5!3m4!1s0x3a4d74c4f6ecde8f:0x31f350ed2511a4a7!8m2!3d13.6984276!4d80.0302579?authuser=0&hl=en&rclk=1,13.6984276,80.0302579,Andhra Pradesh,South
Government Hospital,Hospital,"Karalapadu, Andhra Pradesh 522437, India",https://www.google.co.kr/maps/place/Government+Hospital/data=!4m5!3m4!1s0x3a3568e8e8e69977:0x60b27f4eb9ab1dd8!8m2!3d16.5066406!4d79.8033008?authuser=0&hl=en&rclk=1,16.5066406,79.8033008,Andhra Pradesh,South
RIMS General Hospital,Hospital,"CVM7+F7R, Puttampalli, Andhra Pradesh 516002, India",https://www.google.co.kr/maps/place/RIMS+General+Hospital/data=!4m5!3m4!1s0x3bb36d0c855e364b:0x1689952f45522527!8m2!3d14.4337493!4d78.8631455?authuser=0&hl=en&rclk=1,14.4337493,78.8631455,Andhra Pradesh,South
Government Hospital,Hospital,"Dintenapdu Satuluru, Nadendla Rd, Nadendla, Andhra Pradesh 522234, India",https://www.google.co.kr/maps/place/Government+Hospital/data=!4m5!3m4!1s0x3a4a7d049fd1c367:0x40006593c179da92!8m2!3d16.1773998!4d80.1819305?authuser=0&hl=en&rclk=1,16.1773998,80.1819305,Andhra Pradesh,South
Old government hospital,Hospital,"Gudavallivari St, Mogalrajapuram, Christurajupuram, Vijayawada, Andhra Pradesh 520010, India",https://www.google.co.kr/maps/place/Old+government+hospital/data=!4m5!3m4!1s0x3a35fab1403de667:0xb931e7a0759afc97!8m2!3d16.5061786!4d80.6480229?authuser=0&hl=en&rclk=1,16.5061786,80.6480229,Andhra Pradesh,South
Tirumala Hospitals,Hospital,"21/32, Railway Station Rd, Maria Puram, Kadapa, Andhra Pradesh 516001, India",https://www.google.co.kr/maps/place/Tirumala+Hospitals/data=!4m5!3m4!1s0x3bb3721bb2c28f27:0x23a902e1a7f91b53!8m2!3d14.475661!4d78.8232756?authuser=0&hl=en&rclk=1,14.475661,78.8232756,Andhra Pradesh,South
Rainbow Children's Hospital & BirthRight by Rainbow,Children's hospital,"currency nagar 48-10-12/2A Service Road Beside Aahaar Food Court, currency nagar, Vijayawada, Andhra Pradesh 520008, India",https://www.google.co.kr/maps/place/Rainbow+Children's+Hospital+%26+BirthRight+by+Rainbow/data=!4m5!3m4!1s0x116a821bd69a179f:0xd24e701c7145705f!8m2!3d16.5176877!4d80.6740052?authuser=0&hl=en&rclk=1,16.5176877,80.6740052,Andhra Pradesh,South
Government Hospital,Hospital,"H4M8+WCP, Cumbum, Andhra Pradesh 523333, India",https://www.google.co.kr/maps/place/Government+Hospital/data=!4m5!3m4!1s0x3bb526b69be72103:0x34bc6661c76867bd!8m2!3d15.5848343!4d79.1160804?authuser=0&hl=en&rclk=1,15.5848343,79.1160804,Andhra Pradesh,South
E.S.I Dispensary,Hospital,"Ganapavaram, Guntur, Andhra Pradesh, India",https://www.google.co.kr/maps/place/E.S.I+Dispensary/data=!4m5!3m4!1s0x3a4a6340e17a356f:0x91ee074450bb6458!8m2!3d16.0996323!4d80.167777?authuser=0&hl=en&rclk=1,16.0996323,80.167777,Andhra Pradesh,South
Government Hospital,Hospital,"58JM+M25, Prathipadu, Andhra Pradesh 522019, India",https://www.google.co.kr/maps/place/Government+Hospital/data=!4m5!3m4!1s0x3a4a71ba82f61831:0xe743a422785a4dea!8m2!3d16.1816328!4d80.3325942?authuser=0&hl=en&rclk=1,16.1816328,80.3325942,Andhra Pradesh,South
Sree Ramadevi Multi Super Speciality Hospital,Medical clinic,"T.S 82 Sairam Street, Tirupati, Andhra Pradesh 517501, India",https://www.google.co.kr/maps/place/Sree+Ramadevi+Multi+Super+Speciality+Hospital/data=!4m5!3m4!1s0x3a4d4b03ab15d665:0xba2feee5e801c784!8m2!3d13.6380046!4d79.4171787?authuser=0&hl=en&rclk=1,13.6380046,79.4171787,Andhra Pradesh,South
Government primary hospital,Hospital,"Kamepalli - Kondapi Rd, Kamepalli, Andhra Pradesh 523271, India",https://www.google.co.kr/maps/place/Government+primary+hospital/data=!4m5!3m4!1s0x3a4b174977b404cb:0x7e2e20abf88a9f63!8m2!3d15.3405663!4d79.8232447?authuser=0&hl=en&rclk=1,15.3405663,79.8232447,Andhra Pradesh,South
