Company_Name,Category,Address,Url,Latitude,Longitude,State,Territory
Sinai Clinic & Hospital,Hospital,"Vasant Arcade, 1st Floor, near Popular High School, Comba, Margao, Goa 403601, India",https://www.google.co.kr/maps/place/Sinai+Clinic+%26+Hospital/data=!4m5!3m4!1s0x3bbfb3e890a88651:0xc2ffa03a7735430a!8m2!3d15.274906!4d73.9553612?authuser=0&hl=en&rclk=1,15.274906,73.9553612,Goa,West 1
Sunshine Hospital,Hospital,"NH 66, Cupangale Society, Margao, Goa 403707, India",https://www.google.co.kr/maps/place/Sunshine+Hospital/data=!4m5!3m4!1s0x3bbfb3bf9439efe1:0x836b31a3d623a8c7!8m2!3d15.2904237!4d73.9773551?authuser=0&hl=en&rclk=1,15.2904237,73.9773551,Goa,West 1
Dr Rebello Hospital,Hospital,"7XQ3+7QR, Madel, Margao, Goa 403601, India",https://www.google.co.kr/maps/place/Dr+Rebello+Hospital/data=!4m5!3m4!1s0x3bbfb3e9c143a8a7:0x9ad0e5345e72ecf!8m2!3d15.2882281!4d73.9543903?authuser=0&hl=en&rclk=1,15.2882281,73.9543903,Goa,West 1
"Jesus, Mary and Joseph(JMJ) Hospital",Hospital,"Kamat Nagar, Porvorim, Sabnis Valley, Aradi Socorro, Goa 403501, India","https://www.google.co.kr/maps/place/Jesus,+Mary+and+Joseph(JMJ)+Hospital/data=!4m5!3m4!1s0x3bbfc019a1be45f1:0xe3510b6342c1fa64!8m2!3d15.5414433!4d73.8226667?authuser=0&hl=en&rclk=1",15.5414433,73.8226667,Goa,West 1
Kedar hospital,Hospital,"FRWF+Q85, Altinho, Panaji, Goa 403001, India",https://www.google.co.kr/maps/place/Kedar+hospital/data=!4m5!3m4!1s0x3bbfc1bfe738fd5b:0x81a173cd5064a1e!8m2!3d15.4968909!4d73.8233527?authuser=0&hl=en&rclk=1,15.4968909,73.8233527,Goa,West 1
Vaatsalya Hospital,Hospital,"D Mello Building, 501, Swatantra Path, Vasco da Gama, Goa 403802, India",https://www.google.co.kr/maps/place/Vaatsalya+Hospital/data=!4m5!3m4!1s0x3bbfc7ba32da34d1:0x6e4d77fd88149a67!8m2!3d15.395949!4d73.8096751?authuser=0&hl=en&rclk=1,15.395949,73.8096751,Goa,West 1
Kenkre Hospital,Hospital,"Mri Scan Centre, Bambolim, Panaji, Panaji, opposite G M C, Goa, 403001, India",https://www.google.co.kr/maps/place/Kenkre+Hospital/data=!4m5!3m4!1s0x3bbfbf5856044d4d:0xfdceb126e30e9a43!8m2!3d15.474737!4d73.844448?authuser=0&hl=en&rclk=1,15.474737,73.844448,Goa,West 1
Sankalp Nursing Home,Hospital,"Opp. St. Anthony's High School, Road, Duler Ground Rd, Karaswada, Mapusa, Goa 403507, India",https://www.google.co.kr/maps/place/Sankalp+Nursing+Home/data=!4m5!3m4!1s0x3bbfeca855555555:0xc2d82956aefc0b6a!8m2!3d15.6030484!4d73.8173828?authuser=0&hl=en&rclk=1,15.6030484,73.8173828,Goa,West 1
Ghanashyam Govind Kamat Memorial Hospital,Hospital,"A-1, Jairam Complex, Ourem Road, Neugi Nagar, Panaji, Goa 403001, India",https://www.google.co.kr/maps/place/Ghanashyam+Govind+Kamat+Memorial+Hospital/data=!4m5!3m4!1s0x3bbfc09a507d1ef9:0x779b890412403a36!8m2!3d15.490423!4d73.832375?authuser=0&hl=en&rclk=1,15.490423,73.832375,Goa,West 1
Dr. Rajadhyaksha Hospital,Hospital,"Dr Rajadhyaksha General Hospital, Dr Roque De Souza Road, Panaji, Goa, 403001, India",https://www.google.co.kr/maps/place/Dr.+Rajadhyaksha+Hospital/data=!4m5!3m4!1s0x3bbfc088bf763f2d:0xac32488e2337fef4!8m2!3d15.500422!4d73.8286179?authuser=0&hl=en&rclk=1,15.500422,73.8286179,Goa,West 1
"Sub District Hospital, Ponda",Government hospital,"Kurtarkar Nagari, Ponda, Goa 403401, India","https://www.google.co.kr/maps/place/Sub+District+Hospital,+Ponda/data=!4m5!3m4!1s0x3bbfba97f7ed1999:0x7a4cd9fb237b2745!8m2!3d15.3930424!4d74.0057194?authuser=0&hl=en&rclk=1",15.3930424,74.0057194,Goa,West 1
CHAITANYA HOSPITAL,Hospital,"bus stop, Sanquelim–velguem–Surla-Usgao Road, opposite to housing board, Rudreshwar Colony, Sanquelim, Goa 403505, India",https://www.google.co.kr/maps/place/CHAITANYA+HOSPITAL/data=!4m5!3m4!1s0x3bbfbd5176779e21:0xd72ec174fe5e845!8m2!3d15.5566039!4d74.0231484?authuser=0&hl=en&rclk=1,15.5566039,74.0231484,Goa,West 1
Sunshine Hospital,Hospital,"Margao Bypass, Cupangale Society, Margao, Goa 403601, India",https://www.google.co.kr/maps/place/Sunshine+Hospital/data=!4m5!3m4!1s0x3bbfb1f807717f41:0x2bc39a5176464cf8!8m2!3d15.2904486!4d73.9772994?authuser=0&hl=en&rclk=1,15.2904486,73.9772994,Goa,West 1
The Ankur Nursing Home,Hospital,"Duler-Marna-Siolim Rd, Near St.Xavier's College, Mapusa, Goa, 403507, India",https://www.google.co.kr/maps/place/The+Ankur+Nursing+Home/data=!4m5!3m4!1s0x3bbfeca855555555:0x7babebafce2591d7!8m2!3d15.599893!4d73.8087539?authuser=0&hl=en&rclk=1,15.599893,73.8087539,Goa,West 1
Shri Ram Hospital,Hospital,"GQV7+HR6, Arpora, Goa 403516, India",https://www.google.co.kr/maps/place/Shri+Ram+Hospital/data=!4m5!3m4!1s0x3bbfc1e23db77bc5:0x1f7e999172be23d9!8m2!3d15.5439213!4d73.7645134?authuser=0&hl=en&rclk=1,15.5439213,73.7645134,Goa,West 1
Trimurti General Hospital,Hospital,"Las Palmas Housing Estate, Margao Bypass, Margao, Goa 403601, India",https://www.google.co.kr/maps/place/Trimurti+General+Hospital/data=!4m5!3m4!1s0x3bbfb3e9c143a8a7:0x72724dc8b9767266!8m2!3d15.2866906!4d73.9773997?authuser=0&hl=en&rclk=1,15.2866906,73.9773997,Goa,West 1
Mandovi Hospital.,Hospital,"NH 17, Alto Porvorim, near Sardesai X-Ray Clinic, Porvorim, Goa 403521, India",https://www.google.co.kr/maps/place/Mandovi+Hospital./data=!4m5!3m4!1s0x3bbfc06c367d8687:0x4e305c668c691a9!8m2!3d15.5231071!4d73.8267349?authuser=0&hl=en&rclk=1,15.5231071,73.8267349,Goa,West 1
Pai Hospital,Women's health clinic,"Pai Hospital, Vaddem, Vasco da Gama, Goa 403802, India",https://www.google.co.kr/maps/place/Pai+Hospital/data=!4m5!3m4!1s0x3bbfc791fa1643e5:0xc6fbe85cb7ff3642!8m2!3d15.3974905!4d73.8294358?authuser=0&hl=en&rclk=1,15.3974905,73.8294358,Goa,West 1
Dr Menezes Nursing Home,Hospital,"Bernardo F Costa Road, Nehrunagar, Margao, Goa 403601, India",https://www.google.co.kr/maps/place/Dr+Menezes+Nursing+Home/data=!4m5!3m4!1s0x3bbfb3e9c143a8a7:0x2212a86cba0e411f!8m2!3d15.2800808!4d73.9594439?authuser=0&hl=en&rclk=1,15.2800808,73.9594439,Goa,West 1
Chest Disease & TB Hospital,Hospital,"Goa Medical College, Electricity Colony, Santa Inez, Taleigao, Goa 403001, India",https://www.google.co.kr/maps/place/Chest+Disease+%26+TB+Hospital/data=!4m5!3m4!1s0x3bbfc095c4a79f61:0x4e1d1250d83dd4ef!8m2!3d15.4839651!4d73.8227627?authuser=0&hl=en&rclk=1,15.4839651,73.8227627,Goa,West 1
Dr. Lawande's Hospital,Maternity hospital,"St Joseph Rd, Aquem Alto, Margao, Goa 403601, India",https://www.google.co.kr/maps/place/Dr.+Lawande's+Hospital/data=!4m5!3m4!1s0x3bbfb3cc16578bbf:0xe005396118236baa!8m2!3d15.2747342!4d73.9779022?authuser=0&hl=en&rclk=1,15.2747342,73.9779022,Goa,West 1
SMRC hospital,Hospital,"Regina Mundi School Rd, Chicalim, Goa 403711, India",https://www.google.co.kr/maps/place/SMRC+hospital/data=!4m5!3m4!1s0x3bbfc7ebd8370167:0x5bb1bad45836eb59!8m2!3d15.396215!4d73.8386187?authuser=0&hl=en&rclk=1,15.396215,73.8386187,Goa,West 1
"Government Hospital, Canacona",Hospital,"NH 66, Mastimol, Canacona, Goa 403702, India","https://www.google.co.kr/maps/place/Government+Hospital,+Canacona/data=!4m5!3m4!1s0x3bbe5abd083b40cb:0xdedf2dd0907fe5fe!8m2!3d15.0076036!4d74.0514296?authuser=0&hl=en&rclk=1",15.0076036,74.0514296,Goa,West 1
Military Hospital,Hospital,"1, St Inez Rd, Miramar, Panaji, Goa 403001, India",https://www.google.co.kr/maps/place/Military+Hospital/data=!4m5!3m4!1s0x3bbfc08d4c2a8f03:0x38a36792196dc137!8m2!3d15.4935352!4d73.8186866?authuser=0&hl=en&rclk=1,15.4935352,73.8186866,Goa,West 1
ESI Hospital,Hospital,"7X88+R6M, Sanscar Society, Margao, Goa 403707, India",https://www.google.co.kr/maps/place/ESI+Hospital/data=!4m5!3m4!1s0x3bbfb3c733f0f517:0xe3c99e392a2a0f47!8m2!3d15.267085!4d73.9655416?authuser=0&hl=en&rclk=1,15.267085,73.9655416,Goa,West 1
Goa Robotic Surgery Centre,Hospital,"Urban Co-op Bank, 2nd Floor, Aakash Bhavan, Above Mapusa, opp. Mathias Plaza, Panaji, Goa 403001, India",https://www.google.co.kr/maps/place/Goa+Robotic+Surgery+Centre/data=!4m5!3m4!1s0x3bbfc1f846857447:0xb624c7b13d48d455!8m2!3d15.4967374!4d73.8236188?authuser=0&hl=en&rclk=1,15.4967374,73.8236188,Goa,West 1
Prabhu Dessai Hospitals Private Limited,Hospital,"Trimurti Hospital, Agally, Gogol, Aquem, Aquem, Goa, 403601, India",https://www.google.co.kr/maps/place/Prabhu+Dessai+Hospitals+Private+Limited/data=!4m5!3m4!1s0x3bbfb3b35ba04b57:0x276aa19bba3a77da!8m2!3d15.2601!4d73.982?authuser=0&hl=en&rclk=1,15.2601,73.982,Goa,West 1
Kantak Ajit,Hospital,"Rosadel Enclave, Old Market, Near District Court, Margao, Goa, 403601, India",https://www.google.co.kr/maps/place/Kantak+Ajit/data=!4m5!3m4!1s0x3bbfb3e9c143a8a7:0xd4c0cabd54471edf!8m2!3d15.2720578!4d73.9582541?authuser=0&hl=en&rclk=1,15.2720578,73.9582541,Goa,West 1
Manoshri Children's Hospital,Children's hospital,"GRPC+XVM, Kini House, Porvorim, Alto - Povorim, Penha de França, Goa 403521, India",https://www.google.co.kr/maps/place/Manoshri+Children's+Hospital/data=!4m5!3m4!1s0x3bbfc0176e420487:0xf2a00758aa799cf5!8m2!3d15.5374659!4d73.8221729?authuser=0&hl=en&rclk=1,15.5374659,73.8221729,Goa,West 1
Hospital,Hospital,"92V2+5M4, Tiska, Khadpabandh, Ponda, Goa 403401, India",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x3bbfbbea2396f2f7:0xc9f31ab323f7f038!8m2!3d15.392889!4d74.0017116?authuser=0&hl=en&rclk=1,15.392889,74.0017116,Goa,West 1
Sanjeevni Hospital,Hospital,"House No 43/1, Punyace, Teoluz Garden, Alto Chicalim, Beyond Cortege Hospital, Alto Chicalim, Goa, 403802, India",https://www.google.co.kr/maps/place/Sanjeevni+Hospital/data=!4m5!3m4!1s0x3bbfc785eaaaaaab:0x66a7b30477fcb74!8m2!3d15.3939426!4d73.8068503?authuser=0&hl=en&rclk=1,15.3939426,73.8068503,Goa,West 1
Hospital Do Hoapicio,Hospital,"Rua Do Pe Miranda, New Market, New Market, Margao, Goa 403601, India",https://www.google.co.kr/maps/place/Hospital+Do+Hoapicio/data=!4m5!3m4!1s0x3bbfb3e9c143a8a7:0xde315fea9be5eef0!8m2!3d15.2720578!4d73.9582541?authuser=0&hl=en&rclk=1,15.2720578,73.9582541,Goa,West 1
Singbal Hospital,Hospital,"C222+6X6, Friends Colony, Khadpabandh, Ponda, Goa 403401, India",https://www.google.co.kr/maps/place/Singbal+Hospital/data=!4m5!3m4!1s0x3bbfba945cb445df:0x42a0848cb98e8d13!8m2!3d15.4005408!4d74.0023891?authuser=0&hl=en&rclk=1,15.4005408,74.0023891,Goa,West 1
Dr.Olavo Ribeiro Hospital,Hospital,"near Alankar Theatre, Mapusa, Goa 403507, India",https://www.google.co.kr/maps/place/Dr.Olavo+Ribeiro+Hospital/data=!4m5!3m4!1s0x3bbfeae1066d5c57:0xf334335cf0317296!8m2!3d15.5915659!4d73.814801?authuser=0&hl=en&rclk=1,15.5915659,73.814801,Goa,West 1
Kenkre hospital,Hospital,"Dattawadi, Mapusa, Goa 403507, India",https://www.google.co.kr/maps/place/Kenkre+hospital/data=!4m5!3m4!1s0x3bbfeb1d8685520b:0x6577fd3573307ab6!8m2!3d15.5946743!4d73.8101306?authuser=0&hl=en&rclk=1,15.5946743,73.8101306,Goa,West 1
Primary Hospital,Hospital,"Mazorda Calata Nuvem Mazorda, Aquem, Aquem, Goa, 403601, India",https://www.google.co.kr/maps/place/Primary+Hospital/data=!4m5!3m4!1s0x3bbfb3b35ba04b57:0x990259674b1faf73!8m2!3d15.2601!4d73.982?authuser=0&hl=en&rclk=1,15.2601,73.982,Goa,West 1
