Company_Name,Category,Address,Url
"Urban Gym, Sector 34, Chandigarh",Gym,"SCO 148-149, Basement, Sector 34A, Chandigarh, 160034, India","https://www.google.co.kr/maps/place/Urban+Gym,+Sector+34,+Chandigarh/data=!4m5!3m4!1s0x390fedb27d65f503:0xac7c055648b13df7!8m2!3d30.7218302!4d76.7700369?authuser=0&hl=en&rclk=1"
Ozi Gym & Spa - Sec 22,Fitness center,"SCO 3013-14, Dakshin Marg, Sector 22-D, Chandigarh, 160022, India",https://www.google.co.kr/maps/place/Ozi+Gym+%26+Spa+-+Sec+22/data=!4m5!3m4!1s0x390fedba608679ef:0x5f582e6df61bf53c!8m2!3d30.7309489!4d76.7652947?authuser=0&hl=en&rclk=1
22 gym,Gym,"SCF143, Sector 40C Rd, Chandigarh, 160036, India",https://www.google.co.kr/maps/place/22+gym/data=!4m5!3m4!1s0x390fed976c8f6fe5:0x42496e89f635707a!8m2!3d30.7366152!4d76.734505?authuser=0&hl=en&rclk=1
E-fit Dance and Fitness Studio,Gym,"Ground Floor, Piccadily Square Mall, Sector 34A, Chandigarh 160022, India",https://www.google.co.kr/maps/place/E-fit+Dance+and+Fitness+Studio/data=!4m5!3m4!1s0x390fedb22eb16b9f:0xc07f558c34e7d143!8m2!3d30.7235735!4d76.7677662?authuser=0&hl=en&rclk=1
Octane Fitness 27,Gym,"SCO 9, 1st and 2nd Floor, Sector 27D, Sector 27, Chandigarh, 160019, India",https://www.google.co.kr/maps/place/Octane+Fitness+27/data=!4m5!3m4!1s0x390fedb1d4475719:0x5fa3d4a4b391b2de!8m2!3d30.7235501!4d76.797169?authuser=0&hl=en&rclk=1
Fitness Edge,Gym,"SCF 58, First Floor, Chandi Path, Block B, CSIO Colony, Sector 30-C, Sector 30, Chandigarh, 160030, India",https://www.google.co.kr/maps/place/Fitness+Edge/data=!4m5!3m4!1s0x390fecfb75cf4745:0x4054b90d529a2083!8m2!3d30.71389!4d76.788434?authuser=0&hl=en&rclk=1
Cult Sector 8 Chandigarh,Fitness center,"First & Second Floor, Sco 43, 44, Madhya Marg, Sector 8C, Sector 8, Chandigarh, 160008, India",https://www.google.co.kr/maps/place/Cult+Sector+8+Chandigarh/data=!4m5!3m4!1s0x390fedf3e2dc5aa7:0xed02471e2f4e46a5!8m2!3d30.739181!4d76.792753?authuser=0&hl=en&rclk=1
Fit Accord,Gym,"SCO 216, First Floor, near CCD, Sector 36-D, Chandigarh, 160036, India",https://www.google.co.kr/maps/place/Fit+Accord/data=!4m5!3m4!1s0x390fedbdb87ecd69:0xfc632fa7ac43da0!8m2!3d30.7339345!4d76.7528072?authuser=0&hl=en&rclk=1
Best Gym,Gym,"1335, Udyog Path, Sector 18-C, Sector 18, Chandigarh, 160018, India",https://www.google.co.kr/maps/place/Best+Gym/data=!4m5!3m4!1s0x390fedd8e4cff9c1:0xf1fdfb7839a46b91!8m2!3d30.730693!4d76.783044?authuser=0&hl=en&rclk=1
The Code Fitness,Fitness center,"45-48, Madhya Marg, Sector 8C, Sector 8, Chandigarh, 160019, India",https://www.google.co.kr/maps/place/The+Code+Fitness/data=!4m5!3m4!1s0x390fed18eb096f09:0x9954009f4d54703b!8m2!3d30.7292899!4d76.8012858?authuser=0&hl=en&rclk=1
Fitness Point,Gym,"15, Himalaya Marg, Sector 21A, Sector 21, Chandigarh, 160022, India",https://www.google.co.kr/maps/place/Fitness+Point/data=!4m5!3m4!1s0x390feda8e803b501:0xc6c21409fe095e21!8m2!3d30.7285241!4d76.7755124?authuser=0&hl=en&rclk=1
Fitness Point,Gym,"S.C.O. 45, Top Floor, Sector 21C, Chandigarh, 160022, India",https://www.google.co.kr/maps/place/Fitness+Point/data=!4m5!3m4!1s0x390feda975b5b535:0x6f3b4d9c692be791!8m2!3d30.7263927!4d76.7768585?authuser=0&hl=en&rclk=1
Powerzone Gym Chandigarh,Gym,"S.C.O. 2913-14, opposite JW Marriott, 22C, Chandigarh 160020, India",https://www.google.co.kr/maps/place/Powerzone+Gym+Chandigarh/data=!4m5!3m4!1s0x390fedec8d134ea7:0xaa50aee65402b8d6!8m2!3d30.730585!4d76.77297?authuser=0&hl=en&rclk=1
Flexity,Gym,"Showroom No. 4, Madhya Marg, Sector 26, Chandigarh, 160026, India",https://www.google.co.kr/maps/place/Flexity/data=!4m5!3m4!1s0x390fed18a46eb0f3:0xd0965b1bc4de23d0!8m2!3d30.7287505!4d76.8024165?authuser=0&hl=en&rclk=1
Women Alive,Gym,"SCF-37, Sector 18D, Sector 18, Chandigarh, 160018, India",https://www.google.co.kr/maps/place/Women+Alive/data=!4m5!3m4!1s0x390fed2d77d6f187:0x989e31ea5bf0b7b4!8m2!3d30.7343561!4d76.7869792?authuser=0&hl=en&rclk=1
Anytime Fitness,Fitness center,"SCO 107-108, 1st & 2nd floor, Himalaya Marg, above Honda showroom, 43B, Chandigarh, 160044, India",https://www.google.co.kr/maps/place/Anytime+Fitness/data=!4m5!3m4!1s0x390fed4348bab429:0xcd7d5790b5cd7f65!8m2!3d30.7171971!4d76.7530493?authuser=0&hl=en&rclk=1
GYM 13,Gym,"SCO 10, 20C, Sector 20, Chandigarh, 160020, India",https://www.google.co.kr/maps/place/GYM+13/data=!4m5!3m4!1s0x390fed003a7c5447:0x2608f08309d1c9a1!8m2!3d30.7208768!4d76.7819657?authuser=0&hl=en&rclk=1
Valentine Fitness Hi-Tech Gym,Gym,"SCO 38-39, (opp.Hotel park plaza), Sector 17A, Sector 17, Chandigarh, 160017, India",https://www.google.co.kr/maps/place/Valentine+Fitness+Hi-Tech+Gym/data=!4m5!3m4!1s0x390fed74b01b0b4b:0xb1050855a15a6789!8m2!3d30.74362!4d76.7845114?authuser=0&hl=en&rclk=1
D3 Gym & Spa,Gym,"NAC Market, SCO - 814, First Floor, NAC Manimajra, Chandigarh, 160101, India",https://www.google.co.kr/maps/place/D3+Gym+%26+Spa/data=!4m5!3m4!1s0x390f9374c24f9db3:0x3bdf4f2e316268bd!8m2!3d30.7111661!4d76.8440172?authuser=0&hl=en&rclk=1
Ozi Gym And Spa - Sec 37,Fitness center,"Sco 383, 384, 385, Sector 37, Chandigarh, 160036, India",https://www.google.co.kr/maps/place/Ozi+Gym+And+Spa+-+Sec+37/data=!4m5!3m4!1s0x390fed7b5fb1cac3:0x881c710177ef66f7!8m2!3d30.7405179!4d76.7478389?authuser=0&hl=en&rclk=1
Ozi Gym & Spa - Sec 40,Fitness center,"SCO- 86, 237, Sector 40 Market Rd, near IndusInd Bank, 40D, Sector 40D, Chandigarh, 160036, India",https://www.google.co.kr/maps/place/Ozi+Gym+%26+Spa+-+Sec+40/data=!4m5!3m4!1s0x390fee7528abfe53:0xe71dc2ae5b1675d0!8m2!3d30.7380623!4d76.732332?authuser=0&hl=en&rclk=1
9ROUND,Gym,"SCO 3A, Madhya Marg, Sector 7-C, Sector 26, Chandigarh, 160019, India",https://www.google.co.kr/maps/place/9ROUND/data=!4m5!3m4!1s0x390fed9761f1691d:0x6103595bdf969ebf!8m2!3d30.728231!4d76.8022244?authuser=0&hl=en&rclk=1
Hox Fitness,Gym,"Hotel Mountview, Sector 10A, Sector 10, Chandigarh, 160011, India",https://www.google.co.kr/maps/place/Hox+Fitness/data=!4m5!3m4!1s0x390fed3a7954a70b:0x6a5fadb8556d846d!8m2!3d30.7540217!4d76.7886644?authuser=0&hl=en&rclk=1
INDIAN TOP TEAM - MMA Fight Club & Fitness,Martial arts club,"near Municipal Office, Nayagaon, Chandigarh 160001, India",https://www.google.co.kr/maps/place/INDIAN+TOP+TEAM+-+MMA+Fight+Club+%26+Fitness/data=!4m5!3m4!1s0x390fed1e485429f3:0x55c786df2ac0bbf7!8m2!3d30.7745795!4d76.7958053?authuser=0&hl=en&rclk=1
Octane Fitness Prime/ Best Gym in Chandigarh,Gym,"SCO 45-48, Madhya Marg, Sector 8C, Sector 8, Chandigarh, 160009, India",https://www.google.co.kr/maps/place/Octane+Fitness+Prime%2F+Best+Gym+in+Chandigarh/data=!4m5!3m4!1s0x390fed47cd0b326b:0x505cbe81872e1df0!8m2!3d30.7390553!4d76.7928769?authuser=0&hl=en&rclk=1
Burngym,Gym,"Punjab Olympic Bhawan, Phase 9, Sector 63, Sahibzada Ajit Singh Nagar, Chandigarh 160055, India",https://www.google.co.kr/maps/place/Burngym/data=!4m5!3m4!1s0x390fef9fe17cbafd:0x36edcf78658fb985!8m2!3d30.690544!4d76.733521?authuser=0&hl=en&rclk=1
Fitness Temple,Fitness center,"Nayagaon, Main Market, Chandigarh, 160103, India",https://www.google.co.kr/maps/place/Fitness+Temple/data=!4m5!3m4!1s0x390ff29cbe11a177:0x530fd2a078e800c7!8m2!3d30.7708269!4d76.7924874?authuser=0&hl=en&rclk=1
ReShape - women fitness center,Gym,"S.C.O, 48, 20C, Chandigarh, 160020, India",https://www.google.co.kr/maps/place/ReShape+-+women+fitness+center/data=!4m5!3m4!1s0x390fed8bb26942ad:0x980630a09295a7eb!8m2!3d30.7172889!4d76.7768427?authuser=0&hl=en&rclk=1
City Fitness Gym,Gym,"sco 325 top floor, Sector 40 Market Rd, 40D, Sector 40D, Chandigarh, 160036, India",https://www.google.co.kr/maps/place/City+Fitness+Gym/data=!4m5!3m4!1s0x390fee0ae44e9e9b:0x86c3938505cc4541!8m2!3d30.73922!4d76.7312839?authuser=0&hl=en&rclk=1
Sub Zero Fitness,Gym,"SCO 9-10-11, 12-13, Madhya Marg, 9-D, Chandigarh, 160009, India",https://www.google.co.kr/maps/place/Sub+Zero+Fitness/data=!4m5!3m4!1s0x390fed118800e803:0x39e23385b099521c!8m2!3d30.7453597!4d76.7873747?authuser=0&hl=en&rclk=1
Octane Gym,Gym,"Sco 21 - 22, 19D, Sector 19, Chandigarh, 160019, India",https://www.google.co.kr/maps/place/Octane+Gym/data=!4m5!3m4!1s0x390fedf300f3ddad:0xdfda216f6ec850e8!8m2!3d30.730012!4d76.7909707?authuser=0&hl=en&rclk=1
Octane Fitness sector 15,Gym,"Sco 70-71, 15D, Sector 15, Chandigarh, 160015, India",https://www.google.co.kr/maps/place/Octane+Fitness+sector+15/data=!4m5!3m4!1s0x390fed06ac1095ef:0x380cb9ca88f80530!8m2!3d30.7541355!4d76.7702378?authuser=0&hl=en&rclk=1
Lions Mma Fight Club And Fitness Chandigarh,Gym,"Sector 28 D, Sector 28, Chandigarh, 160002, India",https://www.google.co.kr/maps/place/Lions+Mma+Fight+Club+And+Fitness+Chandigarh/data=!4m5!3m4!1s0x390fece0c8fe3a3d:0x8da8606e6eadbf11!8m2!3d30.7168063!4d76.7993263?authuser=0&hl=en&rclk=1
Micky's Prime Bodies,Gym,"SCO 364, 2nd Floor, Sector 32D, Chandigarh, 160031, India",https://www.google.co.kr/maps/place/Micky's+Prime+Bodies/data=!4m5!3m4!1s0x390fec5a870a2661:0xf3700ee5fffdded8!8m2!3d30.7093293!4d76.7731904?authuser=0&hl=en&rclk=1
SOUL FITNESS,Gym,"Sco - 58, second floor , sector 32c, Chandigarh 160031, India",https://www.google.co.kr/maps/place/SOUL+FITNESS/data=!4m5!3m4!1s0x390fedcf8bc24f8f:0x950217c9084324db!8m2!3d30.7058405!4d76.7748353?authuser=0&hl=en&rclk=1
Fitness centre,Gym,"CGA GOLF RANGE, Sector 6, Chandigarh, 160001, India",https://www.google.co.kr/maps/place/Fitness+centre/data=!4m5!3m4!1s0x390fedf87dd63473:0x8e709762135f128b!8m2!3d30.7349447!4d76.8243211?authuser=0&hl=en&rclk=1
la viva fitness zone,Gym,"2562, ground floor, first floor, second floor, Sector 13, Chandigarh, 160101, India",https://www.google.co.kr/maps/place/la+viva+fitness+zone/data=!4m5!3m4!1s0x390f932c1002870f:0xc408672beb899aa6!8m2!3d30.7186965!4d76.8309773?authuser=0&hl=en&rclk=1
Harjot Fitness Centre & Gym,Gym,"#334/7, Daria, near Railway Station, Chandigarh, 160101, India",https://www.google.co.kr/maps/place/Harjot+Fitness+Centre+%26+Gym/data=!4m5!3m4!1s0x390fecb7bd964fd1:0xcf8794292e8704cc!8m2!3d30.7003241!4d76.8130335?authuser=0&hl=en&rclk=1
FITNESS 29 GYM,Gym,"SCO 48, Sector 29D, 29D, Sector 29, Chandigarh, 160030, India",https://www.google.co.kr/maps/place/FITNESS+29+GYM/data=!4m5!3m4!1s0x390fed0bd64bb50d:0xd5115ec6b7164e90!8m2!3d30.7115792!4d76.7899932?authuser=0&hl=en&rclk=1
