Company_Name,Category,Address,Url
Ebenezer Medical Center,Hospital,"Chawnpui Veng, Aizawl, Mizoram 796009, India",https://www.google.co.kr/maps/place/Ebenezer+Medical+Center/data=!4m5!3m4!1s0x374d95a7002ade77:0xc087b3aaf46c3b4a!8m2!3d23.7312!4d92.707833?authuser=0&hl=en&rclk=1
Vangchengpui Sub Centre,Community health centre,"Unnamed Road, Vanchengpui, Mizoram 796310, India",https://www.google.co.kr/maps/place/Vangchengpui+Sub+Centre/data=!4m5!3m4!1s0x374dabf0e8dcd679:0x54e694724ba7347!8m2!3d23.4384801!4d93.0464664?authuser=0&hl=en&rclk=1
"Health Sub-Centre, Rangvamual (Health Clinic)",Community health centre,"Rangvamual, Aizawl, Mizoram 796009, India","https://www.google.co.kr/maps/place/Health+Sub-Centre,+Rangvamual+(Health+Clinic)/data=!4m5!3m4!1s0x374ded18a824cf85:0xd5261975d8a6d97e!8m2!3d23.7555027!4d92.6953772?authuser=0&hl=en&rclk=1"
Synod Hospital Durtlang,General hospital,"NH-54, Durtlang Leitan, Aizawl, Mizoram 796025, India",https://www.google.co.kr/maps/place/Synod+Hospital+Durtlang/data=!4m5!3m4!1s0x374deb1b210503d7:0x494329e0d07f4050!8m2!3d23.7722288!4d92.7310205?authuser=0&hl=en&rclk=1
Aizawl Hospital & Research Centre,Private hospital,"Peter St, Khatla, Aizawl, Mizoram 796001, India",https://www.google.co.kr/maps/place/Aizawl+Hospital+%26+Research+Centre/data=!4m5!3m4!1s0x374d94bfc315deb3:0x44a0c2eb11fa2ea4!8m2!3d23.7188261!4d92.7176305?authuser=0&hl=en&rclk=1
Dulte Sub Centre,Community health centre,"Aizawl-Seling-Champhai Rd, Dulte, Mizoram 796310, India",https://www.google.co.kr/maps/place/Dulte+Sub+Centre/data=!4m5!3m4!1s0x374db5ccff602961:0xbc0d525881b311db!8m2!3d23.6422259!4d93.0590939?authuser=0&hl=en&rclk=1
Bethesda Hospital,Hospital,"Bawngkawn Chhimveng Rd, Bawngkawn Chhim Veng, Aizawl, Mizoram 796012, India",https://www.google.co.kr/maps/place/Bethesda+Hospital/data=!4m5!3m4!1s0x374deb309acb7b69:0xae84fca9270a97df!8m2!3d23.7504706!4d92.7266318?authuser=0&hl=en&rclk=1
Health Sub-centre,Community health centre,"Sialsuk Rd, Sialsuk, Mizoram 796230, India",https://www.google.co.kr/maps/place/Health+Sub-centre/data=!4m5!3m4!1s0x374d9fa463c8503b:0xb630d36df96a8b0b!8m2!3d23.3971672!4d92.7522308?authuser=0&hl=en&rclk=1
LRM Hospital Aizawl,Hospital,"Chanmari - Ramhlun Rd, Ramhlun Venglai, Chaltlang, Aizawl, Mizoram 796012, India",https://www.google.co.kr/maps/place/LRM+Hospital+Aizawl/data=!4m5!3m4!1s0x374deb33f6979755:0xf5e0809c7a5b5ead!8m2!3d23.7444191!4d92.7235053?authuser=0&hl=en&rclk=1
Chhawrtui Sub Centre,Community health centre,"Unnamed Road, Chhawrtui, Mizoram 796310, India",https://www.google.co.kr/maps/place/Chhawrtui+Sub+Centre/data=!4m5!3m4!1s0x374dad0110d13269:0x2ae5f791c5c9de97!8m2!3d23.501111!4d93.067411?authuser=0&hl=en&rclk=1
Darngawn Clinic,Community health centre,"Vengsang Rd, Khawzawl, Mizoram 796310, India",https://www.google.co.kr/maps/place/Darngawn+Clinic/data=!4m5!3m4!1s0x374c516f94ce2ea3:0x4b5a6565d5ea8f7b!8m2!3d23.530237!4d93.1866873?authuser=0&hl=en&rclk=1
Shop,Medical clinic,"Hnahthial, Mizoram 796571, India",https://www.google.co.kr/maps/place/Shop/data=!4m5!3m4!1s0x374d3d761a15961b:0xcd37742f404e10d!8m2!3d22.9643995!4d92.9282603?authuser=0&hl=en&rclk=1
CITY HOSPITAL,Specialized hospital,"Rev Chhuahkhama Rd, Mission Veng, Model Veng, Aizawl, Mizoram 796005, India",https://www.google.co.kr/maps/place/CITY+HOSPITAL/data=!4m5!3m4!1s0x374d94bfc4f959e5:0x260c85f3da2476!8m2!3d23.7165206!4d92.7164313?authuser=0&hl=en&rclk=1
Health office. Mizoram,Hospital,"Bethel Rd, Chawnpui Veng, Aizawl, Mizoram 796009, India",https://www.google.co.kr/maps/place/Health+office.+Mizoram/data=!4m5!3m4!1s0x374d95c69568099b:0x184e67005e9812f7!8m2!3d23.7311995!4d92.7078328?authuser=0&hl=en&rclk=1
Vaivenga Hospital and Research Center,Hospital,"Jail Veng, Dawrpui, Aizawl, Mizoram 796001, India",https://www.google.co.kr/maps/place/Vaivenga+Hospital+and+Research+Center/data=!4m5!3m4!1s0x374d94b5d4690611:0x17f28aa1b028fdc4!8m2!3d23.7333458!4d92.7159499?authuser=0&hl=en&rclk=1
Faith Physiotherapy Clinic,Physical therapy clinic,"Chanmari 3, Lunglei, Mizoram 796701, India",https://www.google.co.kr/maps/place/Faith+Physiotherapy+Clinic/data=!4m5!3m4!1s0x374d41afdf856b5f:0xc10551b9f2bde297!8m2!3d22.8840193!4d92.7470713?authuser=0&hl=en&rclk=1
CITY POLYCLINIC,Hospital,"Bara Bazar, Dawrpui, Aizawl, Mizoram 796001, India",https://www.google.co.kr/maps/place/CITY+POLYCLINIC/data=!4m5!3m4!1s0x374d95a1049c537f:0x43a30f2890c71312!8m2!3d23.7316748!4d92.7171137?authuser=0&hl=en&rclk=1
Synod Hospital,Hospital,"Durtlang Rd, Durtlang Leitan, Aizawl, Mizoram 796025, India",https://www.google.co.kr/maps/place/Synod+Hospital/data=!4m5!3m4!1s0x374deb1b1b1dd601:0xce95054aea022996!8m2!3d23.772153!4d92.7310195?authuser=0&hl=en&rclk=1
Health Sub-Centre (Salem Clinic),Community health centre,"VQG2+X8Q, Lunglei, Mizoram 796701, India",https://www.google.co.kr/maps/place/Health+Sub-Centre+(Salem+Clinic)/data=!4m5!3m4!1s0x374d47f734beae7f:0x1593fbf1fc723180!8m2!3d22.8774692!4d92.7508628?authuser=0&hl=en&rclk=1
Nazareth Hospital,Hospital,"C-50/A, K. Laihnuna Road, Ramhlun North, Aizawl, Mizoram 796012, India",https://www.google.co.kr/maps/place/Nazareth+Hospital/data=!4m5!3m4!1s0x374debebe5c990b3:0xfa638bf0c3452ea5!8m2!3d23.7486623!4d92.724242?authuser=0&hl=en&rclk=1
Khawzawl Sub Centre,Community health centre,"Dinthar Rd, Khawzawl, Mizoram 796310, India",https://www.google.co.kr/maps/place/Khawzawl+Sub+Centre/data=!4m5!3m4!1s0x374c5104903a5b9f:0xc9a532e29f36b8c4!8m2!3d23.5217929!4d93.186062?authuser=0&hl=en&rclk=1
Redeem Hospital,Hospital,"College Veng, Aizawl, Mizoram 796005, India",https://www.google.co.kr/maps/place/Redeem+Hospital/data=!4m5!3m4!1s0x374d94c4e23bedcd:0xf3dd3a1ec302f745!8m2!3d23.7242564!4d92.7266844?authuser=0&hl=en&rclk=1
Clinic Centre,Hospital,"Lamchhip - Chawilung Rd, Chawilung, Mizoram 796161, India",https://www.google.co.kr/maps/place/Clinic+Centre/data=!4m5!3m4!1s0x374da3da22a9e145:0x4f817c3e7262dabc!8m2!3d23.4575451!4d92.807961?authuser=0&hl=en&rclk=1
Trinity Hospital,Hospital,"Aizawl, Mizoram 796005, India",https://www.google.co.kr/maps/place/Trinity+Hospital/data=!4m5!3m4!1s0x374d950f74629a55:0x387fcbd150937daf!8m2!3d23.6807524!4d92.7250209?authuser=0&hl=en&rclk=1
sub centre,Community health centre,"PHE Rd, Lunglei, Mizoram 796691, India",https://www.google.co.kr/maps/place/sub+centre/data=!4m5!3m4!1s0x374d41bd88961ee3:0xffc41854d175a1d9!8m2!3d22.9345273!4d92.7570812?authuser=0&hl=en&rclk=1
Aizawl Adventist Hospital,Hospital,"PPP5+JQC, 7th Day Tlang, Aizawl, Mizoram 796009, India",https://www.google.co.kr/maps/place/Aizawl+Adventist+Hospital/data=!4m5!3m4!1s0x374d94b261ba9d0f:0x35b2f3439586d4c3!8m2!3d23.736554!4d92.709377?authuser=0&hl=en&rclk=1
Faith Dental Clinic,Dental clinic,"PP89+V9F, Sikulpuikawn, Model Veng, Aizawl, Mizoram 796001, India",https://www.google.co.kr/maps/place/Faith+Dental+Clinic/data=!4m5!3m4!1s0x374d9547866a6723:0x2ff7d4375f7a2cd5!8m2!3d23.7171844!4d92.7184196?authuser=0&hl=en&rclk=1
Zodin Dental Clinic,Doctor,"Chanmari 2, near HDFC Bank, Lunglei, Mizoram 796701, India",https://www.google.co.kr/maps/place/Zodin+Dental+Clinic/data=!4m5!3m4!1s0x374d416fe353db8d:0x79b623b285df4bad!8m2!3d22.8848987!4d92.746406?authuser=0&hl=en&rclk=1
Champhai District Hospital,Hospital,"F8J5+CVG, Vengsang, Champhai, Mizoram 796321, India",https://www.google.co.kr/maps/place/Champhai+District+Hospital/data=!4m5!3m4!1s0x374c5ba573a2fff3:0xb0fbc752fb07c7ac!8m2!3d23.4810501!4d93.3097003?authuser=0&hl=en&rclk=1
Bualpui NG PHC Primary Health Centre,Government hospital,"PHC veng, Primary Health Centre, Bualpui NG, Mizoram 796901, India",https://www.google.co.kr/maps/place/Bualpui+NG+PHC+Primary+Health+Centre/data=!4m5!3m4!1s0x30b2d48bd51a58e7:0x3a24d22c291277a7!8m2!3d22.545298!4d93.032669?authuser=0&hl=en&rclk=1
Mercy Hospital(Rural Diagnostic And Research Centre),Hospital,"8VP3+8WF, College Peng, New Serchhip, Serchhip, Mizoram 796181, India",https://www.google.co.kr/maps/place/Mercy+Hospital(Rural+Diagnostic+And+Research+Centre)/data=!4m5!3m4!1s0x374d0a1f01eeb623:0xfed25a30f57d19b8!8m2!3d23.3358129!4d92.8547864?authuser=0&hl=en&rclk=1
VL Ruata Dental Clinic,Dental clinic,"Venglai, Lunglei, Mizoram., near Saikuti Hall, Lunglei, Mizoram 796701, India",https://www.google.co.kr/maps/place/VL+Ruata+Dental+Clinic/data=!4m5!3m4!1s0x374d40d0ef9cf9d1:0x69d588679971aa0c!8m2!3d22.8920111!4d92.7448014?authuser=0&hl=en&rclk=1
Care Hospital,Hospital,"Upper Bazar, Dawrpui, Aizawl, Mizoram 796001, India",https://www.google.co.kr/maps/place/Care+Hospital/data=!4m5!3m4!1s0x374d94b66430c887:0x8e8159f3ad02b28a!8m2!3d23.7330027!4d92.7161038?authuser=0&hl=en&rclk=1
Bukpui PHC,Hospital,"Serkhan - Bagha Rd, Bukpui, Mizoram 796007, India",https://www.google.co.kr/maps/place/Bukpui+PHC/data=!4m5!3m4!1s0x374ddfc8b1617f3b:0x5d37e12d09fdb8be!8m2!3d24.0818779!4d92.7932417?authuser=0&hl=en&rclk=1
Vangchhia Clinic,Medical clinic,"Vangchhia Rd, Vanzau, Mizoram 796320, India",https://www.google.co.kr/maps/place/Vangchhia+Clinic/data=!4m5!3m4!1s0x374cf100b70fc1ed:0xc796422e879dc448!8m2!3d23.203166!4d93.3292121?authuser=0&hl=en&rclk=1
Nurse quarter,Medical clinic,"Kamalanagar Rd, Mizoram 796730, India",https://www.google.co.kr/maps/place/Nurse+quarter/data=!4m5!3m4!1s0x374d4becc03b71e1:0x10d256be726d269!8m2!3d22.6785404!4d92.6985929?authuser=0&hl=en&rclk=1
Christian Hospital Serkawn,Hospital,"WQ45+R85, Serkawn, Lunglei, Mizoram 796691, India",https://www.google.co.kr/maps/place/Christian+Hospital+Serkawn/data=!4m5!3m4!1s0x374d40954e84b81b:0x8f7b6f65818a185a!8m2!3d22.907003!4d92.7583677?authuser=0&hl=en&rclk=1
Kawlni Dental Care,Dental clinic,"PPJ8+7VP, Dawrpui, Aizawl, Mizoram 796001, India",https://www.google.co.kr/maps/place/Kawlni+Dental+Care/data=!4m5!3m4!1s0x374d951c23babb8b:0xc0aad68006e24c33!8m2!3d23.7307186!4d92.7171904?authuser=0&hl=en&rclk=1
Zodin Optical House,Eye care center,"VPPV+WJ2, Chanmari, Lunglei, Mizoram 796701, India",https://www.google.co.kr/maps/place/Zodin+Optical+House/data=!4m5!3m4!1s0x374d40d3eec127b1:0x47c5777342789611!8m2!3d22.8872645!4d92.7440138?authuser=0&hl=en&rclk=1
PHC Tawipui,Community health centre,"MRFW+V6R, South Tawipui, Mizoram 796701, India",https://www.google.co.kr/maps/place/PHC+Tawipui/data=!4m5!3m4!1s0x374d3411a9501e39:0xf72237356615abd7!8m2!3d22.6747412!4d92.8455207?authuser=0&hl=en&rclk=1
Medical Officer's Quarters,Doctor,"Sialsuk Rd, Sialsuk, Mizoram 796230, India",https://www.google.co.kr/maps/place/Medical+Officer's+Quarters/data=!4m5!3m4!1s0x374d9fae494564e5:0x94aef043e4243b2b!8m2!3d23.3959018!4d92.7452615?authuser=0&hl=en&rclk=1
District Hospital Kolasib,Hospital,"Venglai, Kolasib, Mizoram 796081, India",https://www.google.co.kr/maps/place/District+Hospital+Kolasib/data=!4m5!3m4!1s0x374e0ec710ffffff:0x393d81f66c9fed0b!8m2!3d24.2314191!4d92.6768014?authuser=0&hl=en&rclk=1
Lairam Christian Medical Centre,Hospital,"L-3 Road, Lawngtlai Bazar, Bazar Veng, Lawngtlai, Mizoram 796891, India",https://www.google.co.kr/maps/place/Lairam+Christian+Medical+Centre/data=!4m5!3m4!1s0x30b2cdb2ca201161:0xdd188194414ca402!8m2!3d22.5327181!4d92.8979341?authuser=0&hl=en&rclk=1
"Primary Health Centre, Sialsuk",Hospital,"Sialsuk Rd, Sialsuk, Mizoram 796230, India","https://www.google.co.kr/maps/place/Primary+Health+Centre,+Sialsuk/data=!4m5!3m4!1s0x374d9fae428778c1:0x8ba5c0cfc75a19ec!8m2!3d23.396153!4d92.7444148?authuser=0&hl=en&rclk=1"
Greenwood Hospital,General hospital,"Bawngkawn, Aizawl, Mizoram 796014, India",https://www.google.co.kr/maps/place/Greenwood+Hospital/data=!4m5!3m4!1s0x374deb245dd0de29:0xfc1fb8ba4393f1d7!8m2!3d23.7554782!4d92.731041?authuser=0&hl=en&rclk=1
Public Health Centre,Hospital,"2QWM+FGH, Haulawng, Mizoram 796691, India",https://www.google.co.kr/maps/place/Public+Health+Centre/data=!4m5!3m4!1s0x374d14c990c7b46f:0xcc12c57bde9d69c7!8m2!3d23.0461905!4d92.7838639?authuser=0&hl=en&rclk=1
Civil Hospital,Hospital,"Lunglei-Thenzawl Rd, Lunglei, Mizoram 796701, India",https://www.google.co.kr/maps/place/Civil+Hospital/data=!4m5!3m4!1s0x374d40d396a3ee31:0x3715ce142400932c!8m2!3d22.8863676!4d92.7441089?authuser=0&hl=en&rclk=1
Urban Public Health Centre,Hospital,"VQ2V+QP8, Hrangchalkawn, Lunglei, Mizoram 796701, India",https://www.google.co.kr/maps/place/Urban+Public+Health+Centre/data=!4m5!3m4!1s0x374d39fbdf206e15:0x98bf9da7dcfa0782!8m2!3d22.8519005!4d92.7943435?authuser=0&hl=en&rclk=1
Lengpui PHC,Hospital,"RJQM+V57, Lengpui, Mizoram 796410, India",https://www.google.co.kr/maps/place/Lengpui+PHC/data=!4m5!3m4!1s0x374dee0971836481:0x2d48634f11aa9b66!8m2!3d23.8396589!4d92.6329191?authuser=0&hl=en&rclk=1
